X;C1;C2;C3;C4;C5;C6;C7;C8;C9;C10;CJA
procédés;0;0;0;0;0;0.00251256;0;0;0;0;0
biochimie;0;0;0;0;0;0.00251256;0;0;0;0;0
biologie;0;0;0;0;0;0.00251256;0;0;0;0;0
biologie moléculaire;0;0;0;0;0;0.00251256;0;0;0;0;0
moléculaire;0;0;0;0;0;0.00251256;0;0;0;0;0
biologie cellulaire;0;0;0;0;0;0.00251256;0;0;0;0;0
physiologie;0;0;0;0;0;0.00251256;0;0;0;0;0
population;0;0;0;0;0;0.00251256;0;0;0;0;0
écologie;0;0;0;0;0;0.00251256;0;0;0;0;0
éducation;0;0;0;0;0;0.00251256;0;0;0;0;0
epistémologie;0;0;0;0;0;0.00251256;0;0;0;0;0
cultures;0;0;0;0;0;0.00251256;0;0;0;0;0
activité physiques;0;0;0;0;0;0.00251256;0;0;0;0;0
théologie;0;0;0;0;0;0.00251256;0;0;0;0;0
théologie catholique;0;0;0;0;0;0.00251256;0;0;0;0;0
approche;0;0;0;0;0;0.00251256;0;0;0;0;0
vinyl;0;0;0;0;0;0.00251256;0;0;0;0;0
l’album;0;0;0;0;0;0.00251256;0;0;0;0;0
ailleurs;0;0;0;0;0;0.00251256;0;0;0;0;0
problème;0;0;0;0;0;0.00251256;0;0;0;0;0
là;0;0;0;0;0;0.00251256;0;0;0;0;0
centrale;0;0;0;0;0;0.00251256;0;0;0;0;0
intitulé;0;0;0;0;0;0.00501253;0;0;0;0;0.00512821
rock;0;0;0;0;0;0.00251256;0;0;0;0;0
pénétration;0;0;0;0;0;0.00251256;0;0;0;0;0
date de sortie;0;0;0;0;0;0.00251256;0;0;0;0;0
figurer;0;0;0;0;0;0.00251256;0;0;0;0;0
bureau;0;0;0;0;0;0.00251256;0;0;0;0;0
compte en banque;0;0;0;0;0;0.00251256;0;0;0;0;0
numéro isbn;0;0;0;0;0;0.00251256;0;0;0;0;0
axiome;0;0;0;0;0;0.00251256;0;0;0;0;0
residents;0;0;0;0;0;0.00251256;0;0;0;0;0
rolling stones;0;0;0;0;0;0.00251256;0;0;0;0;0
mick jagger;0;0;0;0;0;0.00251256;0;0;0;0;0
keith richard;0;0;0;0;0;0.00251256;0;0;0;0;0
john lennon;0;0;0;0;0;0.00251256;0;0;0;0;0
futur;0;0;0;0;0;0.00251256;0;0;0;0;0
code barre;0;0;0;0;0;0.00251256;0;0;0;0;0
compositeur;0;0;0;0;0;0.00251256;0;0;0;0;0
song;0;0;0;0;0;0.00251256;0;0;0;0;0
varier;0;0;0;0;0;0.00251256;0;0;0;0;0
velvet underground;0;0;0;0;0;0.00251256;0;0;0;0;0
terry riley;0;0;0;0;0;0.00251256;0;0;0;0;0
probabilité;0;0;0;0;0;0.00251256;0;0;0;0;0
mémoriser;0;0;0;0;0;0.00251256;0;0;0;0;0
conceptuel;0;0;0;0;0;0.00251256;0;0;0;0;0
numero;0;0;0;0;0;0.00251256;0;0;0;0;0
facilité;0;0;0;0;0;0.00251256;0;0;0;0;0
alternative;0;0;0;0;0;0.00251256;0;0;0;0;0
quanta;0;0;0;0;0;0.00251256;0;0;0;0;0
intermédiaire;0;0;0;0;0;0.00501253;0;0;0;0;0.00512821
associatif;0;0;0;0;0;0.00251256;0;0;0;0;0
ébauche;0;0;0;0;0;0.00251256;0;0;0;0;0
conception de site web;0;0;0;0;0;0;0.00303951;0;0;0;0
formulaire web;0;0;0;0;0;0;0.00303951;0;0;0;0
envoyé;0;0;0;0;0;0;0.00303951;0;0;0;0
inutile;0;0;0;0;0;0;0.00303951;0;0;0;0
age;0;0;0;0;0;0;0.00303951;0;0;0;0
marie;0;0;0;0;0;0;0.00303951;0;0;0;0
italie;0;0;0;0;0;0;0.00303951;0;0;0;0
stocker;0;0;0;0;0;0;0.00303951;0;0;0;0
provenance;0;0;0;0;0;0;0.00303951;0;0;0;0
attribution;0;0;0;0;0;0;0.00303951;0;0;0;0
visite;0;0;0;0;0;0;0.00303951;0;0;0;0
associa;0;0;0;0;0;0;0;0.00340136;0;0;0
opéra;0;0;0;0;0;0;0;0.00340136;0;0;0
champ;0;0;0;0;0;0;0;0.00340136;0;0;0
man;0;0;0;0;0;0;0;0.00340136;0;0;0
ar;0;0;0;0;0;0;0;0.00340136;0;0;0
agit;0;0;0;0;0;0;0;0.00340136;0;0;0
indépendante;0;0;0;0;0;0;0;0.00340136;0;0;0
page;0;0;0;0;0;0;0;0.00340136;0;0;0
ici;0;0;0;0;0;0;0;0.00340136;0;0;0
nouvelle ligne;0;0;0;0;0;0;0;0.00340136;0;0;0
tim;0;0;0;0;0;0;0;0;0.00236967;0;0
tim berners-lee;0;0;0;0;0;0;0;0;0.00236967;0;0
messagerie instantanée;0;0;0;0;0;0;0;0;0.00236967;0;0
styler;0;0;0;0;0;0;0;0;0.00236967;0;0
variable de type;0;0;0;0;0;0;0;0;0.00472813;0;0.00512821
base 10;0;0;0;0;0;0;0;0;0.00236967;0;0
accepter;0;0;0;0;0;0;0;0;0.00236967;0;0
cappuccino;0;0;0;0;0;0;0;0;0.00236967;0;0
erreur de programmation;0;0;0;0;0;0;0;0;0.00236967;0;0
nombre premier;0;0;0;0;0;0;0;0;0.00236967;0;0
confidentiel;0;0;0;0;0;0;0;0;0.00236967;0;0
infinité;0;0;0;0;0;0;0;0;0.00236967;0;0
seconde;0;0;0;0;0;0;0;0;0.00236967;0;0
visible;0;0;0;0;0;0;0;0;0.00236967;0;0
intrinsèque;0;0;0;0;0;0;0;0;0.00236967;0;0
mère;0;0;0;0;0;0;0;0;0.00236967;0;0
ingres;0;0;0;0;0;0;0;0;0.00236967;0;0
hsqldb;0;0;0;0;0;0;0;0;0.00236967;0;0
oracle database;0;0;0;0;0;0;0;0;0.00236967;0;0
db2;0;0;0;0;0;0;0;0;0.00236967;0;0
maxdb;0;0;0;0;0;0;0;0;0.00236967;0;0
sybase;0;0;0;0;0;0;0;0;0.00236967;0;0
zodb;0;0;0;0;0;0;0;0;0.00236967;0;0
db4o;0;0;0;0;0;0;0;0;0.00236967;0;0
berkeley db;0;0;0;0;0;0;0;0;0.00236967;0;0
nosql;0;0;0;0;0;0;0;0;0.00236967;0;0
cassandra;0;0;0;0;0;0;0;0;0.00236967;0;0
bigtable;0;0;0;0;0;0;0;0;0.00236967;0;0
couchdb;0;0;0;0;0;0;0;0;0.00236967;0;0
hbase;0;0;0;0;0;0;0;0;0.00236967;0;0
leveldb;0;0;0;0;0;0;0;0;0.00236967;0;0
libérer;0;0;0;0;0;0;0;0;0.00236967;0;0
example.com;0;0;0;0;0;0;0;0;0.00236967;0;0
aller;0;0;0;0;0;0;0;0;0.00236967;0;0
électricité;0;0;0;0;0;0;0;0;0.00236967;0;0
verrou;0;0;0;0;0;0;0;0;0.00236967;0;0
panne;0;0;0;0;0;0;0;0;0.00236967;0;0
gérer;0;0;0;0;0;0;0;0;0.00236967;0;0
populaire;0;0;0;0;0;0;0;0;0.00236967;0;0
ouvrir;0;0;0;0;0;0;0;0;0.00236967;0;0
supporter;0;0;0;0;0;0;0;0;0.00236967;0;0
cours en ligne;0;0;0;0;0;0;0;0;0.00236967;0;0
mémento;0;0;0;0;0;0;0;0;0;0;0.00257069
reference;0;0;0;0;0;0;0;0;0;0;0.00257069
générateur;0;0;0;0;0;0;0;0;0;0;0.00257069
générateur de documentation;0;0;0;0;0;0;0;0;0;0;0.00257069
javadoc;0;0;0;0;0;0;0;0;0;0;0.00257069
style de programmation;0;0;0;0;0;0;0;0;0;0;0.00257069
identificateurs;0;0;0;0;0;0;0;0;0;0;0.00257069
type primitifs;0;0;0;0;0;0;0;0;0;0;0.00257069
type statique;0;0;0;0;0;0;0;0;0;0;0.00257069
hiérarchie;0;0;0;0;0;0;0;0;0;0;0.00257069
nouvelle classe;0;0;0;0;0;0;0;0;0;0;0.00257069
swing;0;0;0;0;0;0;0;0;0;0;0.00257069
thread;0;0;0;0;0;0;0;0;0;0;0.00257069
section critiques;0;0;0;0;0;0;0;0;0;0;0.00257069
interactive;0;0;0;0;0;0;0;0;0;0;0.00257069
test unitaires;0;0;0;0;0;0;0;0;0;0;0.00257069
unitaires;0;0;0;0;0;0;0;0;0;0;0.00257069
design pattern;0;0;0;0;0;0;0;0;0;0;0.00257069
modèle singleton;0;0;0;0;0;0;0;0;0;0;0.00257069
machine virtuelle java;0;0;0;0;0;0;0;0;0;0;0.00257069
glossaire;0;0;0;0;0;0;0;0;0;0;0.00257069
monde réel;0;0;0;0;0;0;0;0;0;0;0.00257069
grise;0;0;0;0;0;0;0;0;0;0;0.00257069
typiquement;0;0;0;0;0;0;0;0;0;0;0.00257069
encapsuler;0;0;0;0;0;0;0;0;0;0;0.00257069
interagir;0;0;0;0;0;0;0;0;0;0;0.00257069
nom générique;0;0;0;0;0;0;0;0;0;0;0.00257069
consommation;0;0;0;0;0;0;0;0;0;0;0.00257069
hiérarchique;0;0;0;0;0;0;0;0;0;0;0.00257069
sun microsystems;0;0;0;0;0;0;0;0;0;0;0.00257069
james gosling;0;0;0;0;0;0;0;0;0;0;0.00257069
obligatoire;0;0;0;0;0;0;0;0;0;0;0.00257069
lisibilité;0;0;0;0;0;0;0;0;0;0;0.00257069
verbe;0;0;0;0;0;0;0;0;0;0;0.00257069
paraphraser;0;0;0;0;0;0;0;0;0;0;0.00257069
intitulé;0;0;0;0;0;0;0;0;0;0;0.00257069
complète;0;0;0;0;0;0;0;0;0;0;0.00257069
lettre minuscules;0;0;0;0;0;0;0;0;0;0;0.00257069
rassembler;0;0;0;0;0;0;0;0;0;0;0.00257069
jar;0;0;0;0;0;0;0;0;0;0;0.00257069
classpath;0;0;0;0;0;0;0;0;0;0;0.00257069
void;0;0;0;0;0;0;0;0;0;0;0.00257069
abstract;0;0;0;0;0;0;0;0;0;0;0.00257069
sémantique;0;0;0;0;0;0;0;0;0;0;0.00257069
matériels;0;0;0;0;0;0;0;0;0;0;0.00257069
spécifique;0;0;0;0;0;0;0;0;0;0;0.00257069
ajouter;0;0;0;0;0;0;0;0;0;0;0.00257069
conformer;0;0;0;0;0;0;0;0;0;0;0.00257069
contribuer;0;0;0;0;0;0;0;0;0;0;0.00257069
intérieur;0;0;0;0;0;0;0;0;0;0;0.00257069
classe internes;0;0;0;0;0;0;0;0;0;0;0.00257069
regroupement;0;0;0;0;0;0;0;0;0;0;0.00257069
mots-clés;0;0;0;0;0;0;0;0;0;0;0.00257069
modificateurs;0;0;0;0;0;0;0;0;0;0;0.00257069
variable de classe;0;0;0;0;0;0;0;0;0;0;0.00257069
tentative;0;0;0;0;0;0;0;0;0;0;0.00257069
espace mémoire;0;0;0;0;0;0;0;0;0;0;0.00257069
collector;0;0;0;0;0;0;0;0;0;0;0.00257069
indirectement;0;0;0;0;0;0;0;0;0;0;0.00257069
sémantique;0;0;0;0;0;0;0;0;0;0;0.00257069
cyrillique;0;0;0;0;0;0;0;0;0;0;0.00257069
windows nt;0;0;0;0;0;0;0;0;0;0;0.00257069
système de codage;0;0;0;0;0;0;0;0;0;0;0.00257069
byte;0;0;0;0;0;0;0;0;0;0;0.00257069
simple précision;0;0;0;0;0;0;0;0;0;0;0.00257069
double précision;0;0;0;0;0;0;0;0;0;0;0.00257069
point décimal;0;0;0;0;0;0;0;0;0;0;0.00257069
affection;0;0;0;0;0;0;0;0;0;0;0.00257069
bibliothèque standard;0;0;0;0;0;0;0;0;0;0;0.00257069
primitif;0;0;0;0;0;0;0;0;0;0;0.00257069
autoboxing;0;0;0;0;0;0;0;0;0;0;0.00257069
auparavant;0;0;0;0;0;0;0;0;0;0;0.00257069
noter;0;0;0;0;0;0;0;0;0;0;0.00257069
opérandes;0;0;0;0;0;0;0;0;0;0;0.00257069
mark;0;0;0;0;0;0;0;0;0;0;0.00257069
applicables;0;0;0;0;0;0;0;0;0;0;0.00257069
agrégat;0;0;0;0;0;0;0;0;0;0;0.00257069
fréquents;0;0;0;0;0;0;0;0;0;0;0.00257069
généricité;0;0;0;0;0;0;0;0;0;0;0.00257069
précédente;0;0;0;0;0;0;0;0;0;0;0.00257069
gestion;0;0;0;0;0;0;0;0;0;0;0.00257069
évolution;0;0;0;0;0;0;0;0;0;0;0.00257069
is;0;0;0;0;0;0;0;0;0;0;0.00257069
borne supérieure;0;0;0;0;0;0;0;0;0;0;0.00257069
principales;0;0;0;0;0;0;0;0;0;0;0.00257069
relever;0;0;0;0;0;0;0;0;0;0;0.00257069
opération;0;0;0;0;0;0;0;0;0;0;0.00257069
grand entier;0;0;0;0;0;0;0;0;0;0;0.00257069
enveloppe;0;0;0;0;0;0;0;0;0;0;0.00257069
explicite;0;0;0;0;0;0;0;0;0;0;0.00257069
ordre normal;0;0;0;0;0;0;0;0;0;0;0.00257069
division euclidienne;0;0;0;0;0;0;0;0;0;0;0.00257069
euclidienne;0;0;0;0;0;0;0;0;0;0;0.00257069
arrondir;0;0;0;0;0;0;0;0;0;0;0.00257069
unaires;0;0;0;0;0;0;0;0;0;0;0.00257069
exclusif;0;0;0;0;0;0;0;0;0;0;0.00257069
inférer;0;0;0;0;0;0;0;0;0;0;0.00257069
opérateur booléen;0;0;0;0;0;0;0;0;0;0;0.00257069
négation;0;0;0;0;0;0;0;0;0;0;0.00257069
formel;0;0;0;0;0;0;0;0;0;0;0.00257069
effectifs;0;0;0;0;0;0;0;0;0;0;0.00257069
signature;0;0;0;0;0;0;0;0;0;0;0.00257069
duplication de code;0;0;0;0;0;0;0;0;0;0;0.00257069
pointe;0;0;0;0;0;0;0;0;0;0;0.00257069
capter;0;0;0;0;0;0;0;0;0;0;0.00257069
commande;0;0;0;0;0;0;0;0;0;0;0.00257069
fichier exécutable;0;0;0;0;0;0;0;0;0;0;0.00257069
syntaxique;0;0;0;0;0;0;0;0;0;0;0.00257069
instruction vide;0;0;0;0;0;0;0;0;0;0;0.00257069
mettre fin à;0;0;0;0;0;0;0;0;0;0;0.00257069
jour;0;0;0;0;0;0;0;0;0;0;0.00257069
améliorer;0;0;0;0;0;0;0;0;0;0;0.00257069
mode graphique;0;0;0;0;0;0;0;0;0;0;0.00257069
scanner;0;0;0;0;0;0;0;0;0;0;0.00257069
périphérique;0;0;0;0;0;0;0;0;0;0;0.00257069
approprié;0;0;0;0;0;0;0;0;0;0;0.00257069
accès séquentiel;0;0;0;0;0;0;0;0;0;0;0.00257069
terminal;0;0;0;0;0;0;0;0;0;0;0.00257069
classloader;0;0;0;0;0;0;0;0;0;0;0.00257069
pare-feu;0;0;0;0;0;0;0;0;0;0;0.00257069
technique;0;0;0;0;0;0;0;0;0;0;0.00257069
réutilisation de code;0;0;0;0;0;0;0;0;0;0;0.00257069
astre;0;0;0;0;0;0;0;0;0;0;0.00257069
sous-type;0;0;0;0;0;0;0;0;0;0;0.00257069
ascendant;0;0;0;0;0;0;0;0;0;0;0.00257069
planete;0;0;0;0;0;0;0;0;0;0;0.00257069
descendre;0;0;0;0;0;0;0;0;0;0;0.00257069
type dynamique;0;0;0;0;0;0;0;0;0;0;0.00257069
liaison dynamique;0;0;0;0;0;0;0;0;0;0;0.00257069
annotation;0;0;0;0;0;0;0;0;0;0;0.00257069
compatibilité;0;0;0;0;0;0;0;0;0;0;0.00257069
accessible;0;0;0;0;0;0;0;0;0;0;0.00257069
invoquer;0;0;0;0;0;0;0;0;0;0;0.00257069
draw;0;0;0;0;0;0;0;0;0;0;0.00257069
différencier;0;0;0;0;0;0;0;0;0;0;0.00257069
cat;0;0;0;0;0;0;0;0;0;0;0.00257069
division par zéro;0;0;0;0;0;0;0;0;0;0;0.00257069
paquetage;0;0;0;0;0;0;0;0;0;0;0.00257069
normal;0;0;0;0;0;0;0;0;0;0;0.00257069
prendre en compte;0;0;0;0;0;0;0;0;0;0;0.00257069
interfaces graphiques;0;0;0;0;0;0;0;0;0;0;0.00257069
abstract window toolkit;0;0;0;0;0;0;0;0;0;0;0.00257069
prompt;0;0;0;0;0;0;0;0;0;0;0.00257069
containers;0;0;0;0;0;0;0;0;0;0;0.00257069
intermédiaires;0;0;0;0;0;0;0;0;0;0;0.00257069
panel;0;0;0;0;0;0;0;0;0;0;0.00257069
taille;0;0;0;0;0;0;0;0;0;0;0.00257069
généré;0;0;0;0;0;0;0;0;0;0;0.00257069
nature;0;0;0;0;0;0;0;0;0;0;0.00257069
listener;0;0;0;0;0;0;0;0;0;0;0.00257069
touche;0;0;0;0;0;0;0;0;0;0;0.00257069
fenêtre;0;0;0;0;0;0;0;0;0;0;0.00257069
anonyme;0;0;0;0;0;0;0;0;0;0;0.00257069
modèle-vue-contrôleur;0;0;0;0;0;0;0;0;0;0;0.00257069
interface utilisateur;0;0;0;0;0;0;0;0;0;0;0.00257069
paradigme;0;0;0;0;0;0;0;0;0;0;0.00257069
dater;0;0;0;0;0;0;0;0;0;0;0.00257069
adaptabilité;0;0;0;0;0;0;0;0;0;0;0.00257069
type de programme;0;0;0;0;0;0;0;0;0;0;0.00257069
programmation concurrente;0;0;0;0;0;0;0;0;0;0;0.00257069
segment de code;0;0;0;0;0;0;0;0;0;0;0.00257069
garantir;0;0;0;0;0;0;0;0;0;0;0.00257069
consommateur;0;0;0;0;0;0;0;0;0;0;0.00257069
symétrique;0;0;0;0;0;0;0;0;0;0;0.00257069
javabeans;0;0;0;0;0;0;0;0;0;0;0.00257069
couplage;0;0;0;0;0;0;0;0;0;0;0.00257069
cohesion;0;0;0;0;0;0;0;0;0;0;0.00257069
adéquation;0;0;0;0;0;0;0;0;0;0;0.00257069
délicats;0;0;0;0;0;0;0;0;0;0;0.00257069
processus de conception;0;0;0;0;0;0;0;0;0;0;0.00257069
garder;0;0;0;0;0;0;0;0;0;0;0.00257069
impact;0;0;0;0;0;0;0;0;0;0;0.00257069
architecture logicielle;0;0;0;0;0;0;0;0;0;0;0.00257069
minimiser;0;0;0;0;0;0;0;0;0;0;0.00257069
objet métier;0;0;0;0;0;0;0;0;0;0;0.00257069
représentation interne;0;0;0;0;0;0;0;0;0;0;0.00257069
gestion de données;0;0;0;0;0;0;0;0;0;0;0.00257069
applicatives;0;0;0;0;0;0;0;0;0;0;0.00257069
schéma de;0;0;0;0;0;0;0;0;0;0;0.00257069
idéale;0;0;0;0;0;0;0;0;0;0;0.00257069
import;0;0;0;0;0;0;0;0;0;0;0.00257069
view;0;0;0;0;0;0;0;0;0;0;0.00257069
esprit;0;0;0;0;0;0;0;0;0;0;0.00257069
système distribués;0;0;0;0;0;0;0;0;0;0;0.00257069
java ee;0;0;0;0;0;0;0;0;0;0;0.00257069
ejb;0;0;0;0;0;0;0;0;0;0;0.00257069
servlets;0;0;0;0;0;0;0;0;0;0;0.00257069
interrelation;0;0;0;0;0;0;0;0;0;0;0.00257069
plan de test;0;0;0;0;0;0;0;0;0;0;0.00257069
test système;0;0;0;0;0;0;0;0;0;0;0.00257069
cas de test;0;0;0;0;0;0;0;0;0;0;0.00257069
malheureusement;0;0;0;0;0;0;0;0;0;0;0.00257069
régression;0;0;0;0;0;0;0;0;0;0;0.00257069
test de non-régression;0;0;0;0;0;0;0;0;0;0;0.00257069
batterie;0;0;0;0;0;0;0;0;0;0;0.00257069
communauté open source;0;0;0;0;0;0;0;0;0;0;0.00257069
outil;0;0;0;0;0;0;0;0;0;0;0.00257069
test fixture;0;0;0;0;0;0;0;0;0;0;0.00257069
test;0;0;0;0;0;0;0;0;0;0;0.00257069
bean;0;0;0;0;0;0;0;0;0;0;0.00257069
composant;0;0;0;0;0;0;0;0;0;0;0.00257069
assemblé;0;0;0;0;0;0;0;0;0;0;0.00257069
plate-forme java;0;0;0;0;0;0;0;0;0;0;0.00257069
java se;0;0;0;0;0;0;0;0;0;0;0.00257069
convention de nommage;0;0;0;0;0;0;0;0;0;0;0.00257069
environnement de développement;0;0;0;0;0;0;0;0;0;0;0.00257069
personnalisation;0;0;0;0;0;0;0;0;0;0;0.00257069
persistance;0;0;0;0;0;0;0;0;0;0;0.00257069
support de stockage;0;0;0;0;0;0;0;0;0;0;0.00257069
sérialisation;0;0;0;0;0;0;0;0;0;0;0.00257069
canvas;0;0;0;0;0;0;0;0;0;0;0.00257069
théoriques;0;0;0;0;0;0;0;0;0;0;0.00257069
algorithmes;0;0;0;0;0;0;0;0;0;0;0.00257069
fondamentaux;0;0;0;0;0;0;0;0;0;0;0.00257069
interaction;0;0;0;0;0;0;0;0;0;0;0.00257069
unique;0;0;0;0;0;0;0;0;0;0;0.00257069
barre de défilement;0;0;0;0;0;0;0;0;0;0;0.00257069
existants;0;0;0;0;0;0;0;0;0;0;0.00257069
an;0;0;0;0;0;0;0;0;0;0;0.00257069
bytecode;0;0;0;0;0;0;0;0;0;0;0.00257069
structure de classe;0;0;0;0;0;0;0;0;0;0;0.00257069
java native interface;0;0;0;0;0;0;0;0;0;0;0.00257069
tutoriel;0;0;0;0;0;0;0;0;0;0;0.00257069
interface de programmation;0;0;0;0;0;0;0;0;0;0;0.00257069
interfaçage;0;0;0;0;0;0;0;0;0;0;0.00257069
programme c;0;0;0;0;0;0;0;0;0;0;0.00257069
wall;0;0;0;0;0;0;0;0;0;0;0.00257069
illustrer;0;0;0;0;0;0;0;0;0;0;0.00257069
procedure;0;0;0;0;0;0;0;0;0;0;0.00257069
descripteur;0;0;0;0;0;0;0;0;0;0;0.00257069
structure de donnée;0;0;0;0;0;0;0;0;0;0;0.00257069
scanf;0;0;0;0;0;0;0;0;0;0;0.00257069
allocation;0;0;0;0;0;0;0;0;0;0;0.00257069
mémoire dynamique;0;0;0;0;0;0;0;0;0;0;0.00257069
edition;0;0;0;0;0;0;0;0;0;0;0.00257069
java platform, micro edition;0;0;0;0;0;0;0;0;0;0;0.00257069
décembre 2006;0;0;0;0;0;0;0;0;0;0;0.00257069
produit logiciel;0;0;0;0;0;0;0;0;0;0;0.00257069
java runtime environment;0;0;0;0;0;0;0;0;0;0;0.00257069
runtime;0;0;0;0;0;0;0;0;0;0;0.00257069
java development kit;0;0;0;0;0;0;0;0;0;0;0.00257069
imprécis;0;0;0;0;0;0;0;0;0;0;0.00257069
kit de développement;0;0;0;0;0;0;0;0;0;0;0.00257069
application mobiles;0;0;0;0;0;0;0;0;0;0;0.00257069
pda;0;0;0;0;0;0;0;0;0;0;0.00257069
java card;0;0;0;0;0;0;0;0;0;0;0.00257069
carte à puce;0;0;0;0;0;0;0;0;0;0;0.00257069
javafx;0;0;0;0;0;0;0;0;0;0;0.00257069
encyclopédie;0;0;0;0;0;0;0;0;0;0;0.00257069
java 2;0;0;0;0;0;0;0;0;0;0;0.00257069
plateforme java;0;0;0;0;0;0;0;0;0;0;0.00257069
