X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6 ; CJA
C11 ; 1 ; 0.325843 ; 0.327586 ; 0.344828 ; 0.305882 ; 0.310345 ; 0.305882 ; 0.294118
C15 ; 0.325843 ; 1 ; 0.342697 ; 0.359551 ; 0.352941 ; 0.325843 ; 0.352941 ; 0.341176
C17 ; 0.327586 ; 0.342697 ; 1 ; 0.338983 ; 0.315789 ; 0.327586 ; 0.315789 ; 0.311765
C19 ; 0.344828 ; 0.359551 ; 0.338983 ; 1 ; 0.325581 ; 0.344828 ; 0.325581 ; 0.329412
C3 ; 0.305882 ; 0.352941 ; 0.315789 ; 0.325581 ; 1 ; 0.305882 ; 0.270588 ; 0.258824
C5 ; 0.310345 ; 0.325843 ; 0.327586 ; 0.344828 ; 0.305882 ; 1 ; 0.305882 ; 0.294118
C6 ; 0.305882 ; 0.352941 ; 0.315789 ; 0.325581 ; 0.270588 ; 0.305882 ; 1 ; 0.258824
CJA ; 0.294118 ; 0.341176 ; 0.311765 ; 0.329412 ; 0.258824 ; 0.294118 ; 0.258824 ; 1
