X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6 ; CJA
C11 ; 1 ; 0.340659 ; 0.331461 ; 0.337079 ; 0.310345 ; 0.325843 ; 0.310345 ; 0.310345
C15 ; 0.340659 ; 1 ; 0.346154 ; 0.351648 ; 0.356322 ; 0.340659 ; 0.356322 ; 0.356322
C17 ; 0.331461 ; 0.346154 ; 1 ; 0.335196 ; 0.316092 ; 0.331461 ; 0.316092 ; 0.316092
C19 ; 0.337079 ; 0.351648 ; 0.335196 ; 1 ; 0.321839 ; 0.337079 ; 0.321839 ; 0.321839
C3 ; 0.310345 ; 0.356322 ; 0.316092 ; 0.321839 ; 1 ; 0.310345 ; 0.264368 ; 0.264368
C5 ; 0.325843 ; 0.340659 ; 0.331461 ; 0.337079 ; 0.310345 ; 1 ; 0.310345 ; 0.310345
C6 ; 0.310345 ; 0.356322 ; 0.316092 ; 0.321839 ; 0.264368 ; 0.310345 ; 1 ; 0.264368
CJA ; 0.310345 ; 0.356322 ; 0.316092 ; 0.321839 ; 0.264368 ; 0.310345 ; 0.264368 ; 1
