X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6 ; CJA
C11 ; 1 ; 0.4 ; 0.285714 ; 0.227273 ; 0.222222 ; 0.0588235 ; 0.578947 ; 0.0625
C15 ; 0.4 ; 1 ; 0.26087 ; 0.318182 ; 0.2 ; 0.111111 ; 0.454545 ; 0.0555556
C17 ; 0.285714 ; 0.26087 ; 1 ; 0.217391 ; 0.210526 ; 0.0555556 ; 0.24 ; 0.125
C19 ; 0.227273 ; 0.318182 ; 0.217391 ; 1 ; 0.210526 ; 0.117647 ; 0.291667 ; 0.0588235
C3 ; 0.222222 ; 0.2 ; 0.210526 ; 0.210526 ; 1 ; 0.0769231 ; 0.181818 ; 0.181818
C5 ; 0.0588235 ; 0.111111 ; 0.0555556 ; 0.117647 ; 0.0769231 ; 1 ; 0.1 ; 0.125
C6 ; 0.578947 ; 0.454545 ; 0.24 ; 0.291667 ; 0.181818 ; 0.1 ; 1 ; 0.05
CJA ; 0.0625 ; 0.0555556 ; 0.125 ; 0.0588235 ; 0.181818 ; 0.125 ; 0.05 ; 1
