X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6 ; CJA
C11 ; 1 ; 0.254237 ; 0.222222 ; 0.252174 ; 0.298387 ; 0.295652 ; 0.333333 ; 0.272727
C15 ; 0.254237 ; 1 ; 0.243478 ; 0.241379 ; 0.288 ; 0.295652 ; 0.277311 ; 0.238938
C17 ; 0.222222 ; 0.243478 ; 1 ; 0.230088 ; 0.278689 ; 0.220339 ; 0.300885 ; 0.227273
C19 ; 0.252174 ; 0.241379 ; 0.230088 ; 1 ; 0.330508 ; 0.294643 ; 0.254237 ; 0.192982
C3 ; 0.298387 ; 0.288 ; 0.278689 ; 0.330508 ; 1 ; 0.327869 ; 0.309524 ; 0.342105
C5 ; 0.295652 ; 0.295652 ; 0.220339 ; 0.294643 ; 0.327869 ; 1 ; 0.307692 ; 0.236842
C6 ; 0.333333 ; 0.277311 ; 0.300885 ; 0.254237 ; 0.309524 ; 0.307692 ; 1 ; 0.241379
CJA ; 0.272727 ; 0.238938 ; 0.227273 ; 0.192982 ; 0.342105 ; 0.236842 ; 0.241379 ; 1
