X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6 ; CJA
oblique bn:00107678a ; 0 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
originale bn:00107979a ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2
entiers bn:00047009n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00775194 ; 0
globale bn:00103624a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00775194 ; 0 ; 0
dehors bn:00114309r ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
illustre bn:00110549a ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
variable globale bn:02011863n ; 0 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0.0588235
portee bn:03460088n ; 0 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0.0588235
web bn:00080772n ; 0 ; 0 ; 0.0153846 ; 0 ; 0 ; 0.0153846 ; 0 ; 0
décorer bn:00082387v ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
caractère de soulignement bn:14528514n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
couple bn:00012597n ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0.0588235
extérieur bn:03882811n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
méthode bn:01641329n ; 0 ; 0 ; 0.00775194 ; 0 ; 0 ; 0 ; 0 ; 0
détails bn:00067417n ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111
identifiables bn:00104510a ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
adresse ip bn:00706454n ; 0 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111
entité html bn:01327413n ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
lettre bn:00003057n ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0.0588235
quelconque bn:00097433a ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0
programmeur bn:00020358n ; 0 ; 0 ; 0 ; 0.030303 ; 0.030303 ; 0 ; 0.030303 ; 0
nombre à virgule flottante bn:00035278n ; 0 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0.0588235
ainsi bn:00117173r ; 0 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0.0588235
chaîne vide bn:03716205n ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111
base décimale bn:00025700n ; 0 ; 0 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.0588235
hexadécimal bn:00104145a ; 0 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0.0588235
octal bn:01534404n ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
environ bn:00114074r ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
bits bn:00010731n ; 0 ; 0 ; 0 ; 0.0153846 ; 0 ; 0 ; 0.0153846 ; 0
décimaux bn:15004607n ; 0 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
répandre bn:00084556v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
ordre de grandeur bn:00052758n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
64 bit bn:00695610n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
décimale bn:02649777n ; 0 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111
égalité bn:00031284n ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111
échapper bn:00083961v ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
école bn:00069619n ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
inverse bn:00105377a ; 0 ; 0 ; 0 ; 0.030303 ; 0 ; 0.030303 ; 0 ; 0.030303
barre oblique inverse bn:00988551n ; 0 ; 0 ; 0 ; 0.030303 ; 0 ; 0.030303 ; 0 ; 0.030303
classiques bn:00019566n ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0
concert bn:00021559n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
incrémentation bn:01936826n ; 0 ; 0 ; 0 ; 0.030303 ; 0 ; 0.030303 ; 0.030303 ; 0
opérateur logiques bn:00051853n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0153846 ; 0 ; 0.0153846
doute bn:00028425n ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0.0588235
conditionnelle bn:00100214a ; 0 ; 0 ; 0 ; 0.030303 ; 0 ; 0.030303 ; 0.030303 ; 0
multiplier bn:00090977v ; 0 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
donner naissance à bn:00083336v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
division bn:00027919n ; 0 ; 0 ; 0 ; 0.0153846 ; 0 ; 0.0153846 ; 0 ; 0
modulo bn:00553864n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0153846 ; 0.0153846 ; 0
numérique bn:00107649a ; 0 ; 0 ; 0 ; 0.030303 ; 0 ; 0.030303 ; 0 ; 0.030303
valeur logique bn:00855623n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
bloc bn:03098513n ; 0 ; 0.030303 ; 0 ; 0.030303 ; 0 ; 0 ; 0.030303 ; 0
intéresse bn:00089814v ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
divisible bn:00101643a ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
instruction switch bn:01071927n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0153846 ; 0.0153846 ; 0
case bn:04777941n ; 0 ; 0 ; 0 ; 0.0153846 ; 0 ; 0.0153846 ; 0 ; 0
excessif bn:00102500a ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
quitter bn:00086604v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
dimanche bn:00028190n ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0.0588235
moment présent bn:00043807n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
secondes bn:00068672n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
janvier bn:00047960n ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
foreach bn:03463379n ; 0 ; 0 ; 0.00775194 ; 0 ; 0 ; 0 ; 0 ; 0
incomplet bn:00104851a ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0.111111
invoquer bn:00085009v ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
femme bn:00001530n ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
femme mariée bn:00053531n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
pouvoir bn:00084450v ; 0 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111
abricot bn:00005174n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
bmw bn:03091163n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
peugeot bn:03339300n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
renault bn:00861552n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
alpha bn:00096877a ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
structure de donnée bn:00025330n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
parcourir bn:00088968v ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0.0588235
boucle for bn:03237322n ; 0 ; 0 ; 0 ; 0 ; 0.0153846 ; 0.0153846 ; 0 ; 0
initialisation bn:00046781n ; 0 ; 0 ; 0.030303 ; 0 ; 0.030303 ; 0 ; 0.030303 ; 0
identificateur bn:00045822n ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0
mot de passe bn:00023218n ; 0 ; 0 ; 0.030303 ; 0 ; 0 ; 0.030303 ; 0 ; 0.030303
correctement bn:00114335r ; 0 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111
consacrer à bn:00085427v ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
démarrage bn:03140436n ; 0 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235
code bn:00084976v ; 0 ; 0 ; 0 ; 0 ; 0.00775194 ; 0 ; 0 ; 0
sorte bn:00035907n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
webmaster bn:00080788n ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
clôturer bn:00085166v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
bénéficier bn:00083413v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
information bn:00046705n ; 0 ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0.0153846 ; 0
connexion bn:00021902n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
relationnelles bn:00109653a ; 0 ; 0 ; 0 ; 0.030303 ; 0 ; 0.030303 ; 0.030303 ; 0
langage d bn:01781054n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
interrogation bn:00047208n ; 0 ; 0 ; 0 ; 0.030303 ; 0.030303 ; 0 ; 0.030303 ; 0
structured query language bn:02266432n ; 0 ; 0 ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0.0153846
marché bn:00053458n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
msql bn:00466439n ; 0 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111
matériel bn:00021480n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
order bn:02240223n ; 0 ; 0 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0.0588235
ordre alphabétique bn:00003059n ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
renvoyer bn:00093609v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
réalité bn:00066414n ; 0 ; 0 ; 0 ; 0 ; 0.030303 ; 0.030303 ; 0 ; 0.030303
interviews bn:00047238n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
local bn:00046665n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
caractérisent bn:00083713v ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
isbn bn:00706122n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
verbes bn:00079778n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
aussi bn:00115484r ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
varier bn:00082554v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
contradictoire bn:00100247a ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
téléphone bn:00062020n ; 0 ; 0 ; 0.030303 ; 0 ; 0.030303 ; 0.030303 ; 0 ; 0
lieu de travail bn:04726566n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
bureau bn:00001961n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
final bn:01755798n ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0
loin bn:00114455r ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
clé étrangère bn:01944370n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
complexes bn:00100148a ; 0 ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0.0153846 ; 0
relation binaires bn:14410550n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
etudiants bn:00029806n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2
focaliser bn:00088404v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
vitesse bn:00073258n ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111
vitesse de traitement bn:00050126n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
automatique bn:00097823a ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2
varchar bn:01838409n ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0 ; 0.0588235 ; 0.0588235
longueur bn:00050662n ; 0 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0
stocker bn:00095635v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
ordre bn:00020945n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
premier bn:00034738n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0153846 ; 0 ; 0.0153846
time bn:03389905n ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0 ; 0.0588235 ; 0.0588235
timestamp bn:03603649n ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0.0588235
program files bn:14876712n ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
root bn:00168023n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2
machine bn:00054050n ; 0 ; 0 ; 0.00775194 ; 0 ; 0 ; 0 ; 0 ; 0
utilisateur root bn:01998267n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
administrateur bn:00075765n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.030303 ; 0.030303 ; 0.030303
désinstallation bn:03478637n ; 0 ; 0 ; 0 ; 0 ; 0.0153846 ; 0 ; 0.0153846 ; 0
easyphp bn:14837849n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.030303 ; 0.030303 ; 0.030303
casse bn:03225002n ; 0 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235
niveau logique bn:03372646n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
séquence bn:00070574n ; 0 ; 0 ; 0.030303 ; 0.030303 ; 0 ; 0.030303 ; 0 ; 0
sauvegarder bn:00093281v ; 0 ; 0 ; 0.00775194 ; 0 ; 0 ; 0 ; 0 ; 0
supprimer bn:00086081v ; 0 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111
évoquer bn:00092425v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
clé primaire bn:03542434n ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111
structure bn:00094491v ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
jour bn:00000086n ; 0 ; 0 ; 0.030303 ; 0 ; 0 ; 0.030303 ; 0.030303 ; 0
insert bn:03795444n ; 0 ; 0 ; 0.030303 ; 0 ; 0 ; 0.030303 ; 0 ; 0.030303
existence bn:00009676n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2
contrainte bn:00022062n ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0
delete bn:00941697n ; 0 ; 0 ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0.0153846
mise à jour bn:15364261n ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0
générateur bn:03384822n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
générateur de code bn:01151877n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
connaissance bn:00020452n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
menu contextuel bn:03615391n ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
visualiser bn:00095548v ; 0 ; 0 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.0588235
fines bn:15413867n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
penser à bn:00089804v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
générale bn:00103507a ; 0 ; 0 ; 0 ; 0 ; 0.0153846 ; 0.0153846 ; 0 ; 0
deux bn:00000075n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
plusieurs bn:00110470a ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
assemblage bn:04781999n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
spécifiques bn:00111003a ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2
caractère génériques bn:03157099n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
filtrage bn:00259585n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2
limiter bn:00086468v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
critère bn:00023853n ; 0 ; 0 ; 0 ; 0.030303 ; 0 ; 0.030303 ; 0.030303 ; 0
doublon bn:16572688n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
conceptuel bn:00100194a ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
vertu bn:00017935n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
jointure bn:00048368n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
fusionner bn:00090745v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
ambiguïtés bn:00003266n ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
pouvoir bn:00084451v ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0.0588235
naître bn:00082757v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
exister bn:00083184v ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111
bibliographie bn:00010224n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
type de valeurs bn:00253515n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
concret bn:00100206a ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
impossible bn:00104687a ; 0 ; 0 ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0.030303 ; 0
normale bn:00107587a ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0
émettre bn:00089922v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
tel bn:00111411a ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
intermédiaire bn:00047121n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
train bn:00066028n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
caractéristique bn:00099532a ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0
notamment bn:00115235r ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111
grand nombre bn:14223782n ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0.0588235
maîtriser bn:00085748v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
fonction de base bn:03294262n ; 0 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0 ; 0.0588235
angle bn:00004117n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
avérer bn:00095117v ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0
déroulement bn:00035391n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
musique bn:00056443n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
acteurs bn:00001176n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
cerner bn:01771517n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
être étendue bn:00090322v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
public bn:00109211a ; 0 ; 0 ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0.030303 ; 0
supposition bn:00006559n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
confronter bn:00087597v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
intranet bn:00047269n ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
avoir envie de bn:00088107v ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2
dérouler bn:00089389v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
temps bn:00077270n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00775194
relation de un à un bn:04753252n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
démarrer bn:00083342v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.030303 ; 0.030303 ; 0.030303
instanciation bn:00046945n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
modélisation bn:04905771n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
simplifier bn:00087951v ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111
être utiles bn:00085368v ; 0 ; 0 ; 0 ; 0.0153846 ; 0 ; 0.0153846 ; 0 ; 0
potentiels bn:00108830a ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
coordonnées bn:00022459n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
donner naissance bn:00088850v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
