X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6 ; CJA
C11 ; 1 ; 0.230769 ; 0.266667 ; 0.2 ; 0.0833333 ; 0.1 ; 0.428571 ; 0.0909091
C15 ; 0.230769 ; 1 ; 0.1875 ; 0.384615 ; 0.0833333 ; 0.1 ; 0.333333 ; 0.0909091
C17 ; 0.266667 ; 0.1875 ; 1 ; 0.3125 ; 0.230769 ; 0.0769231 ; 0.210526 ; 0.153846
C19 ; 0.2 ; 0.384615 ; 0.3125 ; 1 ; 0.153846 ; 0.0833333 ; 0.294118 ; 0.0769231
C3 ; 0.0833333 ; 0.0833333 ; 0.230769 ; 0.153846 ; 1 ; 0.142857 ; 0.0625 ; 0.285714
C5 ; 0.1 ; 0.1 ; 0.0769231 ; 0.0833333 ; 0.142857 ; 1 ; 0.153846 ; 0.166667
C6 ; 0.428571 ; 0.333333 ; 0.210526 ; 0.294118 ; 0.0625 ; 0.153846 ; 1 ; 0.0666667
CJA ; 0.0909091 ; 0.0909091 ; 0.153846 ; 0.0769231 ; 0.285714 ; 0.166667 ; 0.0666667 ; 1
