X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6 ; CJA
C11 ; 1 ; 0.333333 ; 0.26087 ; 0.208333 ; 0.181818 ; 0.0588235 ; 0.578947 ; 0.0625
C15 ; 0.333333 ; 1 ; 0.296296 ; 0.346154 ; 0.333333 ; 0.0909091 ; 0.384615 ; 0.0454545
C17 ; 0.26087 ; 0.296296 ; 1 ; 0.230769 ; 0.26087 ; 0.05 ; 0.222222 ; 0.111111
C19 ; 0.208333 ; 0.346154 ; 0.230769 ; 1 ; 0.26087 ; 0.105263 ; 0.269231 ; 0.0526316
C3 ; 0.181818 ; 0.333333 ; 0.26087 ; 0.26087 ; 1 ; 0.0588235 ; 0.153846 ; 0.133333
C5 ; 0.0588235 ; 0.0909091 ; 0.05 ; 0.105263 ; 0.0588235 ; 1 ; 0.1 ; 0.125
C6 ; 0.578947 ; 0.384615 ; 0.222222 ; 0.269231 ; 0.153846 ; 0.1 ; 1 ; 0.05
CJA ; 0.0625 ; 0.0454545 ; 0.111111 ; 0.0526316 ; 0.133333 ; 0.125 ; 0.05 ; 1
