embedded;0.0;0.0;0.0;(0, 7);bn:00102144a
synchronised;1.0;0.002936857562408223;4.96180337603748E-8;(4439, 4450);bn:00111580a
event;0.0;0.0;0.0;(4461, 4465);bn:00032021n
diagram;0.9705747934610652;0.29809104258443464;4.566182253521425E-4;(4495, 4501);bn:00026817n
state;0.0;0.0;0.0;(4512, 4516);bn:00064914n
independent;0.0;0.0;0.0;(4526, 4536);bn:00104928a
default;0.0;0.0;0.0;(4541, 4547);bn:00025848n
states;0.0;0.0;0.0;(4549, 4554);bn:00064914n
occurs;0.7270305406960635;0.2011747430249633;2.8210333094461093E-4;(4557, 4562);bn:00085337v
diagram;0.9705747934610652;0.29809104258443464;4.566182253521425E-4;(4574, 4580);bn:00026817n
state;0.0;0.0;0.0;(4587, 4591);bn:00064914n
state;0.0;0.0;0.0;(4597, 4601);bn:00064914n
synchronized;0.0;0.0;0.0;(4616, 4627);bn:00094702v
broadcast;0.874738810073683;0.14243759177679882;1.3155394684334038E-4;(4635, 4643);bn:00013234n
communication;0.855347780663836;0.4434654919236417;0.0014759876502698692;(4645, 4657);bn:00021221n
event;0.0;0.0;0.0;(4664, 4668);bn:00032021n
seen;0.0;0.0;0.0;(4670, 4673);bn:00093430v
diagram;0.9705747934610652;0.29809104258443464;4.566182253521425E-4;(4690, 4696);bn:00026817n
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(4707, 4710);bn:00077270n
example;0.0;0.0;0.0;(4716, 4722);bn:00032099n
specify;0.0;0.0;0.0;(4726, 4732);bn:00085560v
behaviour;0.7703451112714093;0.4170337738619677;0.0010686070537526053;(4738, 4746);bn:00009657n
alarm;0.0;0.0;0.0;(4751, 4755);bn:00002410n
alarm clock;0.8540639269406393;0.12334801762114538;1.1600696293175628E-4;(4751, 4761);bn:00002413n
clock;0.0;0.0;0.0;(4757, 4761);bn:00019887n
statecharts;1.0;0.20411160058737152;2.563350320783896E-4;(4769, 4779);bn:01128895n
assumptions;0.0;0.0;0.0;(4784, 4794);bn:00006558n
alarm;0.0;0.0;0.0;(4801, 4805);bn:00002410n
alarm clock;0.8540639269406393;0.12334801762114538;1.1600696293175628E-4;(4801, 4811);bn:00002413n
clock;0.0;0.0;0.0;(4807, 4811);bn:00019887n
buttons;0.0;0.0;0.0;(4815, 4821);bn:00014305n
example;0.0;0.0;0.0;(4827, 4833);bn:00032099n
start;0.0;0.0;0.0;(4837, 4841);bn:00073989n
setting;0.0;0.0;0.0;(4843, 4849);bn:00090224v
current;0.7964483482910063;0.1262848751835536;6.898560627150776E-5;(4855, 4861);bn:00096401a
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(4863, 4866);bn:00077270n
need;0.0;0.0;0.0;(4871, 4874);bn:00026107n
set;0.0;0.0;0.0;(4876, 4878);bn:00090224v
hours;0.0;0.0;0.0;(4880, 4884);bn:00000127n
minutes;0.0;0.0;0.0;(4887, 4893);bn:00055094n
second;0.9722859954083306;0.1130690161527166;4.90308870275437E-5;(4896, 4901);bn:00095974a
need;0.0;0.0;0.0;(4905, 4908);bn:00026107n
decide;0.7025990626331488;0.14243759177679882;1.2273020650628707E-4;(4910, 4915);bn:00086370v
button;0.0;0.0;0.0;(4917, 4922);bn:00014305n
set;0.0;0.0;0.0;(4948, 4950);bn:00090224v
current;0.7964483482910063;0.1262848751835536;6.898560627150776E-5;(4952, 4958);bn:00096401a
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(4960, 4963);bn:00077270n
button;0.0;0.0;0.0;(4965, 4970);bn:00014305n
blink;0.0;0.0;0.0;(4976, 4980);bn:00011275n
hour;0.0;0.0;0.0;(4982, 4985);bn:00000127n
button;0.0;0.0;0.0;(4987, 4992);bn:00014305n
increment;0.7387571867370245;0.09838472834067548;7.756952611205261E-5;(4996, 5004);bn:00041979n
button;0.0;0.0;0.0;(5006, 5011);bn:00014305n
hour;0.0;0.0;0.0;(5015, 5018);bn:00000127n
button;0.0;0.0;0.0;(5020, 5025);bn:00014305n
button;0.0;0.0;0.0;(5029, 5034);bn:00014305n
button;0.0;0.0;0.0;(5038, 5043);bn:00014305n
blink;0.0;0.0;0.0;(5049, 5053);bn:00011275n
minutes;0.0;0.0;0.0;(5055, 5061);bn:00055094n
button;0.0;0.0;0.0;(5063, 5068);bn:00014305n
button;0.0;0.0;0.0;(5072, 5077);bn:00014305n
button;0.0;0.0;0.0;(5081, 5086);bn:00014305n
button;0.0;0.0;0.0;(5090, 5095);bn:00014305n
blink;0.0;0.0;0.0;(5101, 5105);bn:00011275n
second;0.9722859954083306;0.1130690161527166;4.90308870275437E-5;(5107, 5112);bn:00095974a
button;0.0;0.0;0.0;(5114, 5119);bn:00014305n
set;0.0;0.0;0.0;(5135, 5137);bn:00070696n
button;0.0;0.0;0.0;(5139, 5144);bn:00014305n
increment;0.7387571867370245;0.09838472834067548;7.756952611205261E-5;(5148, 5156);bn:00041979n
minutes;0.0;0.0;0.0;(5158, 5164);bn:00055094n
button;0.0;0.0;0.0;(5166, 5171);bn:00014305n
increment;0.7387571867370245;0.09838472834067548;7.756952611205261E-5;(5175, 5183);bn:00041979n
second;0.9722859954083306;0.1130690161527166;4.90308870275437E-5;(5185, 5190);bn:00095974a
button;0.0;0.0;0.0;(5192, 5197);bn:00014305n
example;0.0;0.0;0.0;(5204, 5210);bn:00032099n
continued;0.0;0.0;0.0;(5213, 5221);bn:00085714v
consider;0.0;0.0;0.0;(5229, 5236);bn:00085647v
setting;0.0;0.0;0.0;(5238, 5244);bn:00090224v
alarm;0.0;0.0;0.0;(5250, 5254);bn:00002410n
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(5256, 5259);bn:00077270n
set;0.0;0.0;0.0;(5262, 5264);bn:00090224v
alarm;0.0;0.0;0.0;(5266, 5270);bn:00002410n
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(5272, 5275);bn:00077270n
button;0.0;0.0;0.0;(5277, 5282);bn:00014305n
blink;0.0;0.0;0.0;(5288, 5292);bn:00011275n
hour;0.0;0.0;0.0;(5294, 5297);bn:00000127n
button;0.0;0.0;0.0;(5299, 5304);bn:00014305n
button;0.0;0.0;0.0;(5308, 5313);bn:00014305n
button;0.0;0.0;0.0;(5317, 5322);bn:00014305n
button;0.0;0.0;0.0;(5326, 5331);bn:00014305n
button;0.0;0.0;0.0;(5335, 5340);bn:00014305n
blink;0.0;0.0;0.0;(5346, 5350);bn:00011275n
minutes;0.0;0.0;0.0;(5352, 5358);bn:00055094n
button;0.0;0.0;0.0;(5360, 5365);bn:00014305n
button;0.0;0.0;0.0;(5369, 5374);bn:00014305n
button;0.0;0.0;0.0;(5378, 5383);bn:00014305n
button;0.0;0.0;0.0;(5387, 5392);bn:00014305n
blink;0.0;0.0;0.0;(5398, 5402);bn:00011275n
second;0.9722859954083306;0.1130690161527166;4.90308870275437E-5;(5404, 5409);bn:00095974a
button;0.0;0.0;0.0;(5411, 5416);bn:00014305n
increment;0.7387571867370245;0.09838472834067548;7.756952611205261E-5;(5420, 5428);bn:00041979n
hour;0.0;0.0;0.0;(5430, 5433);bn:00000127n
button;0.0;0.0;0.0;(5435, 5440);bn:00014305n
increment;0.7387571867370245;0.09838472834067548;7.756952611205261E-5;(5444, 5452);bn:00041979n
minutes;0.0;0.0;0.0;(5454, 5460);bn:00055094n
button;0.0;0.0;0.0;(5462, 5467);bn:00014305n
increment;0.7387571867370245;0.09838472834067548;7.756952611205261E-5;(5471, 5479);bn:00041979n
second;0.9722859954083306;0.1130690161527166;4.90308870275437E-5;(5481, 5486);bn:00095974a
button;0.0;0.0;0.0;(5488, 5493);bn:00014305n
alarm;0.0;0.0;0.0;(5497, 5501);bn:00002410n
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(5503, 5506);bn:00077270n
set;0.0;0.0;0.0;(5508, 5510);bn:00090224v
consider;0.0;0.0;0.0;(5517, 5524);bn:00085647v
superstates;1.0;0.06461086637298091;1.746554788365193E-5;(5532, 5542);bn:03656095n
relate;0.0;0.0;0.0;(5544, 5549);bn:00082868v
seconds;0.9863102998696219;0.22466960352422907;4.504325104766824E-4;(5567, 5573);bn:00068672n
button;0.0;0.0;0.0;(5575, 5580);bn:00014305n
second;0.9722859954083306;0.1130690161527166;4.90308870275437E-5;(5584, 5589);bn:00095974a
alarm;0.0;0.0;0.0;(5591, 5595);bn:00002410n
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(5597, 5600);bn:00077270n
set;0.0;0.0;0.0;(5602, 5604);bn:00090224v
example;0.0;0.0;0.0;(5606, 5612);bn:00032099n
continued;0.0;0.0;0.0;(5615, 5623);bn:00085714v
consider;0.0;0.0;0.0;(5631, 5638);bn:00085647v
superstates;1.0;0.06461086637298091;1.746554788365193E-5;(5646, 5656);bn:03656095n
relate;0.0;0.0;0.0;(5658, 5663);bn:00082868v
xor;0.7976625273922571;0.041116005873715125;9.030482144388213E-6;(5680, 5682);bn:00178793n
clock;0.0;0.0;0.0;(5684, 5688);bn:00019887n
display;0.0;0.0;0.0;(5690, 5696);bn:00087013v
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(5698, 5701);bn:00077270n
button;0.0;0.0;0.0;(5703, 5708);bn:00014305n
set;0.0;0.0;0.0;(5712, 5714);bn:00070696n
current;0.7964483482910063;0.1262848751835536;6.898560627150776E-5;(5716, 5722);bn:00096401a
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(5724, 5727);bn:00077270n
display;0.0;0.0;0.0;(5729, 5735);bn:00027670n
alarm;0.0;0.0;0.0;(5737, 5741);bn:00002410n
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(5743, 5746);bn:00077270n
button;0.0;0.0;0.0;(5748, 5753);bn:00014305n
set;0.0;0.0;0.0;(5757, 5759);bn:00070696n
alarm;0.0;0.0;0.0;(5761, 5765);bn:00002410n
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(5767, 5770);bn:00077270n
extend;0.0;0.0;0.0;(5777, 5782);bn:00084121v
statechart;1.0;0.20411160058737152;2.563350320783896E-4;(5788, 5797);bn:01128895n
describe;0.0;0.0;0.0;(5799, 5806);bn:00086612v
alarm;0.0;0.0;0.0;(5812, 5816);bn:00002410n
going off;0.0;0.0;0.0;(5818, 5826);bn:00082164v
button;0.0;0.0;0.0;(5832, 5837);bn:00014305n
button;0.0;0.0;0.0;(5841, 5846);bn:00014305n
example;0.0;0.0;0.0;(5850, 5856);bn:00032099n
continued;0.0;0.0;0.0;(5859, 5867);bn:00085714v
set;0.0;0.0;0.0;(5870, 5872);bn:00090224v
current;0.7964483482910063;0.1262848751835536;6.898560627150776E-5;(5874, 5880);bn:00096401a
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(5882, 5885);bn:00077270n
set;0.0;0.0;0.0;(5887, 5889);bn:00090224v
alarm;0.0;0.0;0.0;(5891, 5895);bn:00002410n
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(5897, 5900);bn:00077270n
extend;0.0;0.0;0.0;(5907, 5912);bn:00084121v
statechart;1.0;0.20411160058737152;2.563350320783896E-4;(5918, 5927);bn:01128895n
describe;0.0;0.0;0.0;(5929, 5936);bn:00086612v
alarm;0.0;0.0;0.0;(5942, 5946);bn:00002410n
going off;0.0;0.0;0.0;(5948, 5956);bn:00082164v
clock;0.0;0.0;0.0;(5959, 5963);bn:00019887n
display;0.0;0.0;0.0;(5965, 5971);bn:00027670n
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(5973, 5976);bn:00077270n
time alarm;1.0;0.12334801762114538;1.1600696293175628E-4;(5973, 5982);bn:00002413n
alarm;0.0;0.0;0.0;(5978, 5982);bn:00002410n
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(5984, 5987);bn:00077270n
time alarm;1.0;0.12334801762114538;1.1600696293175628E-4;(5984, 5993);bn:00002413n
alarm;0.0;0.0;0.0;(5989, 5993);bn:00002410n
button;0.0;0.0;0.0;(5995, 6000);bn:00014305n
button;0.0;0.0;0.0;(6004, 6009);bn:00014305n
set;0.0;0.0;0.0;(6013, 6015);bn:00070696n
current;0.7964483482910063;0.1262848751835536;6.898560627150776E-5;(6017, 6023);bn:00096401a
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(6025, 6028);bn:00077270n
button;0.0;0.0;0.0;(6030, 6035);bn:00014305n
set;0.0;0.0;0.0;(6039, 6041);bn:00070696n
alarm;0.0;0.0;0.0;(6043, 6047);bn:00002410n
validate;0.7090909090909091;0.0381791483113069;7.095378827733596E-6;(6054, 6061);bn:00095480v
behavior;0.7704185968866074;0.4170337738619677;0.0010686070537526053;(6067, 6074);bn:00009657n
statechart;1.0;0.20411160058737152;2.563350320783896E-4;(6080, 6089);bn:01128895n
statechart;1.0;0.20411160058737152;2.563350320783896E-4;(6102, 6111);bn:01128895n
specify;0.0;0.0;0.0;(6113, 6119);bn:00085560v
system;0.0;0.0;0.0;(6125, 6130);bn:00075759n
way;0.0;0.0;0.0;(6136, 6138);bn:00033729n
want;0.0;0.0;0.0;(6140, 6143);bn:00086682v
work;0.0;0.0;0.0;(6145, 6148);bn:00081568n
question;0.0;0.0;0.0;(6151, 6158);bn:00030951n
alarm;0.0;0.0;0.0;(6165, 6169);bn:00002410n
minutes;0.0;0.0;0.0;(6173, 6179);bn:00055094n
button;0.0;0.0;0.0;(6185, 6190);bn:00014305n
set;0.0;0.0;0.0;(6194, 6196);bn:00070696n
current;0.7964483482910063;0.1262848751835536;6.898560627150776E-5;(6198, 6204);bn:00096401a
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(6206, 6209);bn:00077270n
button;0.0;0.0;0.0;(6211, 6216);bn:00014305n
set;0.0;0.0;0.0;(6220, 6222);bn:00070696n
alarm;0.0;0.0;0.0;(6224, 6228);bn:00002410n
example;0.0;0.0;0.0;(6230, 6236);bn:00032099n
validation;0.8308883933810586;0.0881057268722467;5.8549279837242264E-5;(6239, 6248);bn:00064728n
validate;0.7090909090909091;0.0381791483113069;7.095378827733596E-6;(6256, 6263);bn:00095480v
behavior;0.7704185968866074;0.4170337738619677;0.0010686070537526053;(6269, 6276);bn:00009657n
statechart;1.0;0.20411160058737152;2.563350320783896E-4;(6282, 6291);bn:01128895n
statechart;1.0;0.20411160058737152;2.563350320783896E-4;(6304, 6313);bn:01128895n
specify;0.0;0.0;0.0;(6315, 6321);bn:00085560v
system;0.0;0.0;0.0;(6327, 6332);bn:00075759n
way;0.0;0.0;0.0;(6338, 6340);bn:00033729n
want;0.0;0.0;0.0;(6342, 6345);bn:00086682v
work;0.0;0.0;0.0;(6347, 6350);bn:00081568n
question;0.0;0.0;0.0;(6353, 6360);bn:00030951n
alarm;0.0;0.0;0.0;(6367, 6371);bn:00002410n
minutes;0.0;0.0;0.0;(6375, 6381);bn:00055094n
display;0.0;0.0;0.0;(6384, 6390);bn:00087013v
maintain;0.0;0.0;0.0;(6392, 6399);bn:00089384v
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(6405, 6408);bn:00077270n
maintaining;0.0;0.0;0.0;(6411, 6421);bn:00089384v
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(6427, 6430);bn:00077270n
occur;0.7270305406960635;0.2011747430249633;2.8210333094461093E-4;(6432, 6436);bn:00085337v
concurrently;1.0;0.01908957415565345;1.3975746175838902E-6;(6438, 6449);bn:00114429r
alarm;0.0;0.0;0.0;(6463, 6467);bn:00002410n
setting;0.0;0.0;0.0;(6477, 6483);bn:00090224v
alarm;0.0;0.0;0.0;(6489, 6493);bn:00002410n
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(6495, 6498);bn:00077270n
question;0.0;0.0;0.0;(6500, 6507);bn:00030951n
possible;0.943245934284766;0.1277533039647577;7.050722597349258E-5;(6510, 6517);bn:00108829a
display;0.0;0.0;0.0;(6519, 6525);bn:00027670n
maintain;0.0;0.0;0.0;(6527, 6534);bn:00089384v
current;0.7964483482910063;0.1262848751835536;6.898560627150776E-5;(6540, 6546);bn:00096401a
time;0.7922980209545983;0.5183553597650514;0.0035176291550803045;(6548, 6551);bn:00077270n
concurrently;1.0;0.01908957415565345;1.3975746175838902E-6;(6553, 6564);bn:00114429r
next step;1.0;0.024963289280469897;2.811688579754572E-6;(6567, 6575);bn:03136404n
step;0.0;0.0;0.0;(6572, 6575);bn:00054018n
fix;0.0;0.0;0.0;(6577, 6579);bn:00084308v
statechart;1.0;0.20411160058737152;2.563350320783896E-4;(6585, 6594);bn:01128895n
fixed;0.0;0.0;0.0;(6597, 6601);bn:00084308v
need;0.0;0.0;0.0;(6604, 6607);bn:00082822v
statechart;1.0;0.20411160058737152;2.563350320783896E-4;(6625, 6634);bn:01128895n
consider;0.0;0.0;0.0;(6649, 6656);bn:00085647v
radio;0.7918222417453693;0.3274596182085169;7.155251255137782E-4;(6667, 6671);bn:00065899n
example;0.0;0.0;0.0;(6677, 6683);bn:00032099n
consider;0.0;0.0;0.0;(6698, 6705);bn:00085647v
radio;0.7918222417453693;0.3274596182085169;7.155251255137782E-4;(6718, 6722);bn:00065899n
snooze;0.0;0.0;0.0;(6735, 6740);bn:00016628n
snooze button;1.0;0.12334801762114538;1.1600696293175628E-4;(6735, 6747);bn:00002413n
button;0.0;0.0;0.0;(6742, 6747);bn:00014305n
battery;0.0;0.0;0.0;(6760, 6766);bn:00009063n
battery backup;1.0;0.030837004405286344;3.82058859954886E-6;(6760, 6773);bn:03156466n
backup;0.0;0.0;0.0;(6768, 6773);bn:00007836n
example;0.0;0.0;0.0;(6790, 6796);bn:00032099n
statecharts;1.0;0.20411160058737152;2.563350320783896E-4;(6798, 6808);bn:01128895n
one-shot;0.0;0.0;0.0;(6810, 6817);bn:13720325a
state;0.0;0.0;0.0;(6819, 6823);bn:00064914n
state diagram;0.0;0.0;0.0;(6819, 6831);bn:01128895n
diagram;0.9705747934610652;0.29809104258443464;4.566182253521425E-4;(6825, 6831);bn:00026817n
chess;0.970397208803006;0.2540381791483113;2.9900654111231196E-4;(6833, 6837);bn:00018197n
chess game;0.9993345046052281;0.2540381791483113;3.1045176756637174E-4;(6833, 6842);bn:00018197n
game;0.787363304981774;0.3568281938325991;8.198883898564332E-4;(6839, 6842);bn:00037180n
example;0.0;0.0;0.0;(6855, 6861);bn:00032099n
statecharts;1.0;0.20411160058737152;2.563350320783896E-4;(6863, 6873);bn:01128895n
vending;1.0;0.08957415565345081;3.2789250643314345E-5;(6875, 6881);bn:00089254v
vending machine;0.9666121877188887;0.0881057268722467;3.423644329465861E-5;(6875, 6889);bn:15034978n
machine;0.0;0.0;0.0;(6883, 6889);bn:00052556n
machine model;1.0;0.17033773861967694;1.2278809421234084E-4;(6883, 6895);bn:01013765n
model;0.0;0.0;0.0;(6891, 6895);bn:00036197n
example;0.0;0.0;0.0;(6908, 6914);bn:00032099n
statecharts;1.0;0.20411160058737152;2.563350320783896E-4;(6916, 6926);bn:01128895n
aggregation;0.0;0.0;0.0;(6931, 6941);bn:00000777n
concurrent;1.0;0.11160058737151249;5.342208301533687E-5;(6943, 6952);bn:00099916a
state;0.0;0.0;0.0;(6954, 6958);bn:00064914n
state diagram;0.0;0.0;0.0;(6954, 6966);bn:01128895n
diagram;0.9705747934610652;0.29809104258443464;4.566182253521425E-4;(6960, 6966);bn:00026817n
summary;1.0;0.09838472834067548;3.989289914334134E-5;(6979, 6985);bn:00075142n
statecharts;1.0;0.20411160058737152;2.563350320783896E-4;(6989, 6999);bn:01128895n
depth;0.0;0.0;0.0;(7019, 7023);bn:00025827n
orthogonality;0.9141653501843076;0.18208516886930984;1.2920535991201598E-4;(7026, 7038);bn:00059586n
broadcast;0.874738810073683;0.14243759177679882;1.3155394684334038E-4;(7041, 7049);bn:00013234n
communication;0.855347780663836;0.4434654919236417;0.0014759876502698692;(7051, 7063);bn:00021221n
preview;0.0;0.0;0.0;(7068, 7074);bn:00064299n
imperative;0.8062015503875969;0.07342143906020558;2.150114796282908E-5;(7078, 7087);bn:00104643a
imperative programming language;1.0;0.14390602055800295;1.3453102886896287E-4;(7078, 7108);bn:01246770n
programming;0.0;0.0;0.0;(7089, 7099);bn:00092051v
programming language;1.0;0.5212922173274597;0.0023397797303319405;(7089, 7108);bn:00064652n
language;0.7033447651342916;0.5139500734214391;0.0030188438707041366;(7101, 7108);bn:00049910n
ada;0.0;0.0;0.0;(7115, 7117);bn:00001232n
real-time;1.0;0.08957415565345081;3.3798150663108634E-5;(7120, 7128);bn:00109500a
real-time java;1.0;0.0381791483113069;8.17043622587505E-6;(7120, 7133);bn:02532551n
java;0.788665590380226;0.48604992657856094;0.0017573219016911942;(7130, 7133);bn:00048043n
