Attributes;Weight
A1;0.226415
A2;0.188679
A3;0.0754717
A4;0.113208
A5;0.188679
C1;0.169811
C2;0.150943
C3;0.207547
C4;0.226415
C5;0.226415
C6;0.188679
C7;0.150943
C8;0.226415
