Attributes;Weight
A1;0.233333
A2;0.183333
A3;0.0666667
A4;0.116667
A5;0.2
C1;0.15
C2;0.2
C3;0.216667
C4;0.233333
C5;0.25
C6;0.15
C7;0.15
C8;0.233333
