Attributes;Weight
A1;0.462988
A2;0.495289
A3;0.314939
A4;0.371467
A5;0.485868
C1;0.30821
C2;0.274563
C3;0.281292
C4;0.165545
C5;0.129206
C6;0.192463
C7;0.366083
C8;0.292059
