Attributes;Weight
A1;0.510112
A2;0.440449
A3;0.249438
A4;0.386517
A5;0.478652
C1;0.341573
C2;0.233708
C3;0.204494
C4;0.11236
C5;0.0988764
C6;0.157303
C7;0.411236
C8;0.175281
