Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;4;0;13;;A1,A2,A3,A4,A5,C1,C2,C3,C4,C5,C6,C7,C8,;
1;4;1;6;computer bn:00021464n,;A1,A3,A4,A5,C4,C6,;
2;3;1;4;statecharts bn:01128895n,;A2,A4,C3,C7,;
3;3;1;3;systems bn:15125301n,;A4,C1,C7,;
4;3;1;4;behavior bn:00009657n,;A1,A2,A4,C5,;
5;3;1;5;effect bn:00021961n,;A2,A4,A5,C2,C8,;
6;2;1;2;timers bn:00077309n,;A1,C1,;
7;2;2;2;computer bn:00021464n,kind bn:00035907n,;A3,C4,;
8;3;2;5;computer bn:00021464n,number bn:00058285n,;A1,A3,A4,A5,C6,;
9;3;2;3;computer bn:00021464n,simultaneous bn:00099916a,;A1,A5,C4,;
10;2;2;3;statecharts bn:01128895n,state bn:00023236n,;A2,C3,C7,;
11;2;2;2;behavior bn:00009657n,history bn:00044268n,;A1,A2,;
12;1;2;1;behavior bn:00009657n,autonomous bn:00097830a,;C5,;
13;2;2;2;effect bn:00021961n,composite bn:00100155a,;A2,C8,;
14;1;2;1;effect bn:00021961n,activity diagrams bn:02627321n,;C2,;
15;2;3;2;computer bn:00021464n,behavior bn:00009657n,number bn:00058285n,;A1,A4,;
16;1;3;1;computer bn:00021464n,kind bn:00035907n,simultaneous bn:00099916a,;C4,;
17;2;3;2;computer bn:00021464n,number bn:00058285n,effect bn:00021961n,;A4,A5,;
18;2;3;2;computer bn:00021464n,number bn:00058285n,simultaneous bn:00099916a,;A1,A5,;
19;2;3;2;computer bn:00021464n,number bn:00058285n,transition state bn:03731398n,;A3,A5,;
20;2;3;2;statecharts bn:01128895n,systems bn:15125301n,traffic light bn:00074441n,;A4,C7,;
21;2;3;2;statecharts bn:01128895n,behavior bn:00009657n,effect bn:00021961n,;A2,A4,;
22;1;3;1;systems bn:15125301n,timers bn:00077309n,goal bn:00030721n,;C1,;
23;1;4;1;computer bn:00021464n,number bn:00058285n,scenario bn:01190125n,atomic bn:00097696a,;C6,;
24;1;4;1;effect bn:00021961n,composite bn:00100155a,composite states bn:00892979n,superstate bn:03656095n,;C8,;
25;1;6;1;computer bn:00021464n,kind bn:00035907n,number bn:00058285n,plant bn:00035324n,transition state bn:03731398n,police bn:00022026n,;A3,;
26;1;6;1;statecharts bn:01128895n,state bn:00023236n,behavior bn:00009657n,history bn:00044268n,effect bn:00021961n,composite bn:00100155a,;A2,;
27;1;8;1;computer bn:00021464n,number bn:00058285n,effect bn:00021961n,simultaneous bn:00099916a,transition state bn:03731398n,red light bn:00066676n,inner bn:00105133a,deep bn:00101054a,;A5,;
28;1;10;1;computer bn:00021464n,statecharts bn:01128895n,systems bn:15125301n,behavior bn:00009657n,number bn:00058285n,effect bn:00021961n,code bn:00020354n,traffic light bn:00074441n,include bn:00089662v,logical value bn:00855623n,;A4,;
29;1;10;1;computer bn:00021464n,behavior bn:00009657n,number bn:00058285n,history bn:00044268n,simultaneous bn:00099916a,reg bn:01922794n,timers bn:00077309n,conditional bn:00100214a,operational semantics bn:02057536n,condition c bn:00675915n,;A1,;
30;1;12;1;statecharts bn:01128895n,systems bn:15125301n,state bn:00023236n,city bn:03335997n,transducer bn:00077966n,traffic light bn:00074441n,gate bn:00037487n,flip-flop bn:00035248n,fsa bn:03013778n,basic bn:00098103a,fsms bn:03431506n,state actions bn:00955439n,;C7,;
31;0;41;0;computer bn:00021464n,statecharts bn:01128895n,systems bn:15125301n,state bn:00023236n,behavior bn:00009657n,kind bn:00035907n,number bn:00058285n,history bn:00044268n,effect bn:00021961n,simultaneous bn:00099916a,reg bn:01922794n,timers bn:00077309n,conditional bn:00100214a,operational semantics bn:02057536n,condition c bn:00675915n,composite bn:00100155a,goal bn:00030721n,scenario bn:01190125n,city bn:03335997n,plant bn:00035324n,transition state bn:03731398n,police bn:00022026n,transducer bn:00077966n,code bn:00020354n,traffic light bn:00074441n,include bn:00089662v,logical value bn:00855623n,gate bn:00037487n,flip-flop bn:00035248n,autonomous bn:00097830a,red light bn:00066676n,composite states bn:00892979n,inner bn:00105133a,deep bn:00101054a,atomic bn:00097696a,activity diagrams bn:02627321n,superstate bn:03656095n,fsa bn:03013778n,basic bn:00098103a,fsms bn:03431506n,state actions bn:00955439n,;;
