Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;9;0;13;;A1,A2,A3,A4,A5,C1,C2,C3,C4,C5,C6,C7,C8,;
1;6;1;6;computer bn:00021464n,;A1,A3,A4,A5,C4,C6,;
2;7;1;8;systems bn:15125301n,;A2,A3,A4,C1,C2,C5,C7,C8,;
3;8;1;9;mathematics bn:00053823n,;A1,A2,A3,A5,C1,C4,C6,C7,C8,;
4;7;1;10;state machine bn:00212740n,;A1,A2,A3,A5,C2,C3,C4,C5,C6,C8,;
5;9;1;9;units bn:00021497n,;A1,A2,A4,A5,C1,C2,C3,C7,C8,;
6;4;1;4;behavior bn:00009657n,;A1,A2,A4,C5,;
7;6;1;6;reactive systems bn:02824399n,;A1,A2,A5,C3,C5,C7,;
8;7;1;8;time bn:00077270n,;A2,A3,A4,A5,C1,C6,C7,C8,;
9;4;1;4;simulation bn:00021496n,;A1,A3,C5,C7,;
10;6;1;6;set bn:00070697n,;A1,A3,A5,C1,C2,C7,;
11;7;1;7;tool bn:00077585n,;A1,A2,A3,A4,C1,C3,C7,;
12;6;1;6;triggering bn:00082306v,;A1,A2,A3,A4,C7,C8,;
13;7;1;8;semantics bn:00070404n,;A2,A3,C1,C3,C4,C6,C7,C8,;
14;7;1;7;concept bn:00021547n,;A1,A2,A3,A4,A5,C2,C7,;
15;7;1;7;america bn:00003341n,;A1,A2,A4,A5,C3,C6,C7,;
16;6;1;7;history bn:00044268n,;A1,A2,A5,C1,C2,C5,C6,;
17;6;1;7;require bn:00091028v,;A1,A3,A4,A5,C6,C7,C8,;
18;5;1;5;light bn:00051108n,;A1,A4,C1,C5,C7,;
19;7;1;7;second bn:00095974a,;A1,A2,A4,A5,C2,C6,C7,;
20;8;1;8;definition bn:00025928n,;A1,A2,A3,A4,A5,C1,C4,C7,;
21;6;1;6;new york bn:00041611n,;A1,A4,C2,C3,C5,C7,;
22;4;1;4;summary bn:00075142n,;A4,C4,C6,C8,;
23;6;2;7;science bn:00069670n,state machine bn:00212740n,;A1,A2,A3,A5,C3,C4,C6,;
24;3;2;3;computer bn:00021464n,summary bn:00075142n,;A4,C4,C6,;
25;7;2;7;statecharts bn:01128895n,possibility bn:00045632n,;A1,A2,A3,A4,A5,C3,C7,;
26;5;2;5;systems bn:15125301n,state machine bn:00212740n,;A2,A3,C2,C5,C8,;
27;6;2;6;systems bn:15125301n,units bn:00021497n,;A2,A4,C1,C2,C7,C8,;
28;3;2;3;systems bn:15125301n,behavior bn:00009657n,;A2,A4,C5,;
29;5;2;5;systems bn:15125301n,problem bn:00048242n,;A2,A3,C5,C7,C8,;
30;6;2;6;systems bn:15125301n,time bn:00077270n,;A2,A3,A4,C1,C7,C8,;
31;4;2;4;systems bn:15125301n,set bn:00070697n,;A3,C1,C2,C7,;
32;4;2;4;systems bn:15125301n,history bn:00044268n,;A2,C1,C2,C5,;
33;4;2;4;systems bn:15125301n,light bn:00051108n,;A4,C1,C5,C7,;
34;4;2;4;systems bn:15125301n,new york bn:00041611n,;A4,C2,C5,C7,;
35;7;2;7;mathematics bn:00053823n,state machine bn:00212740n,;A1,A2,A3,A5,C4,C6,C8,;
36;6;2;6;mathematics bn:00053823n,units bn:00021497n,;A1,A2,A5,C1,C7,C8,;
37;6;2;7;mathematics bn:00053823n,time bn:00077270n,;A2,A3,A5,C1,C6,C7,C8,;
38;5;2;5;mathematics bn:00053823n,triggering bn:00082306v,;A1,A2,A3,C7,C8,;
39;6;2;7;mathematics bn:00053823n,semantics bn:00070404n,;A2,A3,C1,C4,C6,C7,C8,;
40;5;2;5;mathematics bn:00053823n,history bn:00044268n,;A1,A2,A5,C1,C6,;
41;5;2;6;mathematics bn:00053823n,require bn:00091028v,;A1,A3,A5,C6,C7,C8,;
42;7;2;7;mathematics bn:00053823n,definition bn:00025928n,;A1,A2,A3,A5,C1,C4,C7,;
43;5;2;5;state machine bn:00212740n,complex system bn:03086504n,;A2,A5,C2,C6,C8,;
44;7;2;8;state machine bn:00212740n,output bn:00036821n,;A1,A2,A5,C2,C3,C4,C5,C8,;
45;6;2;6;state machine bn:00212740n,orthogonality bn:00059586n,;A1,A2,A3,A5,C3,C8,;
46;6;2;6;state machine bn:00212740n,broadcast bn:00013234n,;A1,A2,A3,A5,C3,C5,;
