Objects;Weight
north-holland bn:03160161n;0.0322581
applied mathematics bn:00005103n;0.00806452
weizmann bn:00017485n;0.00806452
weizmann institute bn:03173130n;0.016129
institute bn:00046952n;0.016129
rehovot bn:02588387n;0.00806452
israel bn:00047679n;0.016129
pnueli bn:02432625n;0.016129
december 1984 bn:02815569n;0.00806452
july bn:00048548n;0.016129
july 1986 bn:02831635n;0.00806452
relevant bn:00109659a;0.0322581
real-time bn:00109500a;0.0282258
real-time systems bn:01927979n;0.00806452
communication protocol bn:00021227n;0.016129
digital control bn:03371928n;0.00806452
notion bn:00058174n;0.0322581
hierarchy bn:00044017n;0.016129
structured bn:00094491v;0.016129
enable bn:00087587v;0.0645161
manageable bn:00096274a;0.016129
attractive bn:00097733a;0.00806452
behavioral bn:00098202a;0.00806452
design methodology bn:02802208n;0.00806452
methodology bn:00054633n;0.108871
functional decomposition bn:00302749n;0.016129
data-flow bn:03750145n;0.0322581
experience bn:00032306n;0.016129
particularly bn:00115235r;0.0322581
literature bn:00051538n;0.016129
system engineering bn:02138008n;0.016129
engineering bn:00086870v;0.0483871
characterized bn:00084801v;0.00806452
communication networks bn:03231902n;0.016129
computer operating systems bn:00059123n;0.0322581
missile bn:00055322n;0.00806452
avionics bn:00007477n;0.00806452
man-machine interface bn:00047088n;0.0645161
rooted bn:00093113v;0.00806452
difficulty bn:00027043n;0.00806452
research bn:00067280n;0.0645161
author bn:00007287n;0.0645161
consulting bn:00085686v;0.00806452
research development bn:02012371n;0.00806452
aircraft bn:00002275n;0.016129
aircraft industries bn:03857294n;0.00806452
industries bn:00046576n;0.016129
ad bn:00001227n;0.0322581
cad bn:00014510n;0.00806452
rigorous bn:00109874a;0.0322581
detailed bn:00101268a;0.00806452
simulation bn:00021496n;0.00806452
really bn:00115504r;0.0322581
usually bn:00114778r;0.278226
lend bn:00090289v;0.00806452
gradual bn:00103716a;0.00806452
mind bn:00012681n;0.0645161
input/output bn:01541423n;0.016129
very well bn:00114213r;0.00806452
difficult bn:00101358a;0.016129
medium bn:00054149n;0.016129
alpha state bn:02017266n;0.00806452
concerning bn:00083240v;0.0645161
dynamics bn:00029296n;0.0322581
directed graphs bn:01240512n;0.120968
denoting bn:00086587v;0.0645161
unstructured bn:00113284a;0.00806452
gearbox bn:14477485n;0.00806452
ability bn:00000318n;0.016129
flowchart bn:00035375n;0.016129
techniques bn:00076341n;0.129032
computer science bn:00021494n;0.169355
research community bn:02747390n;0.00806452
easily bn:00115155r;0.112903
forth bn:00114455r;0.00806452
idea bn:00045800n;0.0645161
strongly bn:00116666r;0.00806452
diagrammatic bn:00101317a;0.0322581
textual bn:00111786a;0.00806452
mundane name bn:03003964n;0.00806452
lack bn:00090161v;0.016129
chart bn:00017904n;0.0604839
version bn:00047114n;0.221774
stratification bn:00072553n;0.00806452
