Attributes;Weight
A1;0.229167
A2;0.145833
A3;0.0833333
A4;0.125
A5;0.1875
C1;0.1875
C2;0.166667
C3;0.229167
C4;0.1875
C5;0.25
C6;0.166667
C7;0.166667
C8;0.166667
