Objects;Weight
science bn:00069670n;0.224044
computer bn:00021464n;0.153005
statecharts bn:01128895n;0.0874317
systems bn:15125301n;0.191257
state bn:00023236n;0.0437158
state machine bn:00212740n;0.322404
diagrams bn:00026817n;0.240437
communication bn:00021221n;0.125683
behavior bn:00009657n;0.0655738
problem bn:00048242n;0.10929
example bn:00032100n;0.224044
networks bn:00024712n;0.0437158
kind bn:00035907n;0.0218579
way bn:00033729n;0.142077
time bn:00077270n;0.0437158
simulation bn:00021496n;0.0710383
set bn:00070697n;0.196721
output bn:00036821n;0.131148
number bn:00058285n;0.120219
state transition bn:03348716n;0.278689
triggering bn:00082306v;0.229508
orthogonality bn:00059586n;0.229508
semantics bn:00070404n;0.245902
concept bn:00021547n;0.327869
automata bn:00007371n;0.147541
history bn:00044268n;0.0218579
effect bn:00021961n;0.125683
determinism bn:00026654n;0.0437158
simultaneous bn:00099916a;0.0327869
light bn:00051108n;0.0874317
second bn:00095974a;0.240437
reg bn:01922794n;0.010929
timers bn:00077309n;0.0218579
substates bn:00964536n;0.0983607
conditional bn:00100214a;0.010929
operational semantics bn:02057536n;0.010929
condition c bn:00675915n;0.010929
subset bn:00074971n;0.0437158
management bn:00053116n;0.0437158
higraphs bn:01691263n;0.0437158
finite bn:00102992a;0.0437158
automata theory bn:00152075n;0.0218579
entity bn:00031027n;0.0218579
composite bn:00100155a;0.0218579
sequence bn:00070574n;0.0437158
large number bn:14223782n;0.0437158
goal bn:00030721n;0.010929
scenario bn:01190125n;0.010929
city bn:03335997n;0.010929
workflows bn:00081578n;0.0218579
plant bn:00035324n;0.010929
transition state bn:03731398n;0.0218579
strategy bn:00069579n;0.0218579
police bn:00022026n;0.010929
transducer bn:00077966n;0.010929
code bn:00020354n;0.010929
traffic light bn:00074441n;0.0218579
bit bn:00010731n;0.0382514
include bn:00089662v;0.010929
logical value bn:00855623n;0.010929
gate bn:00037487n;0.010929
flip-flop bn:00035248n;0.010929
autonomous bn:00097830a;0.010929
stateflow bn:03369007n;0.0382514
red light bn:00066676n;0.010929
composite states bn:00892979n;0.0218579
inner bn:00105133a;0.010929
deep bn:00101054a;0.010929
simple bn:00098053a;0.0382514
atomic bn:00097696a;0.010929
interaction diagram bn:02571962n;0.0437158
activity diagrams bn:02627321n;0.010929
deterministic finite state automata bn:03499526n;0.0218579
superstate bn:03656095n;0.010929
fsa bn:03013778n;0.010929
basic bn:00098103a;0.010929
fsms bn:03431506n;0.010929
state actions bn:00955439n;0.010929
