Attributes;Weight
A1;0.235294
A2;0.147059
A3;0.117647
A4;0.0882353
A5;0.147059
C1;0.176471
C2;0.147059
C3;0.176471
C4;0.117647
C5;0.264706
C6;0.117647
C7;0.235294
C8;0.205882
