Attributes;Weight
A1;0.400763
A2;0.385496
A3;0.244275
A4;0.370229
A5;0.370229
C1;0.30916
C2;0.255725
C3;0.125954
C4;0.0877863
C5;0.118321
C6;0.0877863
C7;0.343511
C8;0.141221
