Objects;Weight
science bn:00069670n;0.122807
north-holland bn:03160161n;0.0127592
statecharts bn:01128895n;0.0781499
systems bn:15125301n;0.0478469
david harel bn:03178978n;0.0398724
applied mathematics bn:00005103n;0.00318979
mathematics bn:00053823n;0.30303
weizmann bn:00017485n;0.00318979
weizmann institute bn:03173130n;0.00637959
institute bn:00046952n;0.00637959
rehovot bn:02588387n;0.00318979
israel bn:00047679n;0.00637959
pnueli bn:02432625n;0.00637959
december 1984 bn:02815569n;0.00318979
july bn:00048548n;0.00637959
july 1986 bn:02831635n;0.00318979
state bn:00023236n;0.00637959
state machine bn:00212740n;0.326954
diagrams bn:00026817n;0.472089
relevant bn:00109659a;0.0127592
real-time bn:00109500a;0.0111643
real-time systems bn:01927979n;0.00318979
communication bn:00021221n;0.0861244
communication protocol bn:00021227n;0.00637959
digital control bn:03371928n;0.00318979
units bn:00021497n;0.379585
notion bn:00058174n;0.0127592
hierarchy bn:00044017n;0.00637959
language bn:00049910n;0.23445
structured bn:00094491v;0.00637959
enable bn:00087587v;0.0255183
manageable bn:00096274a;0.00637959
attractive bn:00097733a;0.00318979
behavioral bn:00098202a;0.00318979
design methodology bn:02802208n;0.00318979
methodology bn:00054633n;0.0446571
functional decomposition bn:00302749n;0.00637959
data-flow bn:03750145n;0.0127592
experience bn:00032306n;0.00637959
particularly bn:00115235r;0.0127592
complex bn:00100148a;0.23445
complex system bn:03086504n;0.046252
literature bn:00051538n;0.00637959
system engineering bn:02138008n;0.00637959
engineering bn:00086870v;0.0255183
problem bn:00048242n;0.0510367
reactive systems bn:02824399n;0.0797448
characterized bn:00084801v;0.00318979
example bn:00032100n;0.102073
automobiles bn:00007309n;0.0255183
communication networks bn:03231902n;0.00637959
networks bn:00024712n;0.0127592
computer operating systems bn:00059123n;0.0127592
missile bn:00055322n;0.00318979
avionics bn:00007477n;0.00318979
man-machine interface bn:00047088n;0.0255183
rooted bn:00093113v;0.00318979
difficulty bn:00027043n;0.00318979
way bn:00033729n;0.14992
time bn:00077270n;0.730463
research bn:00067280n;0.0255183
author bn:00007287n;0.0255183
consulting bn:00085686v;0.00318979
research development bn:02012371n;0.00318979
aircraft bn:00002275n;0.00637959
aircraft industries bn:03857294n;0.00318979
industries bn:00046576n;0.00637959
ad bn:00001227n;0.0127592
cad bn:00014510n;0.00318979
rigorous bn:00109874a;0.0127592
detailed bn:00101268a;0.00318979
simulation bn:00021496n;0.0478469
really bn:00115504r;0.0127592
set bn:00070697n;0.0909091
output bn:00036821n;0.250399
information bn:00046705n;0.092504
usually bn:00114778r;0.151515
lend bn:00090289v;0.00318979
gradual bn:00103716a;0.00318979
mind bn:00012681n;0.0255183
input/output bn:01541423n;0.00637959
tool bn:00077585n;0.172249
very well bn:00114213r;0.00318979
difficult bn:00101358a;0.00637959
medium bn:00054149n;0.00637959
state transition bn:03348716n;0.0988836
alpha state bn:02017266n;0.00318979
concerning bn:00083240v;0.0255183
dynamics bn:00029296n;0.0127592
nature bn:00057017n;0.0510367
directed graphs bn:01240512n;0.0510367
denoting bn:00086587v;0.0255183
triggering bn:00082306v;0.0940989
unstructured bn:00113284a;0.00318979
hierarchical bn:00104156a;0.0255183
gearbox bn:14477485n;0.00318979
ability bn:00000318n;0.00637959
orthogonality bn:00059586n;0.0861244
flowchart bn:00035375n;0.00637959
techniques bn:00076341n;0.0510367
computer science bn:00021494n;0.0893142
research community bn:02747390n;0.00318979
main bn:00099598a;0.0510367
possible bn:00108829a;0.23445
easily bn:00115155r;0.0478469
forth bn:00114455r;0.00318979
broadcast bn:00013234n;0.0797448
idea bn:00045800n;0.0255183
strongly bn:00116666r;0.00318979
diagrammatic bn:00101317a;0.0127592
textual bn:00111786a;0.00318979
mundane name bn:03003964n;0.00318979
lack bn:00090161v;0.00637959
chart bn:00017904n;0.0255183
version bn:00047114n;0.102073
stratification bn:00072553n;0.00318979
entirety bn:00031025n;0.00318979
investigation bn:00047354n;0.00318979
addition bn:00001296n;0.0510367
temporal logic bn:02569818n;0.00637959
logic bn:00051845n;0.177033
probabilism bn:00064506n;0.00318979
semantics bn:00070404n;0.169059
treatment bn:00027523n;0.0127592
mentioned bn:00082412v;0.0127592
implementation bn:00016287n;0.148325
graphical representation bn:00509244n;0.00637959
area bn:00005513n;0.00637959
location bn:00062699n;0.0127592
rounded bn:00084164v;0.0127592
rectangle bn:00066608n;0.0255183
graphics bn:00005929n;0.00318979
concept bn:00021547n;0.177033
euler bn:00031826n;0.00637959
circles bn:00019169n;0.0127592
abbreviation bn:00000239n;0.0127592
occurring bn:00085337v;0.0749601
instant bn:00046942n;0.00318979
lb bn:00050327n;0.00318979
citizen watch bn:01538519n;0.00318979
america bn:00003341n;0.137161
angle bn:00004117n;0.00318979
say bn:00093287v;0.0127592
added bn:00082317v;0.0127592
give rise bn:00084069v;0.00318979
illustrated bn:00087826v;0.0510367
achieved bn:00082226v;0.0255183
time being bn:00057921n;0.00318979
significance bn:00046139n;0.00318979
world concerned bn:00334798n;0.00318979
obvious bn:00097350a;0.0127592
automata bn:00007371n;0.0510367
beeper bn:00009588n;0.00318979
c d bn:00016915n;0.0494418
am/pm bn:01752019n;0.00318979
hour bn:00000127n;0.00637959
month bn:00014710n;0.00637959
week bn:00043484n;0.00318979
stopwatch bn:00074440n;0.0255183
terminology bn:00049915n;0.00637959
distinction bn:00027036n;0.00637959
likely bn:00105981a;0.00318979
detected bn:00086708v;0.0255183
normal bn:00107587a;0.0127592
observation bn:00058495n;0.00318979
avoided bn:00082954v;0.0127592
beeping bn:00083319v;0.00637959
t2 bn:00052738n;0.00318979
sec bn:00068672n;0.0255183
sleep bn:00072101n;0.00318979
available bn:00097846a;0.00637959
things bn:00006125n;0.00637959
good enough bn:00103688a;0.00318979
min bn:00055094n;0.00637959
frequent bn:00103324a;0.00318979
history bn:00044268n;0.0382775
corresponding bn:00085837v;0.0239234
asterisk bn:00006605n;0.0127592
modifying bn:00082553v;0.0510367
require bn:00091028v;0.129187
pressing bn:00091991v;0.00637959
contradiction bn:00022245n;0.00318979
determinism bn:00026654n;0.0127592
dashed bn:00086292v;0.0127592
simultaneous bn:00099916a;0.00637959
happenings bn:00042904n;0.00318979
dependence bn:00026351n;0.00318979
generalization bn:00037671n;0.00318979
lack bn:00025913n;0.00318979
application bn:00005095n;0.161085
radar bn:00054808n;0.00318979
calibration bn:00014732n;0.00318979
matter bn:00053867n;0.00637959
omitted bn:00087798v;0.00637959
explicit bn:00102589a;0.00318979
epsilon bn:00031270n;0.00318979
possibility bn:00045632n;0.170654
merging bn:00083597v;0.00318979
stubbed bn:00094497v;0.00318979
rely bn:00083095v;0.00318979
delta h bn:00031016n;0.00318979
separate bn:00110423a;0.00318979
person bn:00046516n;0.00318979
status bn:00021644n;0.0127592
light bn:00051108n;0.0749601
linked bn:00082868v;0.0255183
writing programs bn:00076736n;0.00318979
death bn:00025582n;0.00318979
forgotten bn:00084302v;0.00637959
criterion bn:00023853n;0.0127592
employed bn:00082705v;0.00637959
right bn:00031712n;0.0255183
process bn:00020452n;0.307815
second bn:00095974a;0.140351
beep bn:00009587n;0.00318979
designer bn:00005435n;0.00318979
case bn:00016403n;0.0127592
applicability bn:00005090n;0.00637959
documentation bn:00046704n;0.0127592
list bn:00023140n;0.0127592
merely bn:00114626r;0.0510367
instructive bn:00105088a;0.00318979
prescribed bn:00086778v;0.00318979
mon bn:00055609n;0.00318979
reason bn:00047021n;0.0510367
end time bn:00023469n;0.00318979
accompanying bn:00082221v;0.00637959
text bn:00076732n;0.0127592
content bn:00100364a;0.00318979
ok bn:00096817a;0.00318979
topology bn:00003800n;0.00637959
incomplete bn:00104851a;0.00637959
able bn:00096153a;0.0127592
generic bn:00103518a;0.00318979
specifier bn:00073221n;0.00318979
select bn:00084931v;0.0127592
disjunction bn:00027504n;0.00637959
timeout bn:00896492n;0.00318979
time unit bn:00077301n;0.00318979
syntax bn:00062118n;0.0845295
upper bn:00113424a;0.00637959
purpose bn:00002178n;0.00637959
advantage bn:00001561n;0.00318979
philosophy bn:00061984n;0.00637959
desirable bn:00101237a;0.0127592
letter bn:00003057n;0.0255183
word bn:00081546n;0.0127592
obviously bn:00114319r;0.00318979
responsible bn:00109742a;0.00318979
so far bn:00114369r;0.00637959
sensed bn:00093491v;0.0127592
respond bn:00092421v;0.0127592
value bn:00079511n;0.00318979
instantaneous bn:00105206a;0.0127592
balance bn:00008051n;0.0255183
trigger bn:00046547n;0.00318979
necessarily bn:00116331r;0.0127592
instantaneously bn:00115782r;0.00318979
accordingly bn:00114106r;0.0127592
associate bn:00097617a;0.00637959
meanings bn:00056443n;0.0127592
entrance bn:00030989n;0.00318979
port bn:00047090n;0.00318979
method bn:01641329n;0.00637959
conviction bn:00021628n;0.00318979
instruction bn:00026980n;0.00637959
a. bn:00000146n;0.0510367
boolean bn:00098690a;0.00637959
simultaneously bn:00114428r;0.00637959
induced bn:00084700v;0.00318979
delicate bn:00101127a;0.00318979
thereof bn:00117253r;0.00318979
processor bn:00014395n;0.00637959
problem finding bn:01011735n;0.00318979
sequential bn:00100306a;0.0494418
programming language bn:00064652n;0.197767
fit bn:00103024a;0.00318979
preliminary bn:00108949a;0.00318979
feature bn:00017761n;0.00318979
project bn:00049573n;0.196172
later bn:00114165r;0.00637959
crossing bn:00083024v;0.00318979
borderline bn:00012212n;0.00318979
underlying bn:00095360v;0.00637959
actually bn:00114357r;0.0717703
entirely bn:00114203r;0.00637959
human bn:00104385a;0.00637959
conceptual bn:00100194a;0.0255183
economy bn:00029678n;0.00318979
substates bn:00964536n;0.0813397
marriage bn:00053107n;0.00318979
elementary bn:00102112a;0.00318979
waive bn:00088469v;0.00318979
synchronization bn:00075696n;0.00318979
