Attributes;Weight
A1;0.431694
A2;0.344262
A3;0.382514
A4;0.344262
A5;0.415301
C1;0.218579
C2;0.15847
C3;0.218579
C4;0.0819672
C5;0.0601093
C6;0.103825
C7;0.355191
C8;0.196721
