Attributes;Weight
A1;0.466667
A2;0.464368
A3;0.365517
A4;0.383908
A5;0.471264
C1;0.285057
C2;0.147126
C3;0.245977
C4;0.0988506
C5;0.0574713
C6;0.188506
C7;0.457471
C8;0.257471
