X;C1;C2;C3;C4;C5;C6;C7;C8;C9
dirname;0;0;0.0216216;0.0268456;0.021164;0;0;0;0
isoler;0;0;0.00549451;0;0;0;0;0;0
chown;0;0;0.00549451;0;0;0;0;0;0
chgrp;0;0;0.00549451;0;0;0;0;0;0
copy;0;0;0.010929;0.0136054;0;0;0;0;0
hard link;0;0;0.00549451;0;0;0;0;0;0
lien symbolique;0;0;0.00549451;0;0;0;0;0;0
masque;0;0;0.00549451;0;0;0;0;0;0
rename;0;0;0.010929;0.0136054;0;0;0;0;0
umask;0;0;0.010929;0.0136054;0;0;0;0;0
encodage;0;0;0.0216216;0;0.021164;0.0248447;0;0;0
avatar;0;0;0.00549451;0;0;0;0;0;0
vérification;0;0;0.010929;0;0;0.0125786;0;0;0
pire;0;0;0.00549451;0;0;0;0;0;0
boite de dialogue;0;0;0.00549451;0;0;0;0;0;0
gestionnaire de fichier;0;0;0.00549451;0;0;0;0;0;0
cliquer;0;0;0.010929;0;0;0.0125786;0;0;0
bouton;0;0;0.010929;0.0136054;0;0;0;0;0
temp;0;0;0.00549451;0;0;0;0;0;0
fichier temporaire;0;0;0.00549451;0;0;0;0;0;0
verrouiller;0;0;0.00549451;0;0;0;0;0;0
caractère nul;0;0;0.00549451;0;0;0;0;0;0
inverse;0;0;0.010929;0;0;0.0125786;0;0;0
oreille;0;0;0.00549451;0;0;0;0;0;0
entité;0;0;0.042328;0;0.0414508;0.0484848;0;0;0.043956
entité html;0;0;0.010929;0;0;0;0;0;0.0113636
fonctionnement;0;0;0.00549451;0;0;0;0;0;0
quotes;0;0;0.00549451;0;0;0;0;0;0
formater;0;0;0.00549451;0;0;0;0;0;0
troisième;0;0;0.00549451;0;0;0;0;0;0
colle;0;0;0.00549451;0;0;0;0;0;0
longueur;0;0;0.010929;0;0.0106952;0;0;0;0
invisibles;0;0;0.010929;0;0;0;0;0.0133333;0
égale;0;0;0.00549451;0;0;0;0;0;0
expiration;0;0;0.00549451;0;0;0;0;0;0
avoir lieu;0;0;0.042328;0;0.0414508;0.0484848;0;0;0.043956
disponible;0;0;0.0216216;0;0;0.0248447;0;0.0263158;0
variable globale;0;0;0.010929;0;0;0;0.013245;0;0
visiteur;0;0;0.0216216;0;0;0.0248447;0;0.0263158;0
authentification;0;0;0.042328;0.0522876;0.0414508;0.0484848;0;0;0
déconnexion;0;0;0.010929;0;0;0;0;0;0.0113636
évidente;0;0;0.00549451;0;0;0;0;0;0
connecté;0;0;0.00549451;0;0;0;0;0;0
démarrer;0;0;0.0216216;0;0;0.0248447;0;0;0.0224719
balise html;0;0;0.0216216;0;0;0.0248447;0;0;0.0224719
sauvegarde;0;0;0.010929;0;0;0.0125786;0;0;0
unset;0;0;0.0216216;0.0268456;0;0;0;0;0.0224719
cookie de session;0;0;0.00549451;0;0;0;0;0;0
ouverture de session;0;0;0.042328;0;0.0414508;0.0484848;0;0.0512821;0
recommencer;0;0;0.00549451;0;0;0;0;0;0
unix_timestamp;0;0;0.00549451;0;0;0;0;0;0
retirer;0;0;0.00549451;0;0;0;0;0;0
dll;0;0;0.00549451;0;0;0;0;0;0
jpeg;0;0;0.00549451;0;0;0;0;0;0
windows bitmap;0;0;0.00549451;0;0;0;0;0;0
truecolor;0;0;0.00549451;0;0;0;0;0;0
largeur;0;0;0.00549451;0;0;0;0;0;0
gd;0;0;0.00549451;0;0;0;0;0;0
gif;0;0;0.00549451;0;0;0;0;0;0
psd;0;0;0.00549451;0;0;0;0;0;0
tiff;0;0;0.00549451;0;0;0;0;0;0
intel;0;0;0.010929;0;0.0106952;0;0;0;0
rouge;0;0;0.042328;0.0522876;0.0414508;0;0;0;0.043956
vert;0;0;0.010929;0;0.0106952;0;0;0;0
premier;0;0;0.010929;0;0;0.0125786;0;0;0
rvb;0;0;0.00549451;0;0;0;0;0;0
coordonnées;0;0;0.010929;0;0;0;0;0;0.0113636
total;0;0;0.010929;0;0;0.0125786;0;0;0
blue;0;0;0.00549451;0;0;0;0;0;0
cercle;0;0;0.010929;0;0;0.0125786;0;0;0
ellipse;0;0;0.00549451;0;0;0;0;0;0
juste;0;0;0.010929;0;0;0;0;0.0133333;0
mot-clé;0;0;0.00549451;0;0;0;0;0;0
constante;0;0;0.00549451;0;0;0;0;0;0
classe d;0;0;0.00549451;0;0;0;0;0;0
autre;0;0;0.010929;0;0;0.0125786;0;0;0
héritage multiple;0;0;0.00549451;0;0;0;0;0;0
classe a;0;0;0.00549451;0;0;0;0;0;0
faire référence;0;0;0.00549451;0;0;0;0;0;0
générique;0;0;0.00549451;0;0;0;0;0;0
type b;0;0;0.00549451;0;0;0;0;0;0
ramasse-miettes;0;0;0.00549451;0;0;0;0;0;0
code objet;0;0;0.00549451;0;0;0;0;0;0
clonage;0;0;0.00549451;0;0;0;0;0;0
directe;0;0;0.00549451;0;0;0;0;0;0
explicite;0;0;0.00549451;0;0;0;0;0;0
via;0;0;0.00549451;0;0;0;0;0;0
descripteur de fichiers;0;0;0.00549451;0;0;0;0;0;0
o3;0;0;0.00549451;0;0;0;0;0;0
substituer;0;0;0.00549451;0;0;0;0;0;0
utile;0;0;0.00549451;0;0;0;0;0;0
abstraire;0;0;0.0216216;0;0.021164;0;0;0;0.0224719
abstraites;0;0;0.010929;0;0;0;0;0;0.0113636
classe abstraite;0;0;0.010929;0;0;0;0;0;0.0113636
dérivée;0;0;0.010929;0;0;0;0;0;0.0113636
implémentant;0;0;0.00549451;0;0;0;0;0;0
publique;0;0;0.042328;0;0.0414508;0.0484848;0;0;0.043956
redéfinition;0;0;0.010929;0;0;0;0;0;0.0113636
final;0;0;0.0216216;0;0;0;0;0.0263158;0.0224719
final;0;0;0.010929;0;0;0;0;0;0.0113636
prototypes;0;0;0.00549451;0;0;0;0;0;0
template;0;0;0.00549451;0;0;0;0;0;0
contraire;0;0;0.010929;0;0;0;0;0;0.0113636
variable;0;0;0.010929;0;0;0.0125786;0;0;0
iterator;0;0;0.00549451;0;0;0;0;0;0
infos;0;0;0.042328;0.0522876;0.0414508;0.0484848;0;0;0
numéro de ligne;0;0;0.00549451;0;0;0;0;0;0
erreur;0;0;0.00549451;0;0;0;0;0;0
parent;0;0;0.0216216;0;0;0.0248447;0;0;0.0224719
ancien système;0;0;0.00549451;0;0;0;0;0;0
stream;0;0;0.00549451;0;0;0;0;0;0
xampp;0;0;0.0216216;0;0.021164;0;0;0;0.0224719
erreur de syntaxe;0;0;0.00549451;0;0;0;0;0;0
intéresser;0;0;0.00549451;0;0;0;0;0;0
comportement;0;0;0.0812183;0.0993789;0.079602;0.0924855;0;0;0.0842105
réception;0;0;0.00549451;0;0;0;0;0;0
répéter;0;0;0.0216216;0;0.021164;0;0;0;0.0224719
cas objet;0;0;0.00549451;0;0;0;0;0;0
standard;0;0;0.0216216;0;0.021164;0.0248447;0;0;0
internes;0;0;0.00549451;0;0;0;0;0;0
supporter;0;0;0.00549451;0;0;0;0;0;0
remplissage;0;0;0.010929;0;0;0.0125786;0;0;0
structure;0;0;0.00549451;0;0;0;0;0;0
programmation web;0;0;0;0.0268456;0.021164;0.0248447;0;0;0
université antilles guyane;0;0;0;0.00684932;0;0;0;0;0
feuilles de style;0;0;0;0.00684932;0;0;0;0;0
pdf;0;0;0;0.0268456;0.021164;0.0248447;0;0;0
capable;0;0;0;0.00684932;0;0;0;0;0
noël;0;0;0;0.00684932;0;0;0;0;0
client http;0;0;0;0.00684932;0;0;0;0;0
composer;0;0;0;0.0136054;0;0.0125786;0;0;0
recommandation w3c;0;0;0;0.00684932;0;0;0;0;0
head;0;0;0;0.0268456;0.021164;0.0248447;0;0;0
êtres;0;0;0;0.0136054;0;0.0125786;0;0;0
doctype;0;0;0;0.0268456;0;0;0;0.0263158;0.0224719
structuration;0;0;0;0.0136054;0;0;0.013245;0;0
sens;0;0;0;0.0268456;0;0.0248447;0;0.0263158;0
désormais;0;0;0;0.00684932;0;0;0;0;0
paragraphe;0;0;0;0.00684932;0;0;0;0;0
liste à puces;0;0;0;0.0136054;0.0106952;0;0;0;0
inline;0;0;0;0.00684932;0;0;0;0;0
h2;0;0;0;0.0136054;0.0106952;0;0;0;0
disponibilité;0;0;0;0.00684932;0;0;0;0;0
arial;0;0;0;0.00684932;0;0;0;0;0
texte gras;0;0;0;0.00684932;0;0;0;0;0
abuser;0;0;0;0.0136054;0;0.0125786;0;0;0
css 3;0;0;0;0.0136054;0.0106952;0;0;0;0
souris;0;0;0;0.00684932;0;0;0;0;0
positionnement;0;0;0;0.00684932;0;0;0;0;0
dtd;0;0;0;0.0268456;0;0.0248447;0;0;0.0224719
charset;0;0;0;0.00684932;0;0;0;0;0
auto;0;0;0;0.0136054;0.0106952;0;0;0;0
allonger;0;0;0;0.00684932;0;0;0;0;0
chevauchements;0;0;0;0.00684932;0;0;0;0;0
em;0;0;0;0.00684932;0;0;0;0;0
active server pages;0;0;0;0.00684932;0;0;0;0;0
microsoft;0;0;0;0.0522876;0.0414508;0.0484848;0;0;0.043956
exécutable;0;0;0;0.0136054;0;0.0125786;0;0;0
connaissance;0;0;0;0.00684932;0;0;0;0;0
dictionnaires;0;0;0;0.00684932;0;0;0;0;0
bois;0;0;0;0.00684932;0;0;0;0;0
key;0;0;0;0.00684932;0;0;0;0;0
info;0;0;0;0.00684932;0;0;0;0;0
parcours;0;0;0;0.0268456;0.021164;0.0248447;0;0;0
pouvoir;0;0;0;0.00684932;0;0;0;0;0
httpd;0;0;0;0.00684932;0;0;0;0;0
statiques;0;0;0;0.0136054;0;0;0;0;0.0113636
sport;0;0;0;0.0268456;0;0.0248447;0;0;0.0224719
selection multiple;0;0;0;0.00684932;0;0;0;0;0
possibilité;0;0;0;0.0522876;0.0414508;0.0484848;0;0;0.043956
saisir;0;0;0;0.00684932;0;0;0;0;0
nom;0;0;0;0.00684932;0;0;0;0;0
mode connecté;0;0;0;0.00684932;0;0;0;0;0
rattacher;0;0;0;0.00684932;0;0;0;0;0
durée de vie;0;0;0;0.0136054;0;0;0;0;0.0113636
path;0;0;0;0.0136054;0.0106952;0;0;0;0
nobody;0;0;0;0.00684932;0;0;0;0;0
basename;0;0;0;0.00684932;0;0;0;0;0
touch;0;0;0;0.0136054;0;0.0125786;0;0;0
friends;0;0;0;0.00684932;0;0;0;0;0
epub;0;0;0;0;0.00537634;0;0;0;0
caractéristique;0;0;0;0;0.021164;0.0248447;0;0;0.0224719
installation;0;0;0;0;0.00537634;0;0;0;0
filtrage;0;0;0;0;0.00537634;0;0;0;0
validation;0;0;0;0;0.00537634;0;0;0;0
symfony;0;0;0;0;0.00537634;0;0;0;0
application;0;0;0;0;0.00537634;0;0;0;0
web service;0;0;0;0;0.00537634;0;0;0;0
web mobile;0;0;0;0;0.00537634;0;0;0;0
mobile;0;0;0;0;0.00537634;0;0;0;0
informatique;0;0;0;0;0.0106952;0.0125786;0;0;0
compilateur;0;0;0;0;0.0106952;0.0125786;0;0;0
compilateur jit;0;0;0;0;0.00537634;0;0;0;0
facebook;0;0;0;0;0.0106952;0;0;0;0.0113636
coder;0;0;0;0;0.021164;0.0248447;0;0;0.0224719
sortie;0;0;0;0;0.00537634;0;0;0;0
retrouver;0;0;0;0;0.0106952;0.0125786;0;0;0
programmeur;0;0;0;0;0.00537634;0;0;0;0
développement;0;0;0;0;0.00537634;0;0;0;0
ca;0;0;0;0;0.00537634;0;0;0;0
livre;0;0;0;0;0.0106952;0.0125786;0;0;0
hiphop;0;0;0;0;0.00537634;0;0;0;0
machine virtuelle;0;0;0;0;0.00537634;0;0;0;0
typage fort;0;0;0;0;0.00537634;0;0;0;0
framework;0;0;0;0;0.00537634;0;0;0;0
phalcon;0;0;0;0;0.00537634;0;0;0;0
compilation aot;0;0;0;0;0.00537634;0;0;0;0
travers;0;0;0;0;0.0106952;0;0;0.0133333;0
yahoo;0;0;0;0;0.00537634;0;0;0;0
content management systems;0;0;0;0;0.00537634;0;0;0;0
gestion de contenu;0;0;0;0;0.00537634;0;0;0;0
joomla;0;0;0;0;0.00537634;0;0;0;0
laravel;0;0;0;0;0.00537634;0;0;0;0
mamp;0;0;0;0;0.0106952;0;0;0;0.0113636
indispensable;0;0;0;0;0.0106952;0.0125786;0;0;0
macports;0;0;0;0;0.00537634;0;0;0;0
communication;0;0;0;0;0.0106952;0.0125786;0;0;0
fichier de configuration;0;0;0;0;0.00537634;0;0;0;0
numbers;0;0;0;0;0.00537634;0;0;0;0
compression;0;0;0;0;0.00537634;0;0;0;0
éxécution;0;0;0;0;0.00537634;0;0;0;0
logging;0;0;0;0;0.00537634;0;0;0;0
désactiver;0;0;0;0;0.0106952;0.0125786;0;0;0
démarrage;0;0;0;0;0.00537634;0;0;0;0
plugins;0;0;0;0;0.00537634;0;0;0;0
logger;0;0;0;0;0.00537634;0;0;0;0
rapporter;0;0;0;0;0.00537634;0;0;0;0
fuite de mémoire;0;0;0;0;0.00537634;0;0;0;0
chaine;0;0;0;0;0.00537634;0;0;0;0
socket;0;0;0;0;0.00537634;0;0;0;0
iconv;0;0;0;0;0.00537634;0;0;0;0
système d;0;0;0;0;0.0106952;0;0;0;0.0113636
smtp;0;0;0;0;0.00537634;0;0;0;0
set;0;0;0;0;0.021164;0;0;0.0263158;0.0224719
lien permanents;0;0;0;0;0.00537634;0;0;0;0
links;0;0;0;0;0.00537634;0;0;0;0
host;0;0;0;0;0.0414508;0.0484848;0;0.0512821;0.043956
mysqli;0;0;0;0;0.0106952;0;0;0;0.0113636
md5;0;0;0;0;0.00537634;0;0;0;0
assertion;0;0;0;0;0.00537634;0;0;0;0
fonction utilisateur;0;0;0;0;0.00537634;0;0;0;0
mac os x;0;0;0;0;0.00537634;0;0;0;0
khtml;0;0;0;0;0.00537634;0;0;0;0
gecko;0;0;0;0;0.00537634;0;0;0;0
doc;0;0;0;0;0.0106952;0.0125786;0;0;0
msie;0;0;0;0;0.00537634;0;0;0;0
firefox;0;0;0;0;0.00537634;0;0;0;0
chrome;0;0;0;0;0.00537634;0;0;0;0
safari;0;0;0;0;0.00537634;0;0;0;0
remède;0;0;0;0;0.00537634;0;0;0;0
répondre;0;0;0;0;0.00537634;0;0;0;0
null;0;0;0;0;0.0106952;0;0;0;0.0113636
simplifier;0;0;0;0;0.00537634;0;0;0;0
majuscule;0;0;0;0;0.0106952;0.0125786;0;0;0
eval;0;0;0;0;0.00537634;0;0;0;0
tableau associatifs;0;0;0;0;0.0106952;0;0.013245;0;0
mardi;0;0;0;0;0.0106952;0.0125786;0;0;0
mercredi;0;0;0;0;0.00537634;0;0;0;0
jeudi;0;0;0;0;0.0106952;0.0125786;0;0;0
query_string;0;0;0;0;0.00537634;0;0;0;0
externes;0;0;0;0;0.00537634;0;0;0;0
racine;0;0;0;0;0.00537634;0;0;0;0
signaler;0;0;0;0;0.00537634;0;0;0;0
type de retour;0;0;0;0;0.0106952;0;0;0;0.0113636
etudiant;0;0;0;0;0.0106952;0.0125786;0;0;0
setter;0;0;0;0;0.00537634;0;0;0;0
attribut;0;0;0;0;0.0106952;0;0;0;0.0113636
espace de nommage;0;0;0;0;0.00537634;0;0;0;0
bleu;0;0;0;0;0.00537634;0;0;0;0
set;0;0;0;0;0.00537634;0;0;0;0
diff;0;0;0;0;0.00537634;0;0;0;0
ball;0;0;0;0;0.00537634;0;0;0;0
être;0;0;0;0;0.021164;0.0248447;0;0.0263158;0
interrogation;0;0;0;0;0.00537634;0;0;0;0
jeanne;0;0;0;0;0.00537634;0;0;0;0
durand;0;0;0;0;0.00537634;0;0;0;0
andreas;0;0;0;0;0.00537634;0;0;0;0
dalton;0;0;0;0;0.00537634;0;0;0;0
tr;0;0;0;0;0.00537634;0;0;0;0
clef primaire;0;0;0;0;0.0106952;0.0125786;0;0;0
franz kafka;0;0;0;0;0.00537634;0;0;0;0
cotes;0;0;0;0;0.00537634;0;0;0;0
systématiquement;0;0;0;0;0.00537634;0;0;0;0
injections;0;0;0;0;0.00537634;0;0;0;0
injections sql;0;0;0;0;0.00537634;0;0;0;0
essayer;0;0;0;0;0.0106952;0.0125786;0;0;0
code malveillant;0;0;0;0;0.00537634;0;0;0;0
faille de sécurité;0;0;0;0;0.00537634;0;0;0;0
html5;0;0;0;0;0.00537634;0;0;0;0
être valables;0;0;0;0;0.00537634;0;0;0;0
injection de code;0;0;0;0;0.00537634;0;0;0;0
système d’information;0;0;0;0;0.00537634;0;0;0;0
credit;0;0;0;0;0.00537634;0;0;0;0
depot;0;0;0;0;0.0106952;0.0125786;0;0;0
commit;0;0;0;0;0.00537634;0;0;0;0
réutilisé;0;0;0;0;0.021164;0.0248447;0;0;0.0224719
action;0;0;0;0;0.00537634;0;0;0;0
courant;0;0;0;0;0.00537634;0;0;0;0
csrf;0;0;0;0;0.00537634;0;0;0;0
temporaire;0;0;0;0;0.00537634;0;0;0;0
django;0;0;0;0;0.00537634;0;0;0;0
flask;0;0;0;0;0.00537634;0;0;0;0
token;0;0;0;0;0.00537634;0;0;0;0
svg;0;0;0;0;0.00537634;0;0;0;0
mathml;0;0;0;0;0.00537634;0;0;0;0
document object model;0;0;0;0;0.00537634;0;0;0;0
document xml;0;0;0;0;0.00537634;0;0;0;0
bas niveau;0;0;0;0;0.00537634;0;0;0;0
programme tv;0;0;0;0;0.00537634;0;0;0;0
tv;0;0;0;0;0.00537634;0;0;0;0
debut;0;0;0;0;0.00537634;0;0;0;0
smith;0;0;0;0;0.00537634;0;0;0;0
realisateur;0;0;0;0;0.00537634;0;0;0;0
dutchman;0;0;0;0;0.00537634;0;0;0;0
johnny guitar;0;0;0;0;0.00537634;0;0;0;0
guitar;0;0;0;0;0.00537634;0;0;0;0
woman under the influence;0;0;0;0;0.00537634;0;0;0;0
victor/victoria;0;0;0;0;0.00537634;0;0;0;0
simplexml;0;0;0;0;0.00537634;0;0;0;0
the flying dutchman;0;0;0;0;0.00537634;0;0;0;0
jour de fête;0;0;0;0;0.00537634;0;0;0;0
controleur;0;0;0;0;0.00537634;0;0;0;0
composants;0;0;0;0;0.00537634;0;0;0;0
version;0;0;0;0;0.0106952;0.0125786;0;0;0
framework web;0;0;0;0;0.00537634;0;0;0;0
cd;0;0;0;0;0.0106952;0.0125786;0;0;0
menu;0;0;0;0;0.0106952;0.0125786;0;0;0
poisson;0;0;0;0;0.00537634;0;0;0;0
catch;0;0;0;0;0.00537634;0;0;0;0
routage;0;0;0;0;0.00537634;0;0;0;0
familiariser;0;0;0;0;0.00537634;0;0;0;0
micro-noyau;0;0;0;0;0.00537634;0;0;0;0
package;0;0;0;0;0.00537634;0;0;0;0
courantes;0;0;0;0;0.00537634;0;0;0;0
bin;0;0;0;0;0.00537634;0;0;0;0
répertoire de travail;0;0;0;0;0.00537634;0;0;0;0
log;0;0;0;0;0.00537634;0;0;0;0
flex;0;0;0;0;0.00537634;0;0;0;0
test driven development;0;0;0;0;0.00537634;0;0;0;0
avant;0;0;0;0;0.0106952;0;0;0;0.0113636
méthodologie;0;0;0;0;0.00537634;0;0;0;0
spécification;0;0;0;0;0.0106952;0;0;0;0.0113636
junit;0;0;0;0;0.00537634;0;0;0;0
phpunit;0;0;0;0;0.00537634;0;0;0;0
sommes;0;0;0;0;0.0106952;0;0;0;0.0113636
librairie;0;0;0;0;0.021164;0.0248447;0;0.0263158;0
mettre en place;0;0;0;0;0.00537634;0;0;0;0
architecture rest;0;0;0;0;0.00537634;0;0;0;0
transfer;0;0;0;0;0.00537634;0;0;0;0
logique métier;0;0;0;0;0.00537634;0;0;0;0
json;0;0;0;0;0.00537634;0;0;0;0
js;0;0;0;0;0.00537634;0;0;0;0
rich internet application;0;0;0;0;0.00537634;0;0;0;0
patch;0;0;0;0;0.00537634;0;0;0;0
soap;0;0;0;0;0.00537634;0;0;0;0
principe;0;0;0;0;0.00537634;0;0;0;0
roy fielding;0;0;0;0;0.00537634;0;0;0;0
thèse;0;0;0;0;0.00537634;0;0;0;0
séparation;0;0;0;0;0.0106952;0.0125786;0;0;0
code serveur;0;0;0;0;0.00537634;0;0;0;0
description;0;0;0;0;0.0106952;0.0125786;0;0;0
mémorisation;0;0;0;0;0.00537634;0;0;0;0
contact;0;0;0;0;0.00537634;0;0;0;0
creation;0;0;0;0;0.00537634;0;0;0;0
détails;0;0;0;0;0.0106952;0.0125786;0;0;0
avérer;0;0;0;0;0.00537634;0;0;0;0
root;0;0;0;0;0.0106952;0;0;0;0.0113636
voter;0;0;0;0;0.00537634;0;0;0;0
mobile;0;0;0;0;0.00537634;0;0;0;0
informatique;0;0;0;0;0.0106952;0.0125786;0;0;0
initialisation;0;0;0;0;0.00537634;0;0;0;0
gitlab;0;0;0;0;0.00537634;0;0;0;0
bitbucket;0;0;0;0;0.00537634;0;0;0;0
github;0;0;0;0;0.00537634;0;0;0;0
revue;0;0;0;0;0.00537634;0;0;0;0
gestion de version;0;0;0;0;0.00537634;0;0;0;0
professionnelle;0;0;0;0;0.00537634;0;0;0;0
historique;0;0;0;0;0.00537634;0;0;0;0
dominique;0;0;0;0;0;0.00632911;0;0;0
novembre;0;0;0;0;0;0.00632911;0;0;0
document;0;0;0;0;0;0.00632911;0;0;0
gnu;0;0;0;0;0;0.00632911;0;0;0
gnu fdl;0;0;0;0;0;0.00632911;0;0;0
généralité;0;0;0;0;0;0.0125786;0.013245;0;0
langage intermédiaires;0;0;0;0;0;0.00632911;0;0;0
faq;0;0;0;0;0;0.00632911;0;0;0
préliminaire;0;0;0;0;0;0.00632911;0;0;0
postgresql;0;0;0;0;0;0.0125786;0;0;0.0113636
pear;0;0;0;0;0;0.00632911;0;0;0
dbx;0;0;0;0;0;0.00632911;0;0;0
news;0;0;0;0;0;0.00632911;0;0;0
manipulation;0;0;0;0;0;0.00632911;0;0;0
accueil;0;0;0;0;0;0.00632911;0;0;0
étude de cas;0;0;0;0;0;0.00632911;0;0;0
évaluation;0;0;0;0;0;0.00632911;0;0;0
généalogie;0;0;0;0;0;0.00632911;0;0;0
généralité;0;0;0;0;0;0.00632911;0;0;0
optimisation;0;0;0;0;0;0.00632911;0;0;0
fonctionnement;0;0;0;0;0;0.00632911;0;0;0
remarque;0;0;0;0;0;0.00632911;0;0;0
autre;0;0;0;0;0;0.0125786;0.013245;0;0
traiter de;0;0;0;0;0;0.00632911;0;0;0
aborder;0;0;0;0;0;0.00632911;0;0;0
universitaires;0;0;0;0;0;0.00632911;0;0;0
autonome;0;0;0;0;0;0.00632911;0;0;0
logiciel;0;0;0;0;0;0.00632911;0;0;0
docbook;0;0;0;0;0;0.00632911;0;0;0
texte source;0;0;0;0;0;0.00632911;0;0;0
emacs;0;0;0;0;0;0.00632911;0;0;0
disponible;0;0;0;0;0;0.00632911;0;0;0
seul;0;0;0;0;0;0.00632911;0;0;0
langage naturels;0;0;0;0;0;0.00632911;0;0;0
processeur;0;0;0;0;0;0.00632911;0;0;0
réécrire;0;0;0;0;0;0.00632911;0;0;0
portabilité;0;0;0;0;0;0.00632911;0;0;0
langage compilés;0;0;0;0;0;0.00632911;0;0;0
intelligible;0;0;0;0;0;0.00632911;0;0;0
point de vue;0;0;0;0;0;0.00632911;0;0;0
auxiliaire;0;0;0;0;0;0.00632911;0;0;0
mesure;0;0;0;0;0;0.00632911;0;0;0
compilé;0;0;0;0;0;0.00632911;0;0;0
confidentialité;0;0;0;0;0;0.00632911;0;0;0
paiement;0;0;0;0;0;0.00632911;0;0;0
paiement en ligne;0;0;0;0;0;0.00632911;0;0;0
lisp;0;0;0;0;0;0.00632911;0;0;0
applets;0;0;0;0;0;0.00632911;0;0;0
flash;0;0;0;0;0;0.00632911;0;0;0
problématique;0;0;0;0;0;0.00632911;0;0;0
contrôle de sécurité;0;0;0;0;0;0.00632911;0;0;0
validité;0;0;0;0;0;0.00632911;0;0;0
être extrait;0;0;0;0;0;0.00632911;0;0;0
outil de développement;0;0;0;0;0;0.00632911;0;0;0
application web;0;0;0;0;0;0.0248447;0;0.0263158;0.0224719
tant;0;0;0;0;0;0.00632911;0;0;0
cas particulier;0;0;0;0;0;0.00632911;0;0;0
générale;0;0;0;0;0;0.00632911;0;0;0
quelconques;0;0;0;0;0;0.00632911;0;0;0
classiques;0;0;0;0;0;0.00632911;0;0;0
inférieur;0;0;0;0;0;0.0125786;0;0;0.0113636
table de multiplication;0;0;0;0;0;0.00632911;0;0;0
factorielles;0;0;0;0;0;0.00632911;0;0;0
enfant;0;0;0;0;0;0.00632911;0;0;0
common gateway interface;0;0;0;0;0;0.00632911;0;0;0
pouvoir;0;0;0;0;0;0.0125786;0;0;0.0113636
après;0;0;0;0;0;0.00632911;0;0;0
clic;0;0;0;0;0;0.00632911;0;0;0
exclusifs;0;0;0;0;0;0.00632911;0;0;0
avoir accès;0;0;0;0;0;0.0125786;0;0;0.0113636
phrase;0;0;0;0;0;0.00632911;0;0;0
bébé;0;0;0;0;0;0.00632911;0;0;0
distance;0;0;0;0;0;0.00632911;0;0;0
vrai;0;0;0;0;0;0.00632911;0;0;0
nom de personne;0;0;0;0;0;0.00632911;0;0;0
permis de chasse;0;0;0;0;0;0.00632911;0;0;0
capital;0;0;0;0;0;0.00632911;0;0;0
coûter;0;0;0;0;0;0.00632911;0;0;0
groupe;0;0;0;0;0;0.00632911;0;0;0
incomplète;0;0;0;0;0;0.00632911;0;0;0
devinette;0;0;0;0;0;0.00632911;0;0;0
manipulation;0;0;0;0;0;0.00632911;0;0;0
string;0;0;0;0;0;0.00632911;0;0;0
matrice;0;0;0;0;0;0.00632911;0;0;0
boucle for;0;0;0;0;0;0.0248447;0;0.0263158;0.0224719
couple;0;0;0;0;0;0.0125786;0.013245;0;0
hoaxbuster;0;0;0;0;0;0.00632911;0;0;0
virus;0;0;0;0;0;0.00632911;0;0;0
e-mail;0;0;0;0;0;0.00632911;0;0;0
identifier;0;0;0;0;0;0.00632911;0;0;0
xxvii;0;0;0;0;0;0.00632911;0;0;0
pilote;0;0;0;0;0;0.00632911;0;0;0
fonction de base;0;0;0;0;0;0.00632911;0;0;0
migration;0;0;0;0;0;0.00632911;0;0;0
comme;0;0;0;0;0;0.0125786;0;0;0.0113636
adodb;0;0;0;0;0;0.00632911;0;0;0
metadata;0;0;0;0;0;0.00632911;0;0;0
mssql;0;0;0;0;0;0.0125786;0;0;0.0113636
firebird;0;0;0;0;0;0.0125786;0;0;0.0113636
informix;0;0;0;0;0;0.0125786;0;0;0.0113636
odbc;0;0;0;0;0;0.00632911;0;0;0
clore;0;0;0;0;0;0.00632911;0;0;0
explicitement;0;0;0;0;0;0.00632911;0;0;0
ansi;0;0;0;0;0;0.00632911;0;0;0
homogène;0;0;0;0;0;0.00632911;0;0;0
adresse mail;0;0;0;0;0;0.00632911;0;0;0
copier-coller;0;0;0;0;0;0.00632911;0;0;0
rendre;0;0;0;0;0;0.00632911;0;0;0
détecter;0;0;0;0;0;0.00632911;0;0;0
envier;0;0;0;0;0;0.00632911;0;0;0
souhaitable;0;0;0;0;0;0.00632911;0;0;0
force brute;0;0;0;0;0;0.00632911;0;0;0
bc;0;0;0;0;0;0.00632911;0;0;0
temps de calcul;0;0;0;0;0;0.00632911;0;0;0
compliquer;0;0;0;0;0;0.00632911;0;0;0
chaîne littérale;0;0;0;0;0;0.00632911;0;0;0
tex;0;0;0;0;0;0.00632911;0;0;0
alex;0;0;0;0;0;0.00632911;0;0;0
thomas;0;0;0;0;0;0.00632911;0;0;0
avoir envie de;0;0;0;0;0;0.00632911;0;0;0
fonctionnalité;0;0;0;0;0;0.00632911;0;0;0
archiver;0;0;0;0;0;0.00632911;0;0;0
stocker;0;0;0;0;0;0.00632911;0;0;0
particulier;0;0;0;0;0;0.00632911;0;0;0
data source name;0;0;0;0;0;0.00632911;0;0;0
héberger;0;0;0;0;0;0.0125786;0;0;0.0113636
légèrement;0;0;0;0;0;0.00632911;0;0;0
