Concept ID;Level;Type Obj/Att;Nb Obj;Nb Att;Objects/Attributes;
0;8;Objects;0;8;
0;8;Attributes;0;8;C11;C15;C17;C19;C3;C5;C6;CJA;
1;7;Objects;1;7;utilisateur bn:00079373n;
1;7;Attributes;1;7;C11;C15;C17;C3;C5;C6;CJA;
2;6;Objects;1;6;programmation bn:00021493n;
2;6;Attributes;1;6;C11;C15;C17;C19;C5;C6;
3;7;Objects;1;7;définition bn:00025928n;
3;7;Attributes;1;7;C11;C17;C19;C3;C5;C6;CJA;
4;5;Objects;1;5;configuration bn:03088982n;
4;5;Attributes;1;5;C11;C15;C17;C19;C3;
5;5;Objects;1;5;file bn:00065682n;
5;5;Attributes;1;5;C15;C17;C19;C6;CJA;
6;6;Objects;2;6;entités bn:00031027n;utilisateur bn:00079373n;
6;6;Attributes;2;6;C15;C17;C3;C5;C6;CJA;
7;6;Objects;2;6;méthode get bn:00045088n;définition bn:00025928n;
7;6;Attributes;2;6;C11;C17;C19;C3;C6;CJA;
8;5;Objects;2;5;utilisateur bn:00079373n;programmation bn:00021493n;
8;5;Attributes;2;5;C11;C15;C17;C5;C6;
9;5;Objects;2;5;utilisateur bn:00079373n;composer bn:14766022n;
9;5;Attributes;2;5;C11;C15;C17;C6;CJA;
10;6;Objects;2;6;utilisateur bn:00079373n;définition bn:00025928n;
10;6;Attributes;2;6;C11;C17;C3;C5;C6;CJA;
11;4;Objects;2;4;utilisateur bn:00079373n;configuration bn:03088982n;
11;4;Attributes;2;4;C11;C15;C17;C3;
12;5;Objects;2;5;programmation bn:00021493n;définition bn:00025928n;
12;5;Attributes;2;5;C11;C17;C19;C5;C6;
13;6;Objects;3;6;mysql bn:01225760n;java bn:00048043n;classe bn:03608262n;
13;6;Attributes;3;6;C15;C17;C19;C3;C5;C6;
14;7;Objects;3;7;types bn:00016413n;syntaxe bn:00062118n;mode bn:00033729n;
14;7;Attributes;3;7;C11;C15;C19;C3;C5;C6;CJA;
15;5;Objects;3;5;base de donnees bn:00025333n;définition bn:00025928n;information bn:00046705n;
15;5;Attributes;3;5;C17;C19;C3;C5;CJA;
16;5;Objects;3;5;entités bn:00031027n;utilisateur bn:00079373n;définition bn:00025928n;
16;5;Attributes;3;5;C17;C3;C5;C6;CJA;
17;5;Objects;3;5;entités bn:00031027n;utilisateur bn:00079373n;en-tête bn:00043309n;
17;5;Attributes;3;5;C15;C17;C3;C6;CJA;
18;5;Objects;3;5;méthode get bn:00045088n;utilisateur bn:00079373n;définition bn:00025928n;
18;5;Attributes;3;5;C11;C17;C3;C6;CJA;
19;4;Objects;3;4;méthode get bn:00045088n;programmation bn:00021493n;définition bn:00025928n;
19;4;Attributes;3;4;C11;C17;C19;C6;
20;4;Objects;3;4;méthode get bn:00045088n;définition bn:00025928n;configuration bn:03088982n;
20;4;Attributes;3;4;C11;C17;C19;C3;
21;4;Objects;3;4;méthode get bn:00045088n;définition bn:00025928n;file bn:00065682n;
21;4;Attributes;3;4;C17;C19;C6;CJA;
22;4;Objects;3;4;utilisateur bn:00079373n;programmation bn:00021493n;composer bn:14766022n;
22;4;Attributes;3;4;C11;C15;C17;C6;
23;4;Objects;3;4;utilisateur bn:00079373n;programmation bn:00021493n;définition bn:00025928n;
23;4;Attributes;3;4;C11;C17;C5;C6;
24;4;Objects;3;4;programmation bn:00021493n;configuration bn:03088982n;postgresql bn:01709156n;
24;4;Attributes;3;4;C11;C15;C17;C19;
25;5;Objects;4;5;mysql bn:01225760n;programmation bn:00021493n;java bn:00048043n;classe bn:03608262n;
25;5;Attributes;4;5;C15;C17;C19;C5;C6;
26;5;Objects;4;5;mysql bn:01225760n;définition bn:00025928n;java bn:00048043n;classe bn:03608262n;
26;5;Attributes;4;5;C17;C19;C3;C5;C6;
27;5;Objects;4;5;mysql bn:01225760n;client bn:00019764n;java bn:00048043n;classe bn:03608262n;
27;5;Attributes;4;5;C15;C17;C19;C3;C6;
28;6;Objects;4;6;types bn:00016413n;fois bn:00032768n;syntaxe bn:00062118n;mode bn:00033729n;
28;6;Attributes;4;6;C11;C15;C19;C3;C5;CJA;
29;5;Objects;4;5;types bn:00016413n;programmation bn:00021493n;syntaxe bn:00062118n;mode bn:00033729n;
29;5;Attributes;4;5;C11;C15;C19;C5;C6;
30;6;Objects;4;6;types bn:00016413n;syntaxe bn:00062118n;définition bn:00025928n;mode bn:00033729n;
30;6;Attributes;4;6;C11;C19;C3;C5;C6;CJA;
31;5;Objects;4;5;types bn:00016413n;syntaxe bn:00062118n;mode bn:00033729n;web bn:00080772n;
31;5;Attributes;4;5;C15;C19;C3;C6;CJA;
32;4;Objects;4;4;base de donnees bn:00025333n;méthode get bn:00045088n;définition bn:00025928n;information bn:00046705n;
32;4;Attributes;4;4;C17;C19;C3;CJA;
33;4;Objects;4;4;méthode get bn:00045088n;utilisateur bn:00079373n;afficher bn:00087013v;définition bn:00025928n;
33;4;Attributes;4;4;C11;C17;C3;CJA;
34;4;Objects;4;4;méthode get bn:00045088n;utilisateur bn:00079373n;composer bn:14766022n;définition bn:00025928n;
34;4;Attributes;4;4;C11;C17;C6;CJA;
35;4;Objects;4;4;méthode get bn:00045088n;utilisateur bn:00079373n;définition bn:00025928n;xml bn:02771436n;
35;4;Attributes;4;4;C11;C17;C3;C6;
36;5;Objects;5;5;mysql bn:01225760n;entités bn:00031027n;utilisateur bn:00079373n;java bn:00048043n;classe bn:03608262n;
36;5;Attributes;5;5;C15;C17;C3;C5;C6;
37;4;Objects;5;4;mysql bn:01225760n;programmation bn:00021493n;définition bn:00025928n;java bn:00048043n;classe bn:03608262n;
37;4;Attributes;5;4;C17;C19;C5;C6;
38;4;Objects;5;4;mysql bn:01225760n;configuration bn:03088982n;client bn:00019764n;java bn:00048043n;classe bn:03608262n;
38;4;Attributes;5;4;C15;C17;C19;C3;
39;5;Objects;5;5;types bn:00016413n;session bn:03751534n;syntaxe bn:00062118n;définition bn:00025928n;mode bn:00033729n;
39;5;Attributes;5;5;C11;C19;C3;C5;C6;
40;5;Objects;5;5;types bn:00016413n;méthode get bn:00045088n;syntaxe bn:00062118n;définition bn:00025928n;mode bn:00033729n;
40;5;Attributes;5;5;C11;C19;C3;C6;CJA;
41;6;Objects;5;6;types bn:00016413n;utilisateur bn:00079373n;syntaxe bn:00062118n;mode bn:00033729n;foreach bn:03463379n;
41;6;Attributes;5;6;C11;C15;C3;C5;C6;CJA;
42;5;Objects;5;5;types bn:00016413n;fois bn:00032768n;commentaires bn:00020978n;syntaxe bn:00062118n;mode bn:00033729n;
42;5;Attributes;5;5;C11;C15;C19;C3;C5;
43;5;Objects;5;5;types bn:00016413n;fois bn:00032768n;chaîne bn:00074685n;syntaxe bn:00062118n;mode bn:00033729n;
43;5;Attributes;5;5;C11;C15;C19;C5;CJA;
44;5;Objects;5;5;types bn:00016413n;fois bn:00032768n;syntaxe bn:00062118n;définition bn:00025928n;mode bn:00033729n;
44;5;Attributes;5;5;C11;C19;C3;C5;CJA;
