X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6 ; CJA
C11 ; 1 ; 0.1 ; 0.3 ; 0.0833333 ; 0.2 ; 0.125 ; 0.0833333 ; 0.25
C15 ; 0.1 ; 1 ; 0.2 ; 0.2 ; 0.1 ; 0.0625 ; 0.2 ; 0.0555556
C17 ; 0.3 ; 0.2 ; 1 ; 0.0769231 ; 0.181818 ; 0.117647 ; 0.0769231 ; 0.235294
C19 ; 0.0833333 ; 0.2 ; 0.0769231 ; 1 ; 0.181818 ; 0.357143 ; 0.166667 ; 0.166667
C3 ; 0.2 ; 0.1 ; 0.181818 ; 0.181818 ; 1 ; 0.285714 ; 0.181818 ; 0.428571
C5 ; 0.125 ; 0.0625 ; 0.117647 ; 0.357143 ; 0.285714 ; 1 ; 0.266667 ; 0.444444
C6 ; 0.0833333 ; 0.2 ; 0.0769231 ; 0.166667 ; 0.181818 ; 0.266667 ; 1 ; 0.166667
CJA ; 0.25 ; 0.0555556 ; 0.235294 ; 0.166667 ; 0.428571 ; 0.444444 ; 0.166667 ; 1
