X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6 ; CJA
C11 ; 1 ; 0.242424 ; 0.125 ; 0.206897 ; 0.228571 ; 0.297297 ; 0.0740741 ; 0.189189
C15 ; 0.242424 ; 1 ; 0.0666667 ; 0.25 ; 0.333333 ; 0.325 ; 0.133333 ; 0.225
C17 ; 0.125 ; 0.0666667 ; 1 ; 0.0833333 ; 0.133333 ; 0.0833333 ; 0.0526316 ; 0.206897
C19 ; 0.206897 ; 0.25 ; 0.0833333 ; 1 ; 0.235294 ; 0.46875 ; 0.12 ; 0.162162
C3 ; 0.228571 ; 0.333333 ; 0.133333 ; 0.235294 ; 1 ; 0.375 ; 0.125 ; 0.457143
C5 ; 0.297297 ; 0.325 ; 0.0833333 ; 0.46875 ; 0.375 ; 1 ; 0.138889 ; 0.302326
C6 ; 0.0740741 ; 0.133333 ; 0.0526316 ; 0.12 ; 0.125 ; 0.138889 ; 1 ; 0.193548
CJA ; 0.189189 ; 0.225 ; 0.206897 ; 0.162162 ; 0.457143 ; 0.302326 ; 0.193548 ; 1
