X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6 ; CJA
C11 ; 1 ; 0.333333 ; 0.2 ; 0.214286 ; 0.0833333 ; 0.125 ; 0.153846 ; 0.1
C15 ; 0.333333 ; 1 ; 0.176471 ; 0.357143 ; 0.0714286 ; 0.1 ; 0.307692 ; 0.0833333
C17 ; 0.2 ; 0.176471 ; 1 ; 0.3125 ; 0.307692 ; 0.0833333 ; 0.1875 ; 0.153846
C19 ; 0.214286 ; 0.357143 ; 0.3125 ; 1 ; 0.142857 ; 0.0909091 ; 0.2 ; 0.0769231
C3 ; 0.0833333 ; 0.0714286 ; 0.307692 ; 0.142857 ; 1 ; 0.142857 ; 0.166667 ; 0.25
C5 ; 0.125 ; 0.1 ; 0.0833333 ; 0.0909091 ; 0.142857 ; 1 ; 0.111111 ; 0.2
C6 ; 0.153846 ; 0.307692 ; 0.1875 ; 0.2 ; 0.166667 ; 0.111111 ; 1 ; 0.0909091
CJA ; 0.1 ; 0.0833333 ; 0.153846 ; 0.0769231 ; 0.25 ; 0.2 ; 0.0909091 ; 1
