X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6 ; CJA
C11 ; 1 ; 0.325843 ; 0.327586 ; 0.344828 ; 0.302326 ; 0.308571 ; 0.302326 ; 0.290698
C15 ; 0.325843 ; 1 ; 0.342697 ; 0.359551 ; 0.348837 ; 0.324022 ; 0.348837 ; 0.337209
C17 ; 0.327586 ; 0.342697 ; 1 ; 0.338983 ; 0.312139 ; 0.325714 ; 0.312139 ; 0.30814
C19 ; 0.344828 ; 0.359551 ; 0.338983 ; 1 ; 0.321839 ; 0.342857 ; 0.321839 ; 0.325581
C3 ; 0.302326 ; 0.348837 ; 0.312139 ; 0.321839 ; 1 ; 0.30814 ; 0.27907 ; 0.267442
C5 ; 0.308571 ; 0.324022 ; 0.325714 ; 0.342857 ; 0.30814 ; 1 ; 0.30814 ; 0.296512
C6 ; 0.302326 ; 0.348837 ; 0.312139 ; 0.321839 ; 0.27907 ; 0.30814 ; 1 ; 0.267442
CJA ; 0.290698 ; 0.337209 ; 0.30814 ; 0.325581 ; 0.267442 ; 0.296512 ; 0.267442 ; 1
