X ; C1 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9 ; C10
switch bn:01071927n ; 0 ; 0.225962 ; 0.19469 ; 0.226316 ; 0 ; 0 ; 0.220238 ; 0.236025 ; 0.20354 ; 0.196787
bloc bn:03098513n ; 0 ; 0 ; 0.0223464 ; 0 ; 0.0224719 ; 0 ; 0 ; 0 ; 0 ; 0.0193237
prix unitaire bn:00587816n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0188679 ; 0 ; 0.0097561
boucle for bn:03237322n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0441989 ; 0 ; 0.0714286 ; 0.0432432 ; 0.0379147
répéter bn:00089731v ; 0 ; 0 ; 0.0437158 ; 0 ; 0.043956 ; 0 ; 0 ; 0 ; 0.0432432 ; 0.0379147
initialisation bn:00046781n ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0.0097561
incrémentation bn:01936826n ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0097561
mettre à jour bn:00095451v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
col bn:00018680n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
evaluation bn:02745649n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
binôme bn:00098404a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
classes bn:03608262n ; 0 ; 0 ; 0.0837696 ; 0 ; 0.0842105 ; 0.0846561 ; 0 ; 0 ; 0.0829016 ; 0.0730594
class bn:03598962n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
constantes bn:00100331a ; 0 ; 0 ; 0.0223464 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0220994 ; 0.0193237
créer bn:00086008v ; 0 ; 0.0243902 ; 0 ; 0 ; 0 ; 0.0225989 ; 0 ; 0 ; 0 ; 0.0193237
mot bn:00081546n ; 0 ; 0.125 ; 0.132353 ; 0.147929 ; 0.133005 ; 0.145 ; 0 ; 0 ; 0 ; 0.116379
méthode bn:01641329n ; 0 ; 0.186275 ; 0 ; 0.176471 ; 0.174312 ; 0.175115 ; 0.2 ; 0.192308 ; 0.193548 ; 0
env bn:01199166n ; 0 ; 0 ; 0.0837696 ; 0 ; 0.0842105 ; 0 ; 0.126984 ; 0 ; 0.0829016 ; 0.0730594
session bn:03751534n ; 0 ; 0.0243902 ; 0 ; 0.028169 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0193237
temps bn:00077270n ; 0 ; 0.282443 ; 0.334601 ; 0.281633 ; 0.325758 ; 0.32197 ; 0.294118 ; 0 ; 0.297794 ; 0.271812
visiteur bn:03106425n ; 0 ; 0 ; 0.0382514 ; 0 ; 0 ; 0.038674 ; 0 ; 0.0625 ; 0 ; 0.0380952
adresse ip bn:00706454n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0.0097561
ip bn:00046704n ; 0 ; 0 ; 0.0223464 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0220994 ; 0.0193237
réutilisation bn:02823226n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0.0097561
entité bn:00031027n ; 0 ; 0 ; 0.0837696 ; 0 ; 0.0842105 ; 0.0846561 ; 0 ; 0 ; 0.0829016 ; 0.0730594
entité html bn:01327413n ; 0 ; 0 ; 0.0223464 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0220994 ; 0.0193237
afficher bn:00087013v ; 0 ; 0 ; 0.0437158 ; 0.0547945 ; 0 ; 0.0441989 ; 0 ; 0 ; 0 ; 0.0379147
comportement bn:00009657n ; 0 ; 0 ; 0.154589 ; 0.188235 ; 0.15534 ; 0.156098 ; 0 ; 0 ; 0.15311 ; 0.13617
trim bn:00074703n ; 0 ; 0.15625 ; 0.144928 ; 0 ; 0.145631 ; 0.157635 ; 0 ; 0 ; 0.149038 ; 0.12766
séquence bn:00070574n ; 0 ; 0 ; 0.0732984 ; 0 ; 0 ; 0.0740741 ; 0 ; 0.116667 ; 0.078125 ; 0.0737327
bcd bn:16690020n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0.0097561
unset bn:00176172n ; 0 ; 0 ; 0.0437158 ; 0.0547945 ; 0 ; 0 ; 0 ; 0 ; 0.0432432 ; 0.0379147
vrai bn:00078452n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0.0097561
disponible bn:00097846a ; 0 ; 0 ; 0.0382514 ; 0 ; 0 ; 0.038674 ; 0 ; 0.0625 ; 0 ; 0.0380952
vides bn:00030635n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
possibles bn:00108829a ; 0 ; 0 ; 0.0437158 ; 0 ; 0.043956 ; 0.0441989 ; 0 ; 0 ; 0 ; 0.0379147
id bn:03885719n ; 0 ; 0 ; 0.0732984 ; 0 ; 0.0793651 ; 0.0740741 ; 0 ; 0.116667 ; 0 ; 0.0737327
essayer bn:00082844v ; 0 ; 0 ; 0 ; 0 ; 0.0224719 ; 0.0225989 ; 0 ; 0 ; 0 ; 0.0193237
impossible bn:00104687a ; 0 ; 0 ; 0.0437158 ; 0 ; 0.043956 ; 0.0441989 ; 0 ; 0 ; 0 ; 0.0379147
mp4 bn:03619211n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
stream bn:02122367n ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0097561
développement bn:01834425n ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0.0097561
système de gestion bn:01510781n ; 0 ; 0 ; 0.0437158 ; 0 ; 0.043956 ; 0.0441989 ; 0 ; 0 ; 0 ; 0.0379147
dbms bn:14249264n ; 0 ; 0 ; 0.0437158 ; 0.0547945 ; 0 ; 0.0441989 ; 0 ; 0 ; 0 ; 0.0379147
system bn:15125301n ; 0 ; 0 ; 0.0837696 ; 0 ; 0.0842105 ; 0.0846561 ; 0 ; 0 ; 0.0829016 ; 0.0730594
logiciel système bn:00075772n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0.0097561
complexité bn:00021383n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0.0097561
postgresql bn:01709156n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0225989 ; 0 ; 0 ; 0.0220994 ; 0.0193237
mariadb bn:01841320n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0.0097561
coder bn:00084976v ; 0 ; 0 ; 0 ; 0 ; 0.043956 ; 0.0441989 ; 0 ; 0 ; 0.0432432 ; 0.0379147
handle bn:00278322n ; 0 ; 0 ; 0.0223464 ; 0.028169 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0193237
bibliothèque bn:00050969n ; 0 ; 0 ; 0 ; 0 ; 0.043956 ; 0.0441989 ; 0 ; 0.0714286 ; 0 ; 0.0379147
connecteur bn:00021903n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
pilote bn:00026721n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0.0097561
odbc bn:14228731n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0.0097561
phpmyadmin bn:03382496n ; 0 ; 0 ; 0.0437158 ; 0 ; 0.043956 ; 0 ; 0 ; 0 ; 0.0432432 ; 0.0379147
hébergeur bn:00801697n ; 0 ; 0 ; 0.0437158 ; 0 ; 0 ; 0.0441989 ; 0 ; 0 ; 0.0432432 ; 0.0379147
insert bn:03795444n ; 0 ; 0 ; 0.0437158 ; 0 ; 0 ; 0 ; 0 ; 0.0714286 ; 0.0432432 ; 0.0379147
travers bn:00042404n ; 0 ; 0 ; 0 ; 0 ; 0.0224719 ; 0 ; 0 ; 0.037037 ; 0 ; 0.0193237
mdp bn:00023218n ; 0 ; 0.08 ; 0.0680628 ; 0 ; 0 ; 0.0744681 ; 0 ; 0.108333 ; 0 ; 0.0740741
delete bn:00941697n ; 0 ; 0 ; 0.0732984 ; 0 ; 0.0793651 ; 0.0740741 ; 0 ; 0.116667 ; 0 ; 0.0737327
val bn:00079476n ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0097561
debugger bn:00025641n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
nobody bn:01734927n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
printf bn:03243783n ; 0 ; 0.047619 ; 0 ; 0 ; 0.043956 ; 0 ; 0 ; 0 ; 0.0432432 ; 0.0379147
dater bn:00086299v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
sql server bn:00605043n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0225989 ; 0 ; 0 ; 0.0220994 ; 0.0193237
ecriture bn:00081714n ; 0 ; 0 ; 0.0837696 ; 0.103896 ; 0.0842105 ; 0 ; 0 ; 0 ; 0.0829016 ; 0.0730594
exec bn:15669055n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
poo bn:00058448n ; 0 ; 0 ; 0.0437158 ; 0 ; 0.043956 ; 0 ; 0 ; 0 ; 0.0432432 ; 0.0379147
classe bn:00082871v ; 0 ; 0 ; 0.0223464 ; 0 ; 0.0224719 ; 0 ; 0 ; 0 ; 0 ; 0.0193237
classe type bn:03004615n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0.0097561
concept bn:00021547n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0.0097561
héritage bn:00043822n ; 0 ; 0 ; 0.130435 ; 0 ; 0.142157 ; 0.137255 ; 0 ; 0.198529 ; 0.140097 ; 0.13913
encapsulation bn:01505556n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0.0097561
caractéristique bn:00099532a ; 0 ; 0 ; 0 ; 0 ; 0.043956 ; 0.0441989 ; 0 ; 0 ; 0.0432432 ; 0.0379147
hériter bn:00043823n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0.0097561
polymorphisme bn:01974384n ; 0 ; 0 ; 0.0223464 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0220994 ; 0.0193237
public bn:00109211a ; 0 ; 0 ; 0.0837696 ; 0 ; 0.0842105 ; 0.0846561 ; 0 ; 0 ; 0.0829016 ; 0.0730594
constructeur bn:03834827n ; 0 ; 0 ; 0.130435 ; 0 ; 0.142157 ; 0.137255 ; 0 ; 0.198529 ; 0.140097 ; 0.13913
importer bn:00046139n ; 0 ; 0 ; 0 ; 0.0547945 ; 0 ; 0.0441989 ; 0 ; 0.0714286 ; 0 ; 0.0379147
redéfinition bn:00066711n ; 0 ; 0 ; 0.0223464 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0220994 ; 0.0193237
portée bn:03460088n ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0097561
double bn:00101728a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
self bn:03432485n ; 0 ; 0 ; 0.0437158 ; 0 ; 0.043956 ; 0 ; 0 ; 0 ; 0.0432432 ; 0.0379147
dehors bn:00032430n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
uml bn:02571962n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0188679 ; 0 ; 0.0097561
web bn:00080772n ; 0 ; 0 ; 0.0223464 ; 0 ; 0 ; 0.0225989 ; 0 ; 0 ; 0 ; 0.0193237
plugins bn:00001275n ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0.0097561
erreur bn:00021473n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
nécessaire bn:00107182a ; 0 ; 0 ; 0.0437158 ; 0.0547945 ; 0 ; 0.0441989 ; 0 ; 0 ; 0 ; 0.0379147
voir bn:00087861v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
juste bn:00114626r ; 0 ; 0 ; 0.0223464 ; 0 ; 0 ; 0 ; 0 ; 0.037037 ; 0 ; 0.0193237
réduire bn:00086598v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
time bn:03389905n ; 0 ; 0 ; 0.0437158 ; 0 ; 0.043956 ; 0 ; 0.0677966 ; 0 ; 0 ; 0.0379147
mettre bn:00090224v ; 0 ; 0 ; 0.0223464 ; 0.028169 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0193237
transaction bn:00025567n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
vente en ligne bn:00029344n ; 0 ; 0 ; 0.0223464 ; 0 ; 0.0224719 ; 0 ; 0 ; 0 ; 0 ; 0.0193237
isoler bn:00089916v ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0097561
bas niveau bn:01163629n ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0.0097561
process mining bn:03491438n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
commettre bn:00085426v ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0.0097561
validation bn:00064728n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
vouloir bn:00095629v ; 0 ; 0.0852273 ; 0.078534 ; 0 ; 0.0789474 ; 0.0851064 ; 0 ; 0 ; 0 ; 0.0684932
rollback bn:00133978n ; 0 ; 0 ; 0.0437158 ; 0 ; 0.043956 ; 0 ; 0 ; 0 ; 0.0432432 ; 0.0379147
généralement bn:00114778r ; 0 ; 0.0123457 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0097561
mémoire ram bn:00066091n ; 0 ; 0.0123457 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0097561
retrouver bn:00088204v ; 0 ; 0 ; 0 ; 0 ; 0.0224719 ; 0.0225989 ; 0 ; 0 ; 0 ; 0.0193237
cohérent bn:00099970a ; 0 ; 0 ; 0.0223464 ; 0 ; 0 ; 0.0225989 ; 0 ; 0 ; 0 ; 0.0193237
isolation bn:02609561n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0.0097561
durabilité bn:01803600n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0.0097561
jointures bn:00048368n ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0097561
correcte bn:00100490a ; 0 ; 0.0243902 ; 0 ; 0 ; 0 ; 0.0225989 ; 0 ; 0 ; 0 ; 0.0193237
finale bn:00102969a ; 0 ; 0 ; 0.0223464 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0220994 ; 0.0193237
système d’exploitation bn:00059123n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0225989 ; 0 ; 0 ; 0.0220994 ; 0.0193237
étrangères bn:00103205a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
innodb bn:01067935n ; 0 ; 0 ; 0.0223464 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0220994 ; 0.0193237
modèle relationnel bn:01978816n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0.0097561
relationnel bn:00109653a ; 0 ; 0 ; 0.0223464 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0220994 ; 0.0193237
perdre bn:00090491v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00490196
oublier bn:00084302v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0178571 ; 0 ; 0 ; 0.0097561
compatible bn:00100128a ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0097561
université de rouen bn:00601230n ; 0 ; 0.00621118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
évolué bn:00084199v ; 0 ; 0.00621118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
manuel bn:00099315a ; 0 ; 0.00621118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
français bn:00103321a ; 0 ; 0.00621118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
attention bn:00007020n ; 0 ; 0.0243902 ; 0.0223464 ; 0 ; 0.0224719 ; 0 ; 0 ; 0 ; 0 ; 0
faute de frappe bn:00031482n ; 0 ; 0.00621118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
entiers bn:00047009n ; 0 ; 0.0909091 ; 0.0837696 ; 0 ; 0.0842105 ; 0 ; 0.126984 ; 0 ; 0.0829016 ; 0
3.14 bn:00062194n ; 0 ; 0.0123457 ; 0 ; 0 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0
expr bn:03120209n ; 0 ; 0.00621118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
spécifique bn:00111003a ; 0 ; 0.00621118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
inverse bn:00056301n ; 0 ; 0.00621118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
trie bn:02479296n ; 0 ; 0.00621118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
accès bn:00000759n ; 0 ; 0.00621118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
strcmp bn:13958358n ; 0 ; 0.0123457 ; 0.0112994 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
occurence bn:00047732n ; 0 ; 0.00621118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
décompte bn:00086432v ; 0 ; 0.0243902 ; 0.0223464 ; 0 ; 0 ; 0.0225989 ; 0 ; 0 ; 0 ; 0
valeur de retour bn:03828774n ; 0 ; 0.047619 ; 0.0437158 ; 0 ; 0 ; 0.0441989 ; 0 ; 0 ; 0.0432432 ; 0
passage par référence bn:14985956n ; 0 ; 0.0123457 ; 0 ; 0.0142857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
traiter bn:00092034v ; 0 ; 0.00621118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
navigation bn:00057073n ; 0 ; 0.0123457 ; 0 ; 0.0142857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rouen bn:03268781n ; 0 ; 0.00621118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
code postal bn:00063770n ; 0 ; 0.0123457 ; 0 ; 0 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
bouton radio bn:03157702n ; 0 ; 0.0123457 ; 0 ; 0 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
radio bn:00065899n ; 0 ; 0.047619 ; 0 ; 0.0547945 ; 0 ; 0.0441989 ; 0 ; 0 ; 0.0432432 ; 0
multiple bn:00056285n ; 0 ; 0.0123457 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0
touche ctrl bn:00020947n ; 0 ; 0.00621118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
transfert de fichier bn:03563534n ; 0 ; 0.00621118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fread bn:13825823n ; 0 ; 0.0243902 ; 0.0223464 ; 0.028169 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fin de fichier bn:02781064n ; 0 ; 0.0123457 ; 0.0112994 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
existence bn:00009676n ; 0 ; 0.0243902 ; 0 ; 0 ; 0.0224719 ; 0.0225989 ; 0 ; 0 ; 0 ; 0
carte d’identité bn:00015915n ; 0 ; 0.00621118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
min bn:00055094n ; 0 ; 0.0123457 ; 0 ; 0 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
exe bn:14503132n ; 0 ; 0.00621118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
xhtml bn:01163644n ; 0 ; 0.0123457 ; 0.0112994 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
2.0 bn:00074217n ; 0 ; 0.00621118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
base bn:00008786n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
séparateur bn:03371342n ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
supprimer bn:00087533v ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
précédence bn:01410322n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bits bn:00010731n ; 0 ; 0 ; 0.0112994 ; 0 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0
strftime bn:03338250n ; 0 ; 0 ; 0.0112994 ; 0 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0
modifier bn:00003127n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
numériques bn:00107651a ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
réels bn:00066395n ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
enum bn:02324948n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fulltext bn:00508617n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fichier par bn:03318531n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
sortie bn:01541423n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
sortie standard bn:01496506n ; 0 ; 0 ; 0.0223464 ; 0.028169 ; 0.0224719 ; 0 ; 0 ; 0 ; 0 ; 0
fermer bn:00085170v ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
système de fichiers bn:00034429n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
comparer bn:00085450v ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
couleurs bn:00020726n ; 0 ; 0 ; 0.0837696 ; 0.103896 ; 0.0842105 ; 0.0846561 ; 0 ; 0 ; 0.0829016 ; 0
rectangle bn:00066608n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
polygones bn:00063423n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
destructeur bn:01558988n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
nouveauté bn:00049321n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
exceptions bn:00032118n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
sauvegarder bn:00093281v ; 0 ; 0 ; 0.0223464 ; 0 ; 0.0224719 ; 0.0225989 ; 0 ; 0 ; 0 ; 0
inspirer bn:00084021v ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rasmus lerdorf bn:03232211n ; 0 ; 0 ; 0.0112994 ; 0 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0
site personnel bn:01605102n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
interpreter bn:00047204n ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
contributeurs bn:04850445n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
juin bn:00048592n ; 0 ; 0 ; 0.0112994 ; 0 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0
zeev suraski bn:00571154n ; 0 ; 0 ; 0.0112994 ; 0 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0
modulaire bn:00106842a ; 0 ; 0 ; 0.0112994 ; 0 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0
extensible bn:00102618a ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
supplémentaires bn:00111488a ; 0 ; 0 ; 0.0223464 ; 0 ; 0.0224719 ; 0.0225989 ; 0 ; 0 ; 0 ; 0
manquer bn:00090161v ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
zend bn:03133191n ; 0 ; 0 ; 0.0112994 ; 0 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0
zend engine bn:01337536n ; 0 ; 0 ; 0.0112994 ; 0 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0
mai bn:00053941n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
c++ bn:03586438n ; 0 ; 0 ; 0.0437158 ; 0.0547945 ; 0.043956 ; 0.0441989 ; 0 ; 0 ; 0 ; 0
forum bn:14251420n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
messagerie bn:00030257n ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0
banque bn:00008364n ; 0 ; 0 ; 0.0223464 ; 0.028169 ; 0 ; 0.0225989 ; 0 ; 0 ; 0 ; 0
