Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;10;0;10;;C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,;
1;8;1;8;navigateur bn:00013447n,;C2,C3,C4,C5,C6,C7,C8,C9,;
2;9;1;9;langage bn:00049910n,;C1,C2,C3,C4,C5,C6,C8,C9,C10,;
3;7;1;7;booléen bn:00294693n,;C1,C2,C3,C4,C7,C8,C10,;
4;9;1;9;logiques bn:00051845n,;C1,C2,C3,C5,C6,C7,C8,C9,C10,;
5;7;1;7;switch bn:01071927n,;C2,C3,C4,C7,C8,C9,C10,;
6;7;2;7;navigateur bn:00013447n,langage bn:00049910n,;C2,C3,C4,C5,C6,C8,C9,;
7;7;2;7;navigateur bn:00013447n,logiques bn:00051845n,;C2,C3,C5,C6,C7,C8,C9,;
8;6;2;6;navigateur bn:00013447n,switch bn:01071927n,;C2,C3,C4,C7,C8,C9,;
9;7;2;7;navigateur bn:00013447n,méthode bn:01641329n,;C2,C4,C5,C6,C7,C8,C9,;
10;9;2;9;code bn:00020354n,affichage bn:00010421n,;C1,C2,C3,C4,C5,C6,C7,C9,C10,;
11;8;2;8;lien hypertextes bn:00045513n,langage bn:00049910n,;C1,C2,C4,C5,C6,C8,C9,C10,;
12;6;2;6;langage bn:00049910n,booléen bn:00294693n,;C1,C2,C3,C4,C8,C10,;
13;8;2;8;langage bn:00049910n,logiques bn:00051845n,;C1,C2,C3,C5,C6,C8,C9,C10,;
14;8;2;8;langage bn:00049910n,fermeture bn:16858148n,;C1,C3,C4,C5,C6,C8,C9,C10,;
15;6;2;6;langage bn:00049910n,switch bn:01071927n,;C2,C3,C4,C8,C9,C10,;
16;6;2;6;booléen bn:00294693n,logiques bn:00051845n,;C1,C2,C3,C7,C8,C10,;
17;6;2;6;booléen bn:00294693n,switch bn:01071927n,;C2,C3,C4,C7,C8,C10,;
18;7;2;7;logiques bn:00051845n,prenom bn:15996005n,;C1,C5,C6,C7,C8,C9,C10,;
19;7;2;7;logiques bn:00051845n,méthode post bn:00045088n,;C1,C2,C3,C6,C7,C8,C9,;
20;6;2;6;logiques bn:00051845n,switch bn:01071927n,;C2,C3,C7,C8,C9,C10,;
21;6;3;6;navigateur bn:00013447n,langage bn:00049910n,logiques bn:00051845n,;C2,C3,C5,C6,C8,C9,;
22;6;3;6;navigateur bn:00013447n,langage bn:00049910n,fermeture bn:16858148n,;C3,C4,C5,C6,C8,C9,;
23;5;3;5;navigateur bn:00013447n,langage bn:00049910n,switch bn:01071927n,;C2,C3,C4,C8,C9,;
24;5;3;5;navigateur bn:00013447n,booléen bn:00294693n,switch bn:01071927n,;C2,C3,C4,C7,C8,;
25;6;3;6;navigateur bn:00013447n,logiques bn:00051845n,méthode post bn:00045088n,;C2,C3,C6,C7,C8,C9,;
26;6;3;6;navigateur bn:00013447n,logiques bn:00051845n,méthode bn:01641329n,;C2,C5,C6,C7,C8,C9,;
27;5;3;5;navigateur bn:00013447n,switch bn:01071927n,méthode bn:01641329n,;C2,C4,C7,C8,C9,;
28;7;3;7;code bn:00020354n,fichier texte bn:00028018n,affichage bn:00010421n,;C1,C2,C3,C4,C5,C6,C7,;
29;6;3;6;code bn:00020354n,affichage bn:00010421n,booléen bn:00294693n,;C1,C2,C3,C4,C7,C10,;
30;7;3;7;commentaire bn:00020978n,langage bn:00049910n,fermeture bn:16858148n,;C1,C3,C4,C5,C8,C9,C10,;
31;5;3;5;délimiter bn:00086464v,langage bn:00049910n,fermeture bn:16858148n,;C3,C4,C6,C8,C10,;
32;6;3;6;lien hypertextes bn:00045513n,champ de saisie bn:03113401n,langage bn:00049910n,;C1,C2,C4,C8,C9,C10,;
33;7;3;7;lien hypertextes bn:00045513n,langage bn:00049910n,logiques bn:00051845n,;C1,C2,C5,C6,C8,C9,C10,;
34;7;3;7;lien hypertextes bn:00045513n,langage bn:00049910n,fermeture bn:16858148n,;C1,C4,C5,C6,C8,C9,C10,;
35;5;3;5;langage bn:00049910n,booléen bn:00294693n,logiques bn:00051845n,;C1,C2,C3,C8,C10,;
36;5;3;5;langage bn:00049910n,booléen bn:00294693n,switch bn:01071927n,;C2,C3,C4,C8,C10,;
37;6;3;6;langage bn:00049910n,logiques bn:00051845n,méthode post bn:00045088n,;C1,C2,C3,C6,C8,C9,;
38;7;3;7;langage bn:00049910n,logiques bn:00051845n,fermeture bn:16858148n,;C1,C3,C5,C6,C8,C9,C10,;
39;5;3;5;langage bn:00049910n,logiques bn:00051845n,mdp bn:00023218n,;C2,C3,C6,C8,C10,;
40;4;3;4;booléen bn:00294693n,logiques bn:00051845n,prenom bn:15996005n,;C1,C7,C8,C10,;
41;5;3;5;booléen bn:00294693n,logiques bn:00051845n,méthode post bn:00045088n,;C1,C2,C3,C7,C8,;
42;5;3;5;booléen bn:00294693n,logiques bn:00051845n,switch bn:01071927n,;C2,C3,C7,C8,C10,;
43;5;3;5;logiques bn:00051845n,prenom bn:15996005n,méthode post bn:00045088n,;C1,C6,C7,C8,C9,;
44;4;3;4;logiques bn:00051845n,prenom bn:15996005n,switch bn:01071927n,;C7,C8,C9,C10,;
45;4;4;4;navigateur bn:00013447n,délimiter bn:00086464v,langage bn:00049910n,fermeture bn:16858148n,;C3,C4,C6,C8,;
46;6;4;6;navigateur bn:00013447n,lien hypertextes bn:00045513n,langage bn:00049910n,méthode bn:01641329n,;C2,C4,C5,C6,C8,C9,;
47;4;4;4;navigateur bn:00013447n,langage bn:00049910n,booléen bn:00294693n,switch bn:01071927n,;C2,C3,C4,C8,;
48;5;4;5;navigateur bn:00013447n,langage bn:00049910n,logiques bn:00051845n,méthode post bn:00045088n,;C2,C3,C6,C8,C9,;
49;4;4;4;navigateur bn:00013447n,booléen bn:00294693n,switch bn:01071927n,méthode bn:01641329n,;C2,C4,C7,C8,;
50;5;4;5;navigateur bn:00013447n,logiques bn:00051845n,prenom bn:15996005n,méthode bn:01641329n,;C5,C6,C7,C8,C9,;
51;5;4;5;navigateur bn:00013447n,logiques bn:00051845n,méthode post bn:00045088n,switch bn:01071927n,;C2,C3,C7,C8,C9,;
52;5;4;5;navigateur bn:00013447n,logiques bn:00051845n,méthode post bn:00045088n,méthode bn:01641329n,;C2,C6,C7,C8,C9,;
53;8;4;8;javascript bn:00055423n,code bn:00020354n,affichage bn:00010421n,langage bn:00049910n,;C1,C2,C3,C4,C5,C6,C9,C10,;
54;5;4;5;code bn:00020354n,fichier texte bn:00028018n,affichage bn:00010421n,booléen bn:00294693n,;C1,C2,C3,C4,C7,;
55;8;4;8;code bn:00020354n,affichage bn:00010421n,fois bn:00032768n,logiques bn:00051845n,;C1,C2,C3,C5,C6,C7,C9,C10,;
56;4;4;4;code bn:00020354n,affichage bn:00010421n,post bn:01500184n,booléen bn:00294693n,;C1,C4,C7,C10,;
