Objects;Weight
page web bn:00080778n;0.0650407
navigateur bn:00013447n;0.292683
serveur web bn:02705179n;0.227642
fichier bn:00021475n;0.178862
client bn:00019764n;0.0325203
base de donnée bn:00025333n;0.0569106
donnée bn:00025314n;0.113821
php bn:01753580n;0.235772
code bn:00020354n;0.0650407
texte bn:00076732n;0.191057
concerner bn:00083240v;0.191057
commentaire bn:00020978n;0.345528
délimiter bn:00086464v;0.117886
fois bn:00032768n;0.455285
url bn:00079080n;0.235772
case à cocher bn:03157691n;0.0650407
post bn:01500184n;0.121951
nombre bn:00058285n;0.101626
text bn:14981519n;0.382114
langage bn:00049910n;0.186992
zones bn:00005513n;0.0162602
utilisateur bn:00079373n;0.260163
case bn:04777941n;0.199187
associer bn:00082868v;0.130081
personne bn:00046516n;0.227642
méthode post bn:00045088n;0.150407
fermeture bn:16858148n;0.613821
machine bn:00054050n;0.0650407
mysql bn:01225760n;0.0650407
salaire bn:15928884n;0.00813008
jour bn:00000086n;0.0609756
programmation bn:00021493n;0.349593
site bn:00047172n;0.121951
chaîne bn:00074685n;0.0325203
header bn:00043309n;0.0650407
doctype bn:15839327n;0.0650407
moteur bn:00030850n;0.0650407
configuration bn:03088982n;0.0325203
paris bn:00015540n;0.0162602
langage de script bn:01431715n;0.0609756
côté serveur bn:03816678n;0.130081
opérateur bn:16281811n;0.0162602
super bn:17336345n;0.00813008
type bn:00016413n;0.0650407
foreach bn:03463379n;0.227642
cle bn:04756252n;0.130081
serveur bn:00044916n;0.00813008
communication bn:00021221n;0.0162602
interpréter bn:00089840v;0.0325203
transaction bn:01403911n;0.0325203
côté client bn:03163702n;0.0650407
classes bn:03608262n;0.130081
bienvenue bn:00080852n;0.0162602
class bn:03598962n;0.0325203
mot bn:00081546n;0.227642
méthode bn:01641329n;0.247967
session bn:03751534n;0.0650407
visiteur bn:03106425n;0.0650407
afficher bn:00087013v;0.0650407
pouvoir bn:00084451v;0.00813008
mysqli bn:01438356n;0.0325203
insert bn:03795444n;0.0650407
france bn:00036202n;0.00813008
pointeur bn:03222272n;0.00813008
list bn:04720346n;0.0325203
casse bn:03225002n;0.00813008
timestamp bn:03603649n;0.0325203
xml bn:02771436n;0.0162602
echo bn:03626250n;0.00813008
files bn:00065682n;0.0162602
varchar bn:01838409n;0.0162602
valeur bn:00079508n;0.00813008
composer bn:14766022n;0.0162602
null bn:15898583n;0.0162602
généralité bn:00041249n;0.00813008
autre bn:00108013a;0.00813008
avoir accès bn:00082209v;0.0162602
