Objects;Weight
page web bn:00080778n;0.0717489
page web statiques bn:03576307n;0.0044843
navigateur bn:00013447n;0.374439
serveur web bn:02705179n;0.130045
fichier bn:00021475n;0.0179372
disque dur bn:00073359n;0.0358744
client serveur bn:03496583n;0.0717489
base de donnée bn:00025333n;0.0358744
donnée bn:00025314n;0.0044843
ensemble bn:00114766r;0.00896861
php bn:01753580n;0.0358744
javascript bn:00055423n;0.441704
perl bn:01723165n;0.134529
python bn:01713224n;0.0358744
java bn:00048043n;0.224215
code bn:00020354n;0.668161
code source bn:00072947n;0.0179372
fichier texte bn:00028018n;0.197309
texte bn:00076732n;0.419283
mise en forme bn:01681906n;0.00896861
concerner bn:00083240v;0.123318
commentaire bn:00020978n;0.233184
délimiter bn:00086464v;0.0717489
affichage bn:00010421n;0.668161
gras bn:00011848n;0.0179372
fois bn:00032768n;0.419283
chemin bn:03131414n;0.0717489
lien hypertextes bn:00045513n;0.365471
url bn:00079080n;0.134529
textuels bn:00111786a;0.0044843
case à cocher bn:03157691n;0.0358744
page web dynamique bn:00937946n;0.00896861
post bn:01500184n;0.0358744
champ de saisie bn:03113401n;0.132287
size bn:03645138n;0.0672646
text bn:14981519n;0.235426
vide bn:00087578v;0.00896861
liste déroulante bn:00028831n;0.0179372
sélectionner bn:00084931v;0.0179372
déclencher bn:00082306v;0.00896861
réinitialisation bn:00067306n;0.00896861
langage bn:00049910n;0.695067
langage impératif bn:01246770n;0.0044843
impératif bn:00104644a;0.00896861
utilisateur bn:00079373n;0.143498
affectation bn:02806034n;0.125561
booléen bn:00294693n;0.217489
réalité bn:00066414n;0.00896861
concatène bn:00085508v;0.0044843
addition bn:00001296n;0.0717489
soustraction bn:00055233n;0.0358744
multiplié bn:00090977v;0.0044843
modulo bn:00553864n;0.0358744
égalité bn:00031284n;0.0179372
logiques bn:00051845n;0.639013
syntaxe bn:00062118n;0.26009
case bn:04777941n;0.139013
associer bn:00082868v;0.0717489
personne bn:00046516n;0.134529
prenom bn:15996005n;0.206278
structure de contrôle bn:00047734n;0.132287
définition bn:00025928n;0.26009
initialiser bn:00089742v;0.118834
dépendre bn:00086606v;0.0358744
méthode post bn:00045088n;0.213004
fermeture bn:16858148n;0.421525
passwd bn:14874750n;0.00896861
machine bn:00054050n;0.0358744
mysql bn:01225760n;0.143498
salaire bn:15928884n;0.0044843
phase bn:00061898n;0.0179372
être utile bn:00085368v;0.0179372
boucle while bn:03237310n;0.0358744
jour bn:00000086n;0.0358744
euro bn:00031888n;0.00896861
etc bn:00114282r;0.143498
programmation bn:00021493n;0.233184
site bn:00047172n;0.0358744
détruire bn:00084204v;0.0358744
second bn:00105773a;0.0179372
ordinateur bn:00021464n;0.0358744
développement web bn:03446093n;0.0358744
organisation bn:00059480n;0.00896861
premier bn:00103006a;0.0179372
devoir sur table bn:04973014n;0.0044843
semaine bn:00043484n;0.0179372
devoir maison bn:00044563n;0.0044843
interrogation bn:00047208n;0.00896861
générale bn:00103507a;0.00896861
explication bn:00000741n;0.0044843
front office bn:16857738n;0.0044843
front bn:00013389n;0.0044843
xamp bn:02350502n;0.0358744
internet bn:00024712n;0.0717489
faille de sécurité bn:00080285n;0.00896861
sql bn:02266432n;0.143498
concret bn:00100206a;0.0044843
chaîne bn:00074685n;0.00896861
header bn:00043309n;0.0358744
head bn:02338897n;0.0358744
informatique bn:00100175a;0.0179372
doctype bn:15839327n;0.0358744
