Objects;Weight
page web bn:00080778n;0.00626959
page web statiques bn:03576307n;0.00626959
navigateur bn:00013447n;0.00626959
disque dur bn:00073359n;0.0501567
client serveur bn:03496583n;0.100313
base de donnée bn:00025333n;0.0438871
donnée bn:00025314n;0.00626959
ensemble bn:00114766r;0.0125392
javascript bn:00055423n;0.570533
perl bn:01723165n;0.178683
python bn:01713224n;0.0501567
java bn:00048043n;0.31348
code bn:00020354n;0.0501567
code source bn:00072947n;0.0250784
fichier texte bn:00028018n;0.266458
texte bn:00076732n;0.0125392
mise en forme bn:01681906n;0.0125392
affichage bn:00010421n;0.796238
gras bn:00011848n;0.0250784
chemin bn:03131414n;0.100313
lien hypertextes bn:00045513n;0.410658
textuels bn:00111786a;0.00626959
page web dynamique bn:00937946n;0.0125392
champ de saisie bn:03113401n;0.144201
size bn:03645138n;0.0877743
vide bn:00087578v;0.0125392
liste déroulante bn:00028831n;0.0250784
sélectionner bn:00084931v;0.0250784
déclencher bn:00082306v;0.0125392
réinitialisation bn:00067306n;0.0125392
langage bn:00049910n;0.0250784
langage impératif bn:01246770n;0.00626959
impératif bn:00104644a;0.0125392
affectation bn:02806034n;0.169279
booléen bn:00294693n;0.219436
réalité bn:00066414n;0.0125392
concatène bn:00085508v;0.00626959
addition bn:00001296n;0.100313
soustraction bn:00055233n;0.0501567
multiplié bn:00090977v;0.00626959
modulo bn:00553864n;0.0501567
égalité bn:00031284n;0.0250784
logiques bn:00051845n;0.683386
syntaxe bn:00062118n;0.344828
prenom bn:15996005n;0.241379
structure de contrôle bn:00047734n;0.181818
définition bn:00025928n;0.344828
initialiser bn:00089742v;0.169279
dépendre bn:00086606v;0.0501567
méthode post bn:00045088n;0.00626959
passwd bn:14874750n;0.0125392
phase bn:00061898n;0.0250784
être utile bn:00085368v;0.0250784
boucle while bn:03237310n;0.0438871
euro bn:00031888n;0.0125392
etc bn:00114282r;0.200627
détruire bn:00084204v;0.0470219
second bn:00105773a;0.0250784
ordinateur bn:00021464n;0.0501567
développement web bn:03446093n;0.0501567
organisation bn:00059480n;0.0125392
premier bn:00103006a;0.0250784
devoir sur table bn:04973014n;0.00626959
semaine bn:00043484n;0.0250784
devoir maison bn:00044563n;0.00626959
interrogation bn:00047208n;0.0125392
générale bn:00103507a;0.0125392
explication bn:00000741n;0.00626959
front office bn:16857738n;0.00626959
front bn:00013389n;0.00626959
xamp bn:02350502n;0.0501567
internet bn:00024712n;0.100313
faille de sécurité bn:00080285n;0.0125392
