Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;5;0;10;;C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,;
1;3;1;4;fichier bn:00021475n,;C1,C6,C9,C10,;
2;3;1;3;client bn:00019764n,;C1,C3,C4,;
3;4;1;5;donnée bn:00025314n,;C2,C3,C4,C5,C7,;
4;3;1;3;php bn:01753580n,;C4,C6,C9,;
5;4;1;5;post bn:01500184n,;C2,C3,C5,C6,C9,;
6;4;1;5;nombre bn:00058285n,;C4,C5,C7,C8,C10,;
7;4;1;4;site bn:00047172n,;C1,C2,C3,C5,;
8;4;1;4;langage de script bn:01431715n,;C2,C5,C6,C10,;
9;4;1;4;type bn:00016413n,;C3,C5,C6,C7,;
10;2;2;2;fichier bn:00021475n,langage de script bn:01431715n,;C6,C10,;
11;2;2;2;client bn:00019764n,site bn:00047172n,;C1,C3,;
12;4;2;4;base de donnée bn:00025333n,donnée bn:00025314n,;C3,C4,C5,C7,;
13;3;2;3;post bn:01500184n,type bn:00016413n,;C3,C5,C6,;
14;3;2;3;nombre bn:00058285n,chaîne bn:00074685n,;C5,C8,C10,;
15;1;3;1;fichier bn:00021475n,client bn:00019764n,site bn:00047172n,;C1,;
16;2;3;2;fichier bn:00021475n,php bn:01753580n,post bn:01500184n,;C6,C9,;
17;2;3;2;client bn:00019764n,base de donnée bn:00025333n,donnée bn:00025314n,;C3,C4,;
18;3;3;3;base de donnée bn:00025333n,donnée bn:00025314n,nombre bn:00058285n,;C4,C5,C7,;
19;3;3;3;base de donnée bn:00025333n,donnée bn:00025314n,type bn:00016413n,;C3,C5,C7,;
20;3;3;3;donnée bn:00025314n,post bn:01500184n,site bn:00047172n,;C2,C3,C5,;
21;2;3;2;post bn:01500184n,zones bn:00005513n,type bn:00016413n,;C3,C6,;
22;3;3;3;post bn:01500184n,langage de script bn:01431715n,timestamp bn:03603649n,;C2,C5,C6,;
23;2;3;2;nombre bn:00058285n,chaîne bn:00074685n,langage de script bn:01431715n,;C5,C10,;
24;2;4;2;base de donnée bn:00025333n,donnée bn:00025314n,nombre bn:00058285n,type bn:00016413n,;C5,C7,;
25;2;4;2;post bn:01500184n,langage de script bn:01431715n,type bn:00016413n,timestamp bn:03603649n,;C5,C6,;
26;1;5;1;client bn:00019764n,base de donnée bn:00025333n,donnée bn:00025314n,php bn:01753580n,nombre bn:00058285n,;C4,;
27;2;5;2;base de donnée bn:00025333n,donnée bn:00025314n,post bn:01500184n,site bn:00047172n,type bn:00016413n,;C3,C5,;
28;2;5;2;donnée bn:00025314n,post bn:01500184n,site bn:00047172n,langage de script bn:01431715n,timestamp bn:03603649n,;C2,C5,;
29;1;6;1;donnée bn:00025314n,post bn:01500184n,site bn:00047172n,langage de script bn:01431715n,france bn:00036202n,timestamp bn:03603649n,;C2,;
30;1;7;1;fichier bn:00021475n,nombre bn:00058285n,salaire bn:15928884n,chaîne bn:00074685n,langage de script bn:01431715n,super bn:17336345n,pouvoir bn:00084451v,;C10,;
31;1;9;1;client bn:00019764n,base de donnée bn:00025333n,donnée bn:00025314n,post bn:01500184n,zones bn:00005513n,site bn:00047172n,type bn:00016413n,pointeur bn:03222272n,valeur bn:00079508n,;C3,;
32;1;10;1;base de donnée bn:00025333n,donnée bn:00025314n,post bn:01500184n,nombre bn:00058285n,site bn:00047172n,chaîne bn:00074685n,langage de script bn:01431715n,type bn:00016413n,casse bn:03225002n,timestamp bn:03603649n,;C5,;
33;1;11;1;fichier bn:00021475n,php bn:01753580n,post bn:01500184n,zones bn:00005513n,langage de script bn:01431715n,type bn:00016413n,serveur bn:00044916n,timestamp bn:03603649n,echo bn:03626250n,généralité bn:00041249n,autre bn:00108013a,;C6,;
34;0;24;0;fichier bn:00021475n,client bn:00019764n,base de donnée bn:00025333n,donnée bn:00025314n,php bn:01753580n,post bn:01500184n,nombre bn:00058285n,zones bn:00005513n,salaire bn:15928884n,site bn:00047172n,chaîne bn:00074685n,langage de script bn:01431715n,super bn:17336345n,type bn:00016413n,serveur bn:00044916n,pouvoir bn:00084451v,france bn:00036202n,pointeur bn:03222272n,casse bn:03225002n,timestamp bn:03603649n,echo bn:03626250n,valeur bn:00079508n,généralité bn:00041249n,autre bn:00108013a,;;
