X ; C1.csv ; C10.csv ; C2.csv ; C4.csv ; C7.csv ; C8.csv ; C9.csv
C1.csv ; 1 ; 0.342857 ; 0.228571 ; 0.210526 ; 0.0606061 ; 0.125 ; 0.27027
C10.csv ; 0.342857 ; 1 ; 0.285714 ; 0.325581 ; 0.179487 ; 0.236842 ; 0.380952
C2.csv ; 0.228571 ; 0.285714 ; 1 ; 0.261905 ; 0.3125 ; 0.131579 ; 0.384615
C4.csv ; 0.210526 ; 0.325581 ; 0.261905 ; 1 ; 0.25 ; 0.243243 ; 0.295455
C7.csv ; 0.0606061 ; 0.179487 ; 0.3125 ; 0.25 ; 1 ; 0.206897 ; 0.210526
C8.csv ; 0.125 ; 0.236842 ; 0.131579 ; 0.243243 ; 0.206897 ; 1 ; 0.305556
C9.csv ; 0.27027 ; 0.380952 ; 0.384615 ; 0.295455 ; 0.210526 ; 0.305556 ; 1
