X ; C1.csv ; C10.csv ; C2.csv ; C4.csv ; C7.csv ; C9.csv
C1.csv ; 1 ; 0.166667 ; 0.25 ; 0.285714 ; 0.142857 ; 0.166667
C10.csv ; 0.166667 ; 1 ; 0.285714 ; 0.142857 ; 0.166667 ; 0.2
C2.csv ; 0.25 ; 0.285714 ; 1 ; 0.222222 ; 0.25 ; 0.285714
C4.csv ; 0.285714 ; 0.142857 ; 0.222222 ; 1 ; 0.5 ; 0.142857
C7.csv ; 0.142857 ; 0.166667 ; 0.25 ; 0.5 ; 1 ; 0.166667
C9.csv ; 0.166667 ; 0.2 ; 0.285714 ; 0.142857 ; 0.166667 ; 1
