Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;5;0;7;;C1.csv,C10.csv,C2.csv,C4.csv,C7.csv,C8.csv,C9.csv,;
1;2;1;2;client bn:00019764n,;C1.csv,C4.csv,;
2;3;1;3;donnée bn:00025314n,;C2.csv,C4.csv,C7.csv,;
3;4;1;4;nombre bn:00058285n,;C10.csv,C4.csv,C7.csv,C8.csv,;
4;3;1;4;méthode post bn:00045088n,;C2.csv,C7.csv,C8.csv,C9.csv,;
5;2;1;2;site bn:00047172n,;C1.csv,C2.csv,;
6;2;1;2;langage de script bn:01431715n,;C10.csv,C2.csv,;
7;3;1;3;foreach bn:03463379n,;C2.csv,C4.csv,C9.csv,;
8;1;2;1;client bn:00019764n,site bn:00047172n,;C1.csv,;
9;2;2;2;donnée bn:00025314n,méthode post bn:00045088n,;C2.csv,C7.csv,;
10;2;2;2;donnée bn:00025314n,foreach bn:03463379n,;C2.csv,C4.csv,;
11;2;2;2;php bn:01753580n,foreach bn:03463379n,;C4.csv,C9.csv,;
12;3;2;3;délimiter bn:00086464v,nombre bn:00058285n,;C10.csv,C4.csv,C8.csv,;
13;2;2;2;nombre bn:00058285n,méthode post bn:00045088n,;C7.csv,C8.csv,;
14;2;3;2;base de donnée bn:00025333n,donnée bn:00025314n,nombre bn:00058285n,;C4.csv,C7.csv,;
15;2;3;2;délimiter bn:00086464v,nombre bn:00058285n,chaîne bn:00074685n,;C10.csv,C8.csv,;
16;2;3;2;post bn:01500184n,méthode post bn:00045088n,foreach bn:03463379n,;C2.csv,C9.csv,;
17;1;5;1;page web bn:00080778n,délimiter bn:00086464v,nombre bn:00058285n,méthode post bn:00045088n,chaîne bn:00074685n,;C8.csv,;
18;1;5;1;base de donnée bn:00025333n,donnée bn:00025314n,nombre bn:00058285n,méthode post bn:00045088n,type bn:00016413n,;C7.csv,;
19;1;6;1;fichier bn:00021475n,php bn:01753580n,post bn:01500184n,méthode post bn:00045088n,foreach bn:03463379n,accéder bn:00082209v,;C9.csv,;
20;1;8;1;donnée bn:00025314n,post bn:01500184n,méthode post bn:00045088n,site bn:00047172n,langage de script bn:01431715n,foreach bn:03463379n,france bn:00036202n,timestamp bn:03603649n,;C2.csv,;
21;1;9;1;client bn:00019764n,base de donnée bn:00025333n,donnée bn:00025314n,php bn:01753580n,délimiter bn:00086464v,nombre bn:00058285n,mysql bn:01225760n,foreach bn:03463379n,session bn:03751534n,;C4.csv,;
22;1;13;1;délimiter bn:00086464v,nombre bn:00058285n,machine bn:00054050n,salaire bn:15928884n,chaîne bn:00074685n,moteur bn:00030850n,langage de script bn:01431715n,opérateur bn:16281811n,super bn:17336345n,transaction bn:01403911n,côté client bn:03163702n,bienvenue bn:00080852n,pouvoir bn:00084451v,;C10.csv,;
23;0;29;0;page web bn:00080778n,fichier bn:00021475n,client bn:00019764n,base de donnée bn:00025333n,donnée bn:00025314n,php bn:01753580n,délimiter bn:00086464v,post bn:01500184n,nombre bn:00058285n,méthode post bn:00045088n,machine bn:00054050n,mysql bn:01225760n,salaire bn:15928884n,site bn:00047172n,chaîne bn:00074685n,moteur bn:00030850n,langage de script bn:01431715n,opérateur bn:16281811n,super bn:17336345n,type bn:00016413n,foreach bn:03463379n,transaction bn:01403911n,côté client bn:03163702n,bienvenue bn:00080852n,session bn:03751534n,pouvoir bn:00084451v,france bn:00036202n,timestamp bn:03603649n,accéder bn:00082209v,;;
