Objects;Weight
page web bn:00080778n;0.020202
page web statiques bn:03576307n;0.020202
navigateur bn:00013447n;0.020202
serveur web bn:02705179n;0.020202
fichier bn:00021475n;0.040404
disque dur bn:00073359n;0.0808081
client serveur bn:03496583n;0.0808081
donnée bn:00025314n;0.020202
ensemble bn:00114766r;0.040404
php bn:01753580n;0.0808081
javascript bn:00055423n;0.30303
perl bn:01723165n;0.151515
python bn:01713224n;0.020202
java bn:00048043n;0.161616
code bn:00020354n;0.0808081
code source bn:00072947n;0.020202
fichier texte bn:00028018n;0.161616
texte bn:00076732n;0.0808081
mise en forme bn:01681906n;0.040404
commentaire bn:00020978n;0.272727
affichage bn:00010421n;0.575758
gras bn:00011848n;0.040404
fois bn:00032768n;0.30303
chemin bn:03131414n;0.0808081
lien hypertextes bn:00045513n;0.545455
url bn:00079080n;0.151515
textuels bn:00111786a;0.020202
page web dynamique bn:00937946n;0.020202
post bn:01500184n;0.161616
champ de saisie bn:03113401n;0.545455
size bn:03645138n;0.0707071
vide bn:00087578v;0.040404
liste déroulante bn:00028831n;0.040404
sélectionner bn:00084931v;0.040404
déclencher bn:00082306v;0.020202
réinitialisation bn:00067306n;0.040404
langage bn:00049910n;0.040404
langage impératif bn:01246770n;0.020202
impératif bn:00104644a;0.020202
zones bn:00005513n;0.040404
affectation bn:02806034n;0.161616
booléen bn:00294693n;0.535354
réalité bn:00066414n;0.020202
concatène bn:00085508v;0.020202
addition bn:00001296n;0.0808081
soustraction bn:00055233n;0.0808081
multiplié bn:00090977v;0.020202
modulo bn:00553864n;0.0808081
égalité bn:00031284n;0.040404
logiques bn:00051845n;0.545455
syntaxe bn:00062118n;0.151515
case bn:04777941n;0.161616
personne bn:00046516n;0.161616
prenom bn:15996005n;0.272727
structure de contrôle bn:00047734n;0.0808081
définition bn:00025928n;0.151515
initialiser bn:00089742v;0.0808081
dépendre bn:00086606v;0.040404
méthode post bn:00045088n;0.020202
fermeture bn:16858148n;0.272727
passwd bn:14874750n;0.020202
mysql bn:01225760n;0.040404
salaire bn:15928884n;0.020202
phase bn:00061898n;0.020202
être utile bn:00085368v;0.020202
boucle while bn:03237310n;0.141414
euro bn:00031888n;0.020202
etc bn:00114282r;0.0808081
programmation bn:00021493n;0.30303
site bn:00047172n;0.040404
détruire bn:00084204v;0.151515
second bn:00105773a;0.040404
ordinateur bn:00021464n;0.0808081
développement web bn:03446093n;0.040404
organisation bn:00059480n;0.020202
premier bn:00103006a;0.020202
devoir sur table bn:04973014n;0.020202
semaine bn:00043484n;0.020202
devoir maison bn:00044563n;0.020202
