X ; C1.csv ; C10.csv ; C2.csv ; C4.csv ; C7.csv ; C8.csv ; C9.csv
C1.csv ; 1 ; 0.25 ; 0.272727 ; 0.0909091 ; 0.1 ; 0.142857 ; 0.363636
C10.csv ; 0.25 ; 1 ; 0.153846 ; 0.181818 ; 0.2 ; 0.416667 ; 0.230769
C2.csv ; 0.272727 ; 0.153846 ; 1 ; 0.2 ; 0.222222 ; 0.230769 ; 0.153846
C4.csv ; 0.0909091 ; 0.181818 ; 0.2 ; 1 ; 0.125 ; 0.0769231 ; 0.181818
C7.csv ; 0.1 ; 0.2 ; 0.222222 ; 0.125 ; 1 ; 0.3 ; 0.0909091
C8.csv ; 0.142857 ; 0.416667 ; 0.230769 ; 0.0769231 ; 0.3 ; 1 ; 0.307692
C9.csv ; 0.363636 ; 0.230769 ; 0.153846 ; 0.181818 ; 0.0909091 ; 0.307692 ; 1
