X ; C1.csv ; C10.csv ; C2.csv ; C4.csv ; C7.csv ; C8.csv ; C9.csv
mysql bn:01225760n ; 0 ; 0.114286 ; 0 ; 0.111111 ; 0 ; 0 ; 0.111111
salaire bn:15928884n ; 0 ; 0.03125 ; 0 ; 0 ; 0 ; 0 ; 0
jour bn:00000086n ; 0.0909091 ; 0.0606061 ; 0 ; 0 ; 0 ; 0 ; 0
site bn:00047172n ; 0.166667 ; 0 ; 0.125 ; 0.111111 ; 0 ; 0 ; 0
chaîne bn:00074685n ; 0 ; 0.0606061 ; 0 ; 0 ; 0 ; 0.0952381 ; 0
header bn:00043309n ; 0 ; 0.0606061 ; 0 ; 0 ; 0 ; 0 ; 0.0588235
moteur bn:00030850n ; 0 ; 0.03125 ; 0 ; 0 ; 0 ; 0 ; 0
paris bn:00015540n ; 0 ; 0.0606061 ; 0 ; 0 ; 0 ; 0 ; 0.0588235
langage de script bn:01431715n ; 0 ; 0.0606061 ; 0.0666667 ; 0 ; 0 ; 0 ; 0
côté serveur bn:03816678n ; 0 ; 0.0606061 ; 0 ; 0 ; 0 ; 0 ; 0.0588235
opérateur bn:16281811n ; 0 ; 0.03125 ; 0 ; 0 ; 0 ; 0 ; 0
super bn:17336345n ; 0 ; 0.03125 ; 0 ; 0 ; 0 ; 0 ; 0
type bn:00016413n ; 0 ; 0 ; 0 ; 0 ; 0.0526316 ; 0 ; 0
foreach bn:03463379n ; 0 ; 0 ; 0.125 ; 0.111111 ; 0 ; 0 ; 0.111111
cle bn:04756252n ; 0 ; 0.205128 ; 0.222222 ; 0.2 ; 0 ; 0 ; 0.2
serveur bn:00044916n ; 0 ; 0.205128 ; 0 ; 0.2 ; 0 ; 0.296296 ; 0.2
interpréter bn:00089840v ; 0 ; 0.0606061 ; 0 ; 0 ; 0 ; 0.0952381 ; 0
transaction bn:01403911n ; 0 ; 0.03125 ; 0 ; 0 ; 0 ; 0 ; 0
côté client bn:03163702n ; 0 ; 0.03125 ; 0 ; 0 ; 0 ; 0 ; 0
classes bn:03608262n ; 0 ; 0.0606061 ; 0 ; 0 ; 0 ; 0 ; 0.0588235
bienvenue bn:00080852n ; 0 ; 0.03125 ; 0 ; 0 ; 0 ; 0 ; 0
class bn:03598962n ; 0 ; 0.0606061 ; 0 ; 0 ; 0 ; 0 ; 0.0588235
mot bn:00081546n ; 0 ; 0.114286 ; 0.125 ; 0.111111 ; 0 ; 0 ; 0
méthode bn:01641329n ; 0 ; 0 ; 0.3 ; 0.272727 ; 0.3125 ; 0.30303 ; 0.272727
session bn:03751534n ; 0 ; 0.114286 ; 0.125 ; 0.111111 ; 0 ; 0 ; 0
visiteur bn:03106425n ; 0 ; 0.0606061 ; 0 ; 0 ; 0 ; 0.0952381 ; 0
afficher bn:00087013v ; 0 ; 0.0606061 ; 0 ; 0.0588235 ; 0 ; 0 ; 0
pouvoir bn:00084451v ; 0 ; 0.03125 ; 0 ; 0 ; 0 ; 0 ; 0
mysqli bn:01438356n ; 0 ; 0.0606061 ; 0 ; 0 ; 0 ; 0 ; 0.0588235
france bn:00036202n ; 0 ; 0 ; 0.0344828 ; 0 ; 0 ; 0 ; 0
list bn:04720346n ; 0 ; 0 ; 0.0666667 ; 0 ; 0 ; 0 ; 0.0588235
timestamp bn:03603649n ; 0 ; 0 ; 0.0344828 ; 0 ; 0 ; 0 ; 0
accéder bn:00082209v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.030303
