Concept ID;Level;Type Obj/Att;Nb Obj;Nb Att;Objects/Attributes;
0;7;Objects;0;7;
0;7;Attributes;0;7;C1.csv;C10.csv;C2.csv;C4.csv;C7.csv;C8.csv;C9.csv;
1;6;Objects;1;6;booléen bn:00294693n;
1;6;Attributes;1;6;C1.csv;C10.csv;C2.csv;C4.csv;C7.csv;C8.csv;
2;6;Objects;1;6;logiques bn:00051845n;
2;6;Attributes;1;6;C1.csv;C10.csv;C2.csv;C7.csv;C8.csv;C9.csv;
3;6;Objects;1;6;switch bn:01071927n;
3;6;Attributes;1;6;C10.csv;C2.csv;C4.csv;C7.csv;C8.csv;C9.csv;
4;5;Objects;2;5;fichier bn:00021475n;booléen bn:00294693n;
4;5;Attributes;2;5;C1.csv;C10.csv;C4.csv;C7.csv;C8.csv;
5;6;Objects;2;6;code bn:00020354n;affichage bn:00010421n;
5;6;Attributes;2;6;C1.csv;C10.csv;C2.csv;C4.csv;C7.csv;C9.csv;
6;5;Objects;2;5;booléen bn:00294693n;logiques bn:00051845n;
6;5;Attributes;2;5;C1.csv;C10.csv;C2.csv;C7.csv;C8.csv;
7;5;Objects;2;5;booléen bn:00294693n;switch bn:01071927n;
7;5;Attributes;2;5;C10.csv;C2.csv;C4.csv;C7.csv;C8.csv;
8;5;Objects;2;5;logiques bn:00051845n;prenom bn:15996005n;
8;5;Attributes;2;5;C1.csv;C10.csv;C7.csv;C8.csv;C9.csv;
9;5;Objects;2;5;logiques bn:00051845n;switch bn:01071927n;
9;5;Attributes;2;5;C10.csv;C2.csv;C7.csv;C8.csv;C9.csv;
10;5;Objects;3;5;navigateur bn:00013447n;switch bn:01071927n;méthode bn:01641329n;
10;5;Attributes;3;5;C2.csv;C4.csv;C7.csv;C8.csv;C9.csv;
11;4;Objects;3;4;fichier bn:00021475n;booléen bn:00294693n;switch bn:01071927n;
11;4;Attributes;3;4;C10.csv;C4.csv;C7.csv;C8.csv;
12;5;Objects;3;5;code bn:00020354n;affichage bn:00010421n;booléen bn:00294693n;
12;5;Attributes;3;5;C1.csv;C10.csv;C2.csv;C4.csv;C7.csv;
13;6;Objects;3;6;lien hypertextes bn:00045513n;champ de saisie bn:03113401n;langage bn:00049910n;
13;6;Attributes;3;6;C1.csv;C10.csv;C2.csv;C4.csv;C8.csv;C9.csv;
14;4;Objects;3;4;logiques bn:00051845n;prenom bn:15996005n;switch bn:01071927n;
14;4;Attributes;3;4;C10.csv;C7.csv;C8.csv;C9.csv;
15;4;Objects;4;4;navigateur bn:00013447n;booléen bn:00294693n;switch bn:01071927n;méthode bn:01641329n;
15;4;Attributes;4;4;C2.csv;C4.csv;C7.csv;C8.csv;
16;4;Objects;4;4;navigateur bn:00013447n;logiques bn:00051845n;switch bn:01071927n;méthode bn:01641329n;
16;4;Attributes;4;4;C2.csv;C7.csv;C8.csv;C9.csv;
17;4;Objects;4;4;fichier bn:00021475n;booléen bn:00294693n;logiques bn:00051845n;prenom bn:15996005n;
17;4;Attributes;4;4;C1.csv;C10.csv;C7.csv;C8.csv;
18;4;Objects;4;4;client bn:00019764n;booléen bn:00294693n;logiques bn:00051845n;switch bn:01071927n;
18;4;Attributes;4;4;C10.csv;C2.csv;C7.csv;C8.csv;
19;4;Objects;4;4;code bn:00020354n;fichier texte bn:00028018n;affichage bn:00010421n;booléen bn:00294693n;
19;4;Attributes;4;4;C1.csv;C2.csv;C4.csv;C7.csv;
20;5;Objects;4;5;code bn:00020354n;affichage bn:00010421n;fois bn:00032768n;logiques bn:00051845n;
20;5;Attributes;4;5;C1.csv;C10.csv;C2.csv;C7.csv;C9.csv;
