Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;4;0;7;;C1.csv,C10.csv,C2.csv,C4.csv,C7.csv,C8.csv,C9.csv,;
1;2;1;2;navigateur bn:00013447n,;C1.csv,C10.csv,;
2;3;1;3;donnée bn:00025314n,;C10.csv,C8.csv,C9.csv,;
3;3;1;3;nombre bn:00058285n,;C1.csv,C2.csv,C9.csv,;
4;2;1;2;méthode post bn:00045088n,;C10.csv,C4.csv,;
5;2;1;2;langage de script bn:01431715n,;C4.csv,C9.csv,;
6;2;2;2;donnée bn:00025314n,text bn:14981519n,;C8.csv,C9.csv,;
7;2;2;2;délimiter bn:00086464v,nombre bn:00058285n,;C1.csv,C2.csv,;
8;1;3;1;méthode post bn:00045088n,langage de script bn:01431715n,list bn:04720346n,;C4.csv,;
9;1;5;1;navigateur bn:00013447n,serveur web bn:02705179n,donnée bn:00025314n,méthode post bn:00045088n,méthode bn:01641329n,;C10.csv,;
10;1;7;1;url bn:00079080n,langage bn:00049910n,case bn:04777941n,fermeture bn:16858148n,chaîne bn:00074685n,header bn:00043309n,session bn:03751534n,;C7.csv,;
11;1;8;1;fichier bn:00021475n,commentaire bn:00020978n,délimiter bn:00086464v,case à cocher bn:03157691n,nombre bn:00058285n,côté serveur bn:03816678n,serveur bn:00044916n,interpréter bn:00089840v,;C2.csv,;
12;1;8;1;donnée bn:00025314n,nombre bn:00058285n,text bn:14981519n,langage de script bn:01431715n,type bn:00016413n,mot bn:00081546n,visiteur bn:03106425n,afficher bn:00087013v,;C9.csv,;
13;1;11;1;page web bn:00080778n,navigateur bn:00013447n,texte bn:00076732n,concerner bn:00083240v,délimiter bn:00086464v,nombre bn:00058285n,utilisateur bn:00079373n,associer bn:00082868v,personne bn:00046516n,mysql bn:01225760n,salaire bn:15928884n,;C1.csv,;
14;1;14;1;donnée bn:00025314n,php bn:01753580n,code bn:00020354n,fois bn:00032768n,post bn:01500184n,text bn:14981519n,jour bn:00000086n,site bn:00047172n,paris bn:00015540n,foreach bn:03463379n,cle bn:04756252n,classes bn:03608262n,class bn:03598962n,mysqli bn:01438356n,;C8.csv,;
15;0;47;0;page web bn:00080778n,navigateur bn:00013447n,serveur web bn:02705179n,fichier bn:00021475n,donnée bn:00025314n,php bn:01753580n,code bn:00020354n,texte bn:00076732n,concerner bn:00083240v,commentaire bn:00020978n,délimiter bn:00086464v,fois bn:00032768n,url bn:00079080n,case à cocher bn:03157691n,post bn:01500184n,nombre bn:00058285n,text bn:14981519n,langage bn:00049910n,utilisateur bn:00079373n,case bn:04777941n,associer bn:00082868v,personne bn:00046516n,méthode post bn:00045088n,fermeture bn:16858148n,mysql bn:01225760n,salaire bn:15928884n,jour bn:00000086n,site bn:00047172n,chaîne bn:00074685n,header bn:00043309n,paris bn:00015540n,langage de script bn:01431715n,côté serveur bn:03816678n,type bn:00016413n,foreach bn:03463379n,cle bn:04756252n,serveur bn:00044916n,interpréter bn:00089840v,classes bn:03608262n,class bn:03598962n,mot bn:00081546n,méthode bn:01641329n,session bn:03751534n,visiteur bn:03106425n,afficher bn:00087013v,mysqli bn:01438356n,list bn:04720346n,;;
