Concept ID;Level;Type Obj/Att;Nb Obj;Nb Att;Objects/Attributes;
0;3;Objects;0;6;
0;3;Attributes;0;6;C1.csv;C10.csv;C2.csv;C4.csv;C7.csv;C9.csv;
1;2;Objects;1;2;client bn:00019764n;
1;2;Attributes;1;2;C1.csv;C4.csv;
2;2;Objects;1;3;donnée bn:00025314n;
2;2;Attributes;1;3;C2.csv;C4.csv;C7.csv;
3;2;Objects;1;2;post bn:01500184n;
3;2;Attributes;1;2;C2.csv;C9.csv;
4;2;Objects;1;2;site bn:00047172n;
4;2;Attributes;1;2;C1.csv;C2.csv;
5;2;Objects;1;2;langage de script bn:01431715n;
5;2;Attributes;1;2;C10.csv;C2.csv;
6;1;Objects;2;1;fichier bn:00021475n;post bn:01500184n;
6;1;Attributes;2;1;C9.csv;
7;1;Objects;2;1;client bn:00019764n;site bn:00047172n;
7;1;Attributes;2;1;C1.csv;
8;2;Objects;2;2;base de donnée bn:00025333n;donnée bn:00025314n;
8;2;Attributes;2;2;C4.csv;C7.csv;
9;1;Objects;2;1;salaire bn:15928884n;langage de script bn:01431715n;
9;1;Attributes;2;1;C10.csv;
10;1;Objects;3;1;base de donnée bn:00025333n;donnée bn:00025314n;type bn:00016413n;
10;1;Attributes;3;1;C7.csv;
11;1;Objects;4;1;client bn:00019764n;base de donnée bn:00025333n;donnée bn:00025314n;mysql bn:01225760n;
11;1;Attributes;4;1;C4.csv;
12;1;Objects;4;1;donnée bn:00025314n;post bn:01500184n;site bn:00047172n;langage de script bn:01431715n;
12;1;Attributes;4;1;C2.csv;
13;0;Objects;10;0;fichier bn:00021475n;client bn:00019764n;base de donnée bn:00025333n;donnée bn:00025314n;post bn:01500184n;mysql bn:01225760n;salaire bn:15928884n;site bn:00047172n;langage de script bn:01431715n;type bn:00016413n;
13;0;Attributes;10;0;
