X ; C1.csv ; C2.csv ; C4.csv ; C7.csv ; C8.csv ; C9.csv
C1.csv ; 1 ; 0.355556 ; 0.295455 ; 0.295455 ; 0.318182 ; 0.318182
C2.csv ; 0.355556 ; 1 ; 0.363636 ; 0.363636 ; 0.355556 ; 0.355556
C4.csv ; 0.295455 ; 0.363636 ; 1 ; 0.272727 ; 0.295455 ; 0.295455
C7.csv ; 0.295455 ; 0.363636 ; 0.272727 ; 1 ; 0.295455 ; 0.295455
C8.csv ; 0.318182 ; 0.355556 ; 0.295455 ; 0.295455 ; 1 ; 0.318182
C9.csv ; 0.318182 ; 0.355556 ; 0.295455 ; 0.295455 ; 0.318182 ; 1
