Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;4;0;6;;C1.csv,C2.csv,C4.csv,C7.csv,C8.csv,C9.csv,;
1;3;1;3;donnée bn:00025314n,;C2.csv,C4.csv,C7.csv,;
2;3;1;3;nombre bn:00058285n,;C4.csv,C7.csv,C8.csv,;
3;3;1;3;text bn:14981519n,;C1.csv,C2.csv,C4.csv,;
4;3;1;3;langage bn:00049910n,;C1.csv,C8.csv,C9.csv,;
5;3;1;3;case bn:04777941n,;C1.csv,C2.csv,C9.csv,;
6;3;2;4;navigateur bn:00013447n,méthode post bn:00045088n,;C2.csv,C7.csv,C8.csv,C9.csv,;
7;3;2;3;personne bn:00046516n,serveur bn:00044916n,;C4.csv,C8.csv,C9.csv,;
8;2;3;2;navigateur bn:00013447n,donnée bn:00025314n,méthode post bn:00045088n,;C2.csv,C7.csv,;
9;2;3;2;navigateur bn:00013447n,texte bn:00076732n,méthode post bn:00045088n,;C7.csv,C9.csv,;
10;2;3;2;navigateur bn:00013447n,nombre bn:00058285n,méthode post bn:00045088n,;C7.csv,C8.csv,;
11;3;3;3;serveur web bn:02705179n,foreach bn:03463379n,cle bn:04756252n,;C2.csv,C4.csv,C9.csv,;
12;3;3;3;php bn:01753580n,url bn:00079080n,case à cocher bn:03157691n,;C1.csv,C4.csv,C9.csv,;
13;2;3;2;text bn:14981519n,case bn:04777941n,site bn:00047172n,;C1.csv,C2.csv,;
14;2;4;2;base de donnée bn:00025333n,donnée bn:00025314n,concerner bn:00083240v,nombre bn:00058285n,;C4.csv,C7.csv,;
15;2;4;2;délimiter bn:00086464v,nombre bn:00058285n,personne bn:00046516n,serveur bn:00044916n,;C4.csv,C8.csv,;
16;2;5;2;navigateur bn:00013447n,langage bn:00049910n,personne bn:00046516n,méthode post bn:00045088n,serveur bn:00044916n,;C8.csv,C9.csv,;
17;2;5;2;client bn:00019764n,php bn:01753580n,url bn:00079080n,case à cocher bn:03157691n,text bn:14981519n,;C1.csv,C4.csv,;
18;2;6;2;fichier bn:00021475n,php bn:01753580n,url bn:00079080n,case à cocher bn:03157691n,langage bn:00049910n,case bn:04777941n,;C1.csv,C9.csv,;
19;2;7;2;serveur web bn:02705179n,donnée bn:00025314n,text bn:14981519n,foreach bn:03463379n,cle bn:04756252n,mot bn:00081546n,session bn:03751534n,;C2.csv,C4.csv,;
20;2;8;2;navigateur bn:00013447n,serveur web bn:02705179n,post bn:01500184n,case bn:04777941n,méthode post bn:00045088n,foreach bn:03463379n,list bn:04720346n,cle bn:04756252n,;C2.csv,C9.csv,;
21;1;8;1;navigateur bn:00013447n,base de donnée bn:00025333n,donnée bn:00025314n,texte bn:00076732n,concerner bn:00083240v,nombre bn:00058285n,méthode post bn:00045088n,typage bn:00016413n,;C7.csv,;
22;2;10;2;serveur web bn:02705179n,php bn:01753580n,code bn:00020354n,url bn:00079080n,case à cocher bn:03157691n,utilisateur bn:00079373n,personne bn:00046516n,serveur bn:00044916n,foreach bn:03463379n,cle bn:04756252n,;C4.csv,C9.csv,;
23;1;10;1;fichier bn:00021475n,client bn:00019764n,php bn:01753580n,url bn:00079080n,case à cocher bn:03157691n,text bn:14981519n,langage bn:00049910n,case bn:04777941n,jour bn:00000086n,site bn:00047172n,;C1.csv,;
24;1;12;1;page web bn:00080778n,navigateur bn:00013447n,délimiter bn:00086464v,nombre bn:00058285n,langage bn:00049910n,personne bn:00046516n,méthode post bn:00045088n,salaire bn:15928884n,interpréter bn:00089840v,serveur bn:00044916n,chaîne bn:00074685n,visiteur bn:03106425n,;C8.csv,;
25;1;16;1;navigateur bn:00013447n,serveur web bn:02705179n,donnée bn:00025314n,post bn:01500184n,text bn:14981519n,case bn:04777941n,méthode post bn:00045088n,site bn:00047172n,france bn:00036202n,langage de script bn:01431715n,foreach bn:03463379n,list bn:04720346n,cle bn:04756252n,mot bn:00081546n,timestamp bn:03603649n,session bn:03751534n,;C2.csv,;
26;1;21;1;serveur web bn:02705179n,client bn:00019764n,base de donnée bn:00025333n,donnée bn:00025314n,php bn:01753580n,code bn:00020354n,concerner bn:00083240v,délimiter bn:00086464v,url bn:00079080n,case à cocher bn:03157691n,nombre bn:00058285n,text bn:14981519n,utilisateur bn:00079373n,personne bn:00046516n,mysql bn:01225760n,serveur bn:00044916n,foreach bn:03463379n,cle bn:04756252n,mot bn:00081546n,session bn:03751534n,afficher bn:00087013v,;C4.csv,;
27;1;26;1;navigateur bn:00013447n,serveur web bn:02705179n,fichier bn:00021475n,php bn:01753580n,code bn:00020354n,texte bn:00076732n,url bn:00079080n,case à cocher bn:03157691n,post bn:01500184n,langage bn:00049910n,utilisateur bn:00079373n,case bn:04777941n,associer bn:00082868v,personne bn:00046516n,méthode post bn:00045088n,côté serveur bn:03816678n,serveur bn:00044916n,foreach bn:03463379n,list bn:04720346n,cle bn:04756252n,header bn:00043309n,accéder bn:00082209v,paris bn:00015540n,classe bn:03608262n,class bn:03598962n,mysqli bn:01438356n,;C9.csv,;
