X ; C1.csv ; C2.csv ; C4.csv ; C7.csv ; C8.csv ; C9.csv
fichier bn:00021475n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.333333
client bn:00019764n ; 0.333333 ; 0 ; 0.333333 ; 0 ; 0 ; 0
base de donnée bn:00025333n ; 0 ; 0 ; 0.333333 ; 0.4 ; 0 ; 0
mysql bn:01225760n ; 0 ; 0 ; 0.2 ; 0 ; 0 ; 0
site bn:00047172n ; 0.333333 ; 0.4 ; 0 ; 0 ; 0 ; 0
langage de script bn:01431715n ; 0 ; 0.25 ; 0 ; 0 ; 0 ; 0
typage bn:00016413n ; 0 ; 0 ; 0 ; 0.25 ; 0 ; 0
chaîne bn:00074685n ; 0 ; 0 ; 0 ; 0 ; 0.333333 ; 0
