X ; C1.csv ; C2.csv ; C4.csv ; C7.csv ; C8.csv ; C9.csv
C1.csv ; 1 ; 0.25 ; 0.222222 ; 0.0588235 ; 0.125 ; 0.294118
C2.csv ; 0.25 ; 1 ; 0.263158 ; 0.25 ; 0.111111 ; 0.263158
C4.csv ; 0.222222 ; 0.263158 ; 1 ; 0.222222 ; 0.222222 ; 0.238095
C7.csv ; 0.0588235 ; 0.25 ; 0.222222 ; 1 ; 0.285714 ; 0.157895
C8.csv ; 0.125 ; 0.111111 ; 0.222222 ; 0.285714 ; 1 ; 0.294118
C9.csv ; 0.294118 ; 0.263158 ; 0.238095 ; 0.157895 ; 0.294118 ; 1
