X ; C1.csv ; C2.csv ; C4.csv ; C7.csv ; C8.csv ; C9.csv
C1.csv ; 1 ; 0.272727 ; 0.2 ; 0.0769231 ; 0.166667 ; 0.363636
C2.csv ; 0.272727 ; 1 ; 0.2 ; 0.4 ; 0.166667 ; 0.153846
C4.csv ; 0.2 ; 0.2 ; 1 ; 0.2 ; 0.0909091 ; 0.181818
C7.csv ; 0.0769231 ; 0.4 ; 0.2 ; 1 ; 0.4 ; 0.153846
C8.csv ; 0.166667 ; 0.166667 ; 0.0909091 ; 0.4 ; 1 ; 0.363636
C9.csv ; 0.363636 ; 0.153846 ; 0.181818 ; 0.153846 ; 0.363636 ; 1
