Concept ID;Level;Type Obj/Att;Nb Obj;Nb Att;Objects/Attributes;
0;3;Objects;0;6;
0;3;Attributes;0;6;C1.csv;C2.csv;C4.csv;C7.csv;C8.csv;C9.csv;
1;2;Objects;2;2;donnée bn:00025314n;text bn:14981519n;
1;2;Attributes;2;2;C8.csv;C9.csv;
2;1;Objects;2;1;méthode post bn:00045088n;list bn:04720346n;
2;1;Attributes;2;1;C4.csv;
3;1;Objects;4;1;fichier bn:00021475n;commentaire bn:00020978n;case à cocher bn:03157691n;serveur bn:00044916n;
3;1;Attributes;4;1;C2.csv;
4;1;Objects;4;1;donnée bn:00025314n;text bn:14981519n;typage bn:00016413n;mot bn:00081546n;
4;1;Attributes;4;1;C9.csv;
5;1;Objects;6;1;url bn:00079080n;langage bn:00049910n;case bn:04777941n;fermeture bn:16858148n;session bn:03751534n;chaîne bn:00074685n;
5;1;Attributes;6;1;C7.csv;
6;1;Objects;7;1;navigateur bn:00013447n;serveur web bn:02705179n;texte bn:00076732n;concerner bn:00083240v;utilisateur bn:00079373n;personne bn:00046516n;mysql bn:01225760n;
6;1;Attributes;7;1;C1.csv;
7;1;Objects;9;1;donnée bn:00025314n;php bn:01753580n;code bn:00020354n;fois bn:00032768n;post bn:01500184n;text bn:14981519n;site bn:00047172n;foreach bn:03463379n;cle bn:04756252n;
7;1;Attributes;9;1;C8.csv;
8;0;Objects;30;0;navigateur bn:00013447n;serveur web bn:02705179n;fichier bn:00021475n;donnée bn:00025314n;php bn:01753580n;code bn:00020354n;texte bn:00076732n;concerner bn:00083240v;commentaire bn:00020978n;fois bn:00032768n;url bn:00079080n;case à cocher bn:03157691n;post bn:01500184n;text bn:14981519n;langage bn:00049910n;utilisateur bn:00079373n;case bn:04777941n;personne bn:00046516n;méthode post bn:00045088n;fermeture bn:16858148n;mysql bn:01225760n;site bn:00047172n;serveur bn:00044916n;typage bn:00016413n;foreach bn:03463379n;list bn:04720346n;cle bn:04756252n;mot bn:00081546n;session bn:03751534n;chaîne bn:00074685n;
8;0;Attributes;30;0;
