Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;3;0;6;;C1.csv,C2.csv,C4.csv,C7.csv,C8.csv,C9.csv,;
1;1;1;1;fichier bn:00021475n,;C9.csv,;
2;2;1;2;client bn:00019764n,;C1.csv,C4.csv,;
3;2;1;2;base de donnée bn:00025333n,;C4.csv,C7.csv,;
4;2;1;2;site bn:00047172n,;C1.csv,C2.csv,;
5;1;1;1;chaîne bn:00074685n,;C8.csv,;
6;1;2;1;client bn:00019764n,site bn:00047172n,;C1.csv,;
7;1;2;1;base de donnée bn:00025333n,typage bn:00016413n,;C7.csv,;
8;1;2;1;site bn:00047172n,langage de script bn:01431715n,;C2.csv,;
9;1;3;1;client bn:00019764n,base de donnée bn:00025333n,mysql bn:01225760n,;C4.csv,;
10;0;8;0;fichier bn:00021475n,client bn:00019764n,base de donnée bn:00025333n,mysql bn:01225760n,site bn:00047172n,langage de script bn:01431715n,typage bn:00016413n,chaîne bn:00074685n,;;
