Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;5;0;8;;C11,C15,C17,C19,C3,C5,C6,CJA,;
1;3;1;3;texte bn:00076732n,;C17,C5,CJA,;
2;4;1;4;données bn:00025314n,;C19,C3,C5,CJA,;
3;3;1;3;langage de script bn:01431715n,;C19,C5,C6,;
4;3;1;4;afficher bn:00087013v,;C11,C17,C3,CJA,;
5;2;1;2;echo bn:03626250n,;C15,C19,;
6;2;1;2;exception bn:00032118n,;C15,C17,;
7;2;2;2;php bn:01753580n,afficher bn:00087013v,;C11,C17,;
8;2;2;2;texte bn:00076732n,afficher bn:00087013v,;C17,CJA,;
9;3;2;3;données bn:00025314n,nombre bn:00058285n,;C19,C5,CJA,;
10;1;2;1;langage de script bn:01431715n,code bn:00020354n,;C6,;
11;1;3;1;php bn:01753580n,afficher bn:00087013v,hiérarchie bn:00044017n,;C11,;
12;3;3;3;données bn:00025314n,site bn:00047172n,client web bn:00013447n,;C3,C5,CJA,;
13;2;4;2;données bn:00025314n,site bn:00047172n,client web bn:00013447n,afficher bn:00087013v,;C3,CJA,;
14;2;4;2;données bn:00025314n,langage de script bn:01431715n,nombre bn:00058285n,chaîne bn:00074685n,;C19,C5,;
15;1;4;1;pouvoir bn:00084451v,echo bn:03626250n,void bn:01326821n,exception bn:00032118n,;C15,;
16;1;5;1;php bn:01753580n,texte bn:00076732n,afficher bn:00087013v,rue bn:00074595n,exception bn:00032118n,;C17,;
17;2;5;2;texte bn:00076732n,données bn:00025314n,site bn:00047172n,client web bn:00013447n,nombre bn:00058285n,;C5,CJA,;
18;1;7;1;données bn:00025314n,langage de script bn:01431715n,nombre bn:00058285n,chaîne bn:00074685n,echo bn:03626250n,symfony bn:02798620n,doctype bn:15839327n,;C19,;
19;1;8;1;texte bn:00076732n,données bn:00025314n,site bn:00047172n,client web bn:00013447n,langage de script bn:01431715n,nombre bn:00058285n,chaîne bn:00074685n,realisateur bn:00027369n,;C5,;
20;1;9;1;texte bn:00076732n,fichier bn:00021475n,données bn:00025314n,site bn:00047172n,client web bn:00013447n,nombre bn:00058285n,afficher bn:00087013v,serveur bn:00044916n,environnement de développement bn:00748100n,;CJA,;
21;0;22;0;php bn:01753580n,texte bn:00076732n,fichier bn:00021475n,données bn:00025314n,site bn:00047172n,client web bn:00013447n,langage de script bn:01431715n,nombre bn:00058285n,code bn:00020354n,afficher bn:00087013v,serveur bn:00044916n,chaîne bn:00074685n,hiérarchie bn:00044017n,pouvoir bn:00084451v,echo bn:03626250n,rue bn:00074595n,void bn:01326821n,exception bn:00032118n,symfony bn:02798620n,doctype bn:15839327n,environnement de développement bn:00748100n,realisateur bn:00027369n,;;
