X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6 ; CJA
C11 ; 1 ; 0.142857 ; 0.375 ; 0.1 ; 0.285714 ; 0.0833333 ; 0.166667 ; 0.166667
C15 ; 0.142857 ; 1 ; 0.222222 ; 0.222222 ; 0.125 ; 0.0833333 ; 0.166667 ; 0.0769231
C17 ; 0.375 ; 0.222222 ; 1 ; 0.0769231 ; 0.2 ; 0.142857 ; 0.111111 ; 0.307692
C19 ; 0.1 ; 0.222222 ; 0.0769231 ; 1 ; 0.2 ; 0.454545 ; 0.25 ; 0.214286
C3 ; 0.285714 ; 0.125 ; 0.2 ; 0.2 ; 1 ; 0.272727 ; 0.142857 ; 0.5
C5 ; 0.0833333 ; 0.0833333 ; 0.142857 ; 0.454545 ; 0.272727 ; 1 ; 0.2 ; 0.461538
C6 ; 0.166667 ; 0.166667 ; 0.111111 ; 0.25 ; 0.142857 ; 0.2 ; 1 ; 0.0833333
CJA ; 0.166667 ; 0.0769231 ; 0.307692 ; 0.214286 ; 0.5 ; 0.461538 ; 0.0833333 ; 1
