Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;7;0;8;;C11,C15,C17,C19,C3,C5,C6,CJA,;
1;4;1;4;fichier bn:00021475n,;C11,C5,C6,CJA,;
2;5;1;5;base de donnees bn:00025333n,;C17,C19,C3,C5,CJA,;
3;4;1;4;afficher bn:00087013v,;C11,C17,C3,CJA,;
4;4;1;4;nécessaire bn:00107182a,;C15,C3,C6,CJA,;
5;4;1;4;méthode bn:01641329n,;C11,C19,C5,C6,;
6;2;1;2;exception bn:00032118n,;C15,C17,;
7;2;2;2;php bn:01753580n,afficher bn:00087013v,;C11,C17,;
8;3;2;3;texte bn:00076732n,base de donnees bn:00025333n,;C17,C5,CJA,;
9;3;2;3;fichier bn:00021475n,méthode bn:01641329n,;C11,C5,C6,;
10;3;2;3;base de donnees bn:00025333n,afficher bn:00087013v,;C17,C3,CJA,;
11;3;2;3;langage de script bn:01431715n,méthode bn:01641329n,;C19,C5,C6,;
12;3;2;3;sélectionner bn:00084931v,nécessaire bn:00107182a,;C15,C6,CJA,;
13;6;2;6;fois bn:00032768n,syntaxe bn:00062118n,;C11,C15,C19,C3,C5,CJA,;
14;2;3;2;texte bn:00076732n,base de donnees bn:00025333n,afficher bn:00087013v,;C17,CJA,;
15;2;3;2;fichier bn:00021475n,langage de script bn:01431715n,méthode bn:01641329n,;C5,C6,;
16;2;3;2;fichier bn:00021475n,sélectionner bn:00084931v,nécessaire bn:00107182a,;C6,CJA,;
17;3;3;3;fichier bn:00021475n,fois bn:00032768n,syntaxe bn:00062118n,;C11,C5,CJA,;
18;3;3;3;afficher bn:00087013v,fois bn:00032768n,syntaxe bn:00062118n,;C11,C3,CJA,;
19;5;3;5;fois bn:00032768n,commentaires bn:00020978n,syntaxe bn:00062118n,;C11,C15,C19,C3,C5,;
20;5;3;5;fois bn:00032768n,syntaxe bn:00062118n,langage bn:00049910n,;C15,C19,C3,C5,CJA,;
21;2;4;2;fichier bn:00021475n,afficher bn:00087013v,fois bn:00032768n,syntaxe bn:00062118n,;C11,CJA,;
22;2;4;2;afficher bn:00087013v,fois bn:00032768n,commentaires bn:00020978n,syntaxe bn:00062118n,;C11,C3,;
23;3;4;3;nécessaire bn:00107182a,fois bn:00032768n,syntaxe bn:00062118n,langage bn:00049910n,;C15,C3,CJA,;
24;4;4;4;fois bn:00032768n,class bn:03598962n,commentaires bn:00020978n,syntaxe bn:00062118n,;C11,C15,C19,C5,;
25;4;4;4;fois bn:00032768n,commentaires bn:00020978n,syntaxe bn:00062118n,langage bn:00049910n,;C15,C19,C3,C5,;
26;4;5;4;données bn:00025314n,base de donnees bn:00025333n,fois bn:00032768n,syntaxe bn:00062118n,langage bn:00049910n,;C19,C3,C5,CJA,;
27;2;5;2;sélectionner bn:00084931v,nécessaire bn:00107182a,fois bn:00032768n,syntaxe bn:00062118n,langage bn:00049910n,;C15,CJA,;
28;2;5;2;nécessaire bn:00107182a,fois bn:00032768n,commentaires bn:00020978n,syntaxe bn:00062118n,langage bn:00049910n,;C15,C3,;
29;3;5;3;fois bn:00032768n,class bn:03598962n,commentaires bn:00020978n,syntaxe bn:00062118n,langage bn:00049910n,;C15,C19,C5,;
30;3;5;3;fois bn:00032768n,class bn:03598962n,commentaires bn:00020978n,syntaxe bn:00062118n,méthode bn:01641329n,;C11,C19,C5,;
31;3;5;3;fois bn:00032768n,class bn:03598962n,commentaires bn:00020978n,syntaxe bn:00062118n,timestamp bn:03603649n,;C11,C15,C5,;
32;1;6;1;php bn:01753580n,texte bn:00076732n,base de donnees bn:00025333n,afficher bn:00087013v,rue bn:00074595n,exception bn:00032118n,;C17,;
33;1;6;1;fichier bn:00021475n,langage de script bn:01431715n,sélectionner bn:00084931v,code bn:00020354n,nécessaire bn:00107182a,méthode bn:01641329n,;C6,;
34;3;6;3;données bn:00025314n,base de donnees bn:00025333n,nombre bn:00058285n,fois bn:00032768n,syntaxe bn:00062118n,langage bn:00049910n,;C19,C5,CJA,;
35;3;6;3;données bn:00025314n,base de donnees bn:00025333n,fois bn:00032768n,commentaires bn:00020978n,syntaxe bn:00062118n,langage bn:00049910n,;C19,C3,C5,;
36;2;6;2;fois bn:00032768n,class bn:03598962n,commentaires bn:00020978n,syntaxe bn:00062118n,langage bn:00049910n,timestamp bn:03603649n,;C15,C5,;
37;2;6;2;fois bn:00032768n,class bn:03598962n,commentaires bn:00020978n,syntaxe bn:00062118n,langage bn:00049910n,echo bn:03626250n,;C15,C19,;
38;2;6;2;fois bn:00032768n,class bn:03598962n,commentaires bn:00020978n,syntaxe bn:00062118n,pouvoir bn:00084450v,timestamp bn:03603649n,;C11,C15,;
39;2;7;2;fichier bn:00021475n,fois bn:00032768n,class bn:03598962n,commentaires bn:00020978n,syntaxe bn:00062118n,méthode bn:01641329n,timestamp bn:03603649n,;C11,C5,;
40;3;7;3;données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,fois bn:00032768n,syntaxe bn:00062118n,langage bn:00049910n,;C3,C5,CJA,;
41;2;9;2;données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,afficher bn:00087013v,nécessaire bn:00107182a,fois bn:00032768n,syntaxe bn:00062118n,langage bn:00049910n,;C3,CJA,;
42;2;9;2;données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,fois bn:00032768n,commentaires bn:00020978n,syntaxe bn:00062118n,langage bn:00049910n,wamp bn:01708928n,;C3,C5,;
43;1;11;1;php bn:01753580n,fichier bn:00021475n,afficher bn:00087013v,fois bn:00032768n,class bn:03598962n,commentaires bn:00020978n,syntaxe bn:00062118n,hiérarchie bn:00044017n,méthode bn:01641329n,pouvoir bn:00084450v,timestamp bn:03603649n,;C11,;
44;2;11;2;texte bn:00076732n,fichier bn:00021475n,données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,nombre bn:00058285n,fois bn:00032768n,syntaxe bn:00062118n,langage bn:00049910n,informatique bn:00100175a,;C5,CJA,;
45;1;11;1;données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,afficher bn:00087013v,nécessaire bn:00107182a,fois bn:00032768n,commentaires bn:00020978n,syntaxe bn:00062118n,langage bn:00049910n,wamp bn:01708928n,;C3,;
46;2;11;2;données bn:00025314n,base de donnees bn:00025333n,langage de script bn:01431715n,nombre bn:00058285n,fois bn:00032768n,class bn:03598962n,commentaires bn:00020978n,chaîne bn:00074685n,syntaxe bn:00062118n,langage bn:00049910n,méthode bn:01641329n,;C19,C5,;
47;1;13;1;sélectionner bn:00084931v,nécessaire bn:00107182a,fois bn:00032768n,class bn:03598962n,commentaires bn:00020978n,syntaxe bn:00062118n,langage bn:00049910n,pouvoir bn:00084450v,timestamp bn:03603649n,pouvoir bn:00084451v,echo bn:03626250n,void bn:01326821n,exception bn:00032118n,;C15,;
48;1;14;1;données bn:00025314n,base de donnees bn:00025333n,langage de script bn:01431715n,nombre bn:00058285n,fois bn:00032768n,class bn:03598962n,commentaires bn:00020978n,chaîne bn:00074685n,syntaxe bn:00062118n,langage bn:00049910n,méthode bn:01641329n,echo bn:03626250n,symfony bn:02798620n,doctype bn:15839327n,;C19,;
49;1;16;1;texte bn:00076732n,fichier bn:00021475n,données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,nombre bn:00058285n,sélectionner bn:00084931v,afficher bn:00087013v,nécessaire bn:00107182a,serveur bn:00044916n,fois bn:00032768n,syntaxe bn:00062118n,langage bn:00049910n,environnement de développement bn:00748100n,informatique bn:00100175a,;CJA,;
50;1;19;1;texte bn:00076732n,fichier bn:00021475n,données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,langage de script bn:01431715n,nombre bn:00058285n,fois bn:00032768n,class bn:03598962n,commentaires bn:00020978n,chaîne bn:00074685n,syntaxe bn:00062118n,langage bn:00049910n,méthode bn:01641329n,timestamp bn:03603649n,wamp bn:01708928n,realisateur bn:00027369n,informatique bn:00100175a,;C5,;
51;0;35;0;php bn:01753580n,texte bn:00076732n,fichier bn:00021475n,données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,langage de script bn:01431715n,nombre bn:00058285n,sélectionner bn:00084931v,code bn:00020354n,afficher bn:00087013v,nécessaire bn:00107182a,serveur bn:00044916n,fois bn:00032768n,class bn:03598962n,commentaires bn:00020978n,chaîne bn:00074685n,syntaxe bn:00062118n,hiérarchie bn:00044017n,langage bn:00049910n,méthode bn:01641329n,pouvoir bn:00084450v,timestamp bn:03603649n,pouvoir bn:00084451v,echo bn:03626250n,rue bn:00074595n,void bn:01326821n,exception bn:00032118n,wamp bn:01708928n,symfony bn:02798620n,doctype bn:15839327n,environnement de développement bn:00748100n,realisateur bn:00027369n,informatique bn:00100175a,;;
