X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6 ; CJA
C11 ; 1 ; 0.2 ; 0.125 ; 0.206897 ; 0.193548 ; 0.323529 ; 0.166667 ; 0.205882
C15 ; 0.2 ; 1 ; 0.08 ; 0.296296 ; 0.275862 ; 0.25 ; 0.12 ; 0.205882
C17 ; 0.125 ; 0.08 ; 1 ; 0.0833333 ; 0.166667 ; 0.0909091 ; 0.0555556 ; 0.230769
C19 ; 0.206897 ; 0.296296 ; 0.0833333 ; 1 ; 0.285714 ; 0.517241 ; 0.125 ; 0.176471
C3 ; 0.193548 ; 0.275862 ; 0.166667 ; 0.285714 ; 1 ; 0.277778 ; 0.0740741 ; 0.4
C5 ; 0.323529 ; 0.25 ; 0.0909091 ; 0.517241 ; 0.277778 ; 1 ; 0.193548 ; 0.282051
C6 ; 0.166667 ; 0.12 ; 0.0555556 ; 0.125 ; 0.0740741 ; 0.193548 ; 1 ; 0.178571
CJA ; 0.205882 ; 0.205882 ; 0.230769 ; 0.176471 ; 0.4 ; 0.282051 ; 0.178571 ; 1
