welcome;0.9717031500266952;0.09333333333333334;5.828872303064055E-5;"(1, 7)";bn:00095706v
statechart;1.0;0.236;3.582642699505261E-4;"(33, 42)";bn:01128895n
statechart;1.0;0.236;3.582642699505261E-4;"(47, 56)";bn:01128895n
explanations;0.7924663677130045;0.188;1.6979312858200217E-4;"(95, 106)";bn:00000741n
statechart;1.0;0.236;3.582642699505261E-4;"(124, 133)";bn:01128895n
simple;0.7037095835317775;0.14533333333333334;8.51783998748855E-5;"(155, 160)";bn:00098053a
statechart;1.0;0.236;3.582642699505261E-4;"(162, 171)";bn:01128895n
software;0.9920125076910705;0.5933333333333334;0.003397656070810217;"(214, 221)";bn:00021497n
"software engineer";1.0;0.3426666666666667;6.765783458854362E-4;"(214, 230)";bn:00020358n
reap;0.900312744331509;0.06266666666666666;1.4751530674677494E-5;"(237, 240)";bn:00088884v
outlined;0.748993288590604;0.08266666666666667;2.8593501055909825E-5;"(254, 261)";bn:00082392v
site;0.9183991683991684;0.228;3.0559304253503626E-4;"(278, 281)";bn:00047172n
dive;0.8421295229315511;0.07733333333333334;2.3405164170764897E-5;"(290, 293)";bn:00027850n
statechart;1.0;0.236;3.582642699505261E-4;"(323, 332)";bn:01128895n
statecharts;1.0;0.236;3.582642699505261E-4;"(357, 367)";bn:01128895n
systems;0.7015039118225639;0.41733333333333333;0.0011969108872778597;"(402, 408)";bn:15125301n
statecharts;1.0;0.236;3.582642699505261E-4;"(462, 472)";bn:01128895n
statecharts;1.0;0.236;3.582642699505261E-4;"(488, 498)";bn:01128895n
simply;0.8032915360501567;0.05466666666666667;1.3130976067342102E-5;"(504, 509)";bn:00114626r
statechart;1.0;0.236;3.582642699505261E-4;"(514, 523)";bn:01128895n
"state machine";0.9625454676414449;0.31466666666666665;6.847836045889802E-4;"(534, 546)";bn:00212740n
problem;0.8336933763169264;0.19333333333333333;1.60678309585013E-4;"(574, 580)";bn:00048242n
"state machine";0.9625454676414449;0.31466666666666665;6.847836045889802E-4;"(582, 594)";bn:00212740n
especially;0.7336402499177902;0.092;4.287103552132716E-5;"(602, 611)";bn:00115235r
explosion;0.903780772539221;0.14933333333333335;1.4132773460967616E-4;"(619, 627)";bn:00011468n
"state machine";0.9625454676414449;0.31466666666666665;6.847836045889802E-4;"(629, 641)";bn:00212740n
goal;0.8139043158246906;0.2786666666666667;3.895672358242338E-4;"(657, 660)";bn:00030721n
site;0.9183991683991684;0.228;3.0559304253503626E-4;"(667, 670)";bn:00047172n
statecharts;1.0;0.236;3.582642699505261E-4;"(685, 695)";bn:01128895n
"state machine";0.9625454676414449;0.31466666666666665;6.847836045889802E-4;"(709, 721)";bn:00212740n
statechart;1.0;0.236;3.582642699505261E-4;"(728, 737)";bn:01128895n
statecharts;1.0;0.236;3.582642699505261E-4;"(744, 754)";bn:01128895n
statecharts;1.0;0.236;3.582642699505261E-4;"(757, 767)";bn:01128895n
array;0.8250666297462877;0.16133333333333333;1.526844275693823E-4;"(788, 792)";bn:00005869n
behaviour;0.7125470535608784;0.4613333333333333;0.0013519140530601093;"(950, 958)";bn:00009657n
behaviour;0.7125470535608784;0.4613333333333333;0.0013519140530601093;"(1000, 1008)";bn:00009657n
explored;0.8674698795180723;0.08533333333333333;2.951587205771337E-5;"(1106, 1113)";bn:00087882v
statechart;1.0;0.236;3.582642699505261E-4;"(1130, 1139)";bn:01128895n
statecharts;1.0;0.236;3.582642699505261E-4;"(1196, 1206)";bn:01128895n
complexity;0.9796427846559773;0.23066666666666666;3.09167230167025E-4;"(1271, 1280)";bn:00021383n
statechart;1.0;0.236;3.582642699505261E-4;"(1316, 1325)";bn:01128895n
statecharts;1.0;0.236;3.582642699505261E-4;"(1382, 1392)";bn:01128895n
qa;0.976374156219865;0.06;1.297084221286232E-5;"(1395, 1396)";bn:01385391n
statecharts;1.0;0.236;3.582642699505261E-4;"(1407, 1417)";bn:01128895n
tool;0.7360210205001908;0.23333333333333334;5.436544359588589E-4;"(1434, 1437)";bn:00077585n
"state machines";0.9625454676414449;0.31466666666666665;6.847836045889802E-4;"(1485, 1498)";bn:00212740n
hidden;0.7901898202586931;0.14933333333333335;1.2052314423566292E-4;"(1514, 1519)";bn:00089332v
statecharts;1.0;0.236;3.582642699505261E-4;"(1539, 1549)";bn:01128895n
statecharts;1.0;0.236;3.582642699505261E-4;"(1574, 1584)";bn:01128895n
programmer;0.9120849518148718;0.3413333333333333;6.723059746479156E-4;"(1598, 1607)";bn:00020358n
"state machines";0.9625454676414449;0.31466666666666665;6.847836045889802E-4;"(1663, 1676)";bn:00212740n
programmer;0.9120849518148718;0.3413333333333333;6.723059746479156E-4;"(1694, 1703)";bn:00020358n
usually;1.0;0.2733333333333333;3.991816724471999E-4;"(1727, 1733)";bn:00114778r
team;0.7415466544507114;0.18666666666666668;1.6589867324105388E-4;"(1762, 1765)";bn:00068051n
pushback;1.0;0.05733333333333333;1.1843499877324656E-5;"(1778, 1785)";bn:02754286n
behaviour;0.7125470535608784;0.4613333333333333;0.0013519140530601093;"(1841, 1849)";bn:00009657n
statecharts;1.0;0.236;3.582642699505261E-4;"(1897, 1907)";bn:01128895n
main;0.9332462632419097;0.14533333333333334;8.23856654527581E-5;"(1914, 1917)";bn:00099598a
statecharts;1.0;0.236;3.582642699505261E-4;"(1928, 1938)";bn:01128895n
statecharts;1.0;0.236;3.582642699505261E-4;"(1963, 1973)";bn:01128895n
simply;0.8032915360501567;0.05466666666666667;1.3130976067342102E-5;"(2012, 2017)";bn:00114626r
needed;0.7477684609142548;0.12933333333333333;7.083040651349706E-5;"(2023, 2028)";bn:00091028v
technology;0.987289869194582;0.6813333333333333;0.004899884570393408;"(2064, 2073)";bn:00005105n
web;0.8561655126937026;0.2946666666666667;5.322593108740777E-4;"(2101, 2103)";bn:00080772n
"web application";1.0;0.09733333333333333;5.049981234874397E-5;"(2101, 2115)";bn:02246184n
application;0.7396997584155065;0.4066666666666667;0.0010080746407211219;"(2105, 2115)";bn:00005095n
"load time";1.0;0.08133333333333333;2.6178682530354716E-5;"(2138, 2146)";bn:00027986n
time;0.8488355331321231;0.504;0.002413960208095097;"(2143, 2146)";bn:00077270n
outlined;0.748993288590604;0.08266666666666667;2.8593501055909825E-5;"(2161, 2168)";bn:00082392v
statecharts;1.0;0.236;3.582642699505261E-4;"(2204, 2214)";bn:01128895n
generally;0.9819689580122961;0.272;3.959277525241707E-4;"(2216, 2224)";bn:00114778r
net;0.9992276501255068;0.092;3.3147707877314816E-5;"(2228, 2230)";bn:00102969a
statecharts;1.0;0.236;3.582642699505261E-4;"(2249, 2259)";bn:01128895n
w3c;1.0;0.22533333333333333;2.792862529210977E-4;"(2280, 2282)";bn:02673666n
spent;0.9616512519738326;0.06533333333333333;2.730602486589238E-5;"(2294, 2298)";bn:00087372v
scxml;1.0;0.236;2.8343692242921366E-4;"(2352, 2356)";bn:03305313n
xml;1.0;0.25466666666666665;4.1718712304490653E-4;"(2375, 2377)";bn:02771436n
semantics;0.8210379209331076;0.3466666666666667;7.827342806971731E-4;"(2391, 2399)";bn:00070404n
edge;0.7033789012122775;0.2693333333333333;3.4934801693309184E-4;"(2414, 2417)";bn:02612327n
