simulation;0.8939325252127065;0.42840095465393796;0.001726092913505696;"(28, 37)";bn:00021496n
a.;1.0;0.0954653937947494;4.871489102580367E-5;"(62, 63)";bn:00000146n
jain;0.9399047270062294;0.09665871121718377;4.8810037297338444E-5;"(98, 101)";bn:00047894n
b.;1.0;0.050119331742243436;1.1988430213381371E-5;"(104, 105)";bn:00007598n
statecharts;1.0;0.2852028639618138;4.91183112171111E-4;"(136, 146)";bn:01128895n
simulation;0.8939325252127065;0.42840095465393796;0.001726092913505696;"(158, 167)";bn:00021496n
mathematics;0.9974414054483013;0.7159904534606205;0.008323395833861923;"(238, 248)";bn:00053823n
computer;0.9969105703967679;0.7315035799522673;0.008760364600512521;"(250, 257)";bn:00021464n
"computer science";0.8008401430316889;0.6861575178997613;0.0072507801994265856;"(250, 265)";bn:00021494n
science;0.9937947118418975;0.7995226730310262;0.011695633420445032;"(259, 265)";bn:00069670n
"antwerp, belgium";1.0;0.081145584725537;5.60728693578261E-5;"(323, 338)";bn:00004791n
belgium;0.9493145629020352;0.3448687350835322;0.0011420533834014157;"(332, 338)";bn:00009714n
statecharts;1.0;0.2852028639618138;4.91183112171111E-4;"(349, 359)";bn:01128895n
"david harel";1.0;0.0513126491646778;1.581965341384822E-5;"(373, 383)";bn:03178978n
autonomous;0.8407432740538076;0.14081145584725538;9.356050034252657E-5;"(437, 446)";bn:00097830a
"reactive system";1.0;0.18854415274463007;1.6035318295993706E-4;"(449, 463)";bn:02824399n
"finite state";1.0;0.2315035799522673;4.3930936493035295E-4;"(507, 518)";bn:00212740n
"finite state automata";1.0;0.2315035799522673;4.3930936493035295E-4;"(507, 527)";bn:00212740n
state;0.7043039826047336;0.6336515513126492;0.005510339228173445;"(514, 518)";bn:00023236n
automata;0.9818249210751672;0.3711217183770883;9.745134853982189E-4;"(520, 527)";bn:00007371n
orthogonality;0.826216294021687;0.1467780429594272;1.0922791972191916E-4;"(536, 548)";bn:00059586n
broadcast;0.7209442693313661;0.1026252983293556;6.818816126658717E-5;"(551, 559)";bn:00013234n
communication;0.9161465144670538;0.5393794749403341;0.003208256159135311;"(561, 573)";bn:00021221n
history;0.8825458488619375;0.5143198090692124;0.0031904257478496943;"(576, 582)";bn:00044268n
higraphs;1.0;0.07875894988066826;2.846776444320402E-5;"(613, 620)";bn:01691263n
"venn diagrams";1.0;0.09904534606205251;5.685941186918022E-5;"(637, 649)";bn:00079741n
diagrams;0.9923366482428214;0.2935560859188544;6.069951538832365E-4;"(642, 649)";bn:00026817n
tool;0.8041843739784243;0.2386634844868735;3.1207977063405477E-4;"(657, 660)";bn:00077585n
simulation;0.8939325252127065;0.42840095465393796;0.001726092913505696;"(684, 693)";bn:00021496n
stateflow;1.0;0.162291169451074;1.2594829117296323E-4;"(791, 799)";bn:03369007n
implementing;0.7280550233975064;0.15990453460620524;1.4704539111460685E-4;"(807, 818)";bn:00084595v
variant;0.9214145383104125;0.07995226730310262;4.1648694593154544E-5;"(830, 836)";bn:00113504a
semantics;0.8983472543095788;0.3937947494033413;0.001410828914317611;"(855, 863)";bn:00070404n
simulation;0.8939325252127065;0.42840095465393796;0.001726092913505696;"(890, 899)";bn:00021496n
statecharts;1.0;0.2852028639618138;4.91183112171111E-4;"(910, 920)";bn:01128895n
autonomous;0.8407432740538076;0.14081145584725538;9.356050034252657E-5;"(982, 991)";bn:00097830a
"reactive system";1.0;0.18854415274463007;1.6035318295993706E-4;"(994, 1008)";bn:02824399n
"system modeled";1.0;0.1766109785202864;1.577144596960394E-4;"(1003, 1016)";bn:01944346n
basic;0.7190429205722743;0.06324582338902147;1.8490092101590847E-5;"(1029, 1033)";bn:00098101a
concept;0.9471843425422172;0.48329355608591884;0.0025509666861187933;"(1035, 1041)";bn:00021547n
state;0.7043039826047336;0.6336515513126492;0.005510339228173445;"(1043, 1047)";bn:00023236n
"state transition";1.0;0.12529832935560858;8.724913099738665E-5;"(1043, 1058)";bn:03348716n
explain;0.8030718595721339;0.14558472553699284;1.0214903711973207E-4;"(1060, 1066)";bn:00087870v
concept;0.9471843425422172;0.48329355608591884;0.0025509666861187933;"(1081, 1087)";bn:00021547n
statecharts;1.0;0.2852028639618138;4.91183112171111E-4;"(1089, 1099)";bn:01128895n
semantic;1.0;0.06563245823389022;2.3374267373709182E-5;"(1154, 1161)";bn:00110347a
variants;0.7131967806498318;0.18854415274463007;2.1246796742191662E-4;"(1163, 1170)";bn:00017628n
complexity;0.9324069223850799;0.2529832935560859;5.98406617106031E-4;"(1324, 1333)";bn:00021383n
complexity;0.9324069223850799;0.2529832935560859;5.98406617106031E-4;"(1341, 1350)";bn:00021383n
complex;1.0;0.1324582338902148;1.2321442163753076E-4;"(1380, 1386)";bn:00100148a
sensors;0.9253547193090684;0.17899761336515513;1.7126328876259102E-4;"(1418, 1424)";bn:00026638n
software;0.9959087048018885;0.581145584725537;0.004781899373303225;"(1437, 1444)";bn:00021497n
complex;1.0;0.1324582338902148;1.2321442163753076E-4;"(1521, 1527)";bn:00100148a
"complex system";1.0;0.24463007159904535;5.344366072108187E-4;"(1521, 1534)";bn:03086504n
state;0.7043039826047336;0.6336515513126492;0.005510339228173445;"(1660, 1664)";bn:00023236n
"more traditional";0.7292965271593945;0.07517899761336516;2.5974932128992972E-5;"(1760, 1775)";bn:00112044a
traditional;0.7292965271593945;0.07517899761336516;2.5974932128992972E-5;"(1765, 1775)";bn:00112044a
software;0.9959087048018885;0.581145584725537;0.004781899373303225;"(1777, 1784)";bn:00021497n
