statecharts;1.0;0.2446351931330472;1.7674903517743965E-4;"(0, 10)";bn:01128895n
hierarchical;1.0;0.13304721030042918;3.552507305053802E-5;"(13, 24)";bn:00104156a
fsms;1.0;0.10515021459227468;2.2708745699999993E-5;"(26, 29)";bn:03431506n
hierarchical;1.0;0.13304721030042918;3.552507305053802E-5;"(35, 46)";bn:00104156a
fsms;1.0;0.10515021459227468;2.2708745699999993E-5;"(48, 51)";bn:03431506n
statecharts;1.0;0.2446351931330472;1.7674903517743965E-4;"(54, 64)";bn:01128895n
stateflow;1.0;0.14377682403433475;4.1777351087421136E-5;"(106, 114)";bn:03369007n
hierarchical;1.0;0.13304721030042918;3.552507305053802E-5;"(128, 139)";bn:00104156a
fsms;1.0;0.10515021459227468;2.2708745699999993E-5;"(141, 144)";bn:03431506n
statecharts;1.0;0.2446351931330472;1.7674903517743965E-4;"(147, 157)";bn:01128895n
extended;0.769941484447182;0.1072961373390558;2.1065626808905373E-5;"(188, 195)";bn:00087912v
statechart;1.0;0.2446351931330472;1.7674903517743965E-4;"(260, 269)";bn:01128895n
added;0.7738985868661679;0.10515021459227468;3.137935769454544E-5;"(280, 284)";bn:00082317v
communication;0.8417469064914415;0.5515021459227468;0.0010437933821305378;"(318, 330)";bn:00021221n
history;0.84015880667508;0.5300429184549357;0.0026140926144721326;"(343, 349)";bn:00044268n
deep;0.8935676392572944;0.10515021459227468;2.2708745699999993E-5;"(351, 354)";bn:00101054a
history;0.84015880667508;0.5300429184549357;0.0026140926144721326;"(356, 362)";bn:00044268n
"state  transitions";1.0;0.13948497854077252;4.4364210059554716E-5;"(417, 436)";bn:03348716n
stateflow;1.0;0.14377682403433475;4.1777351087421136E-5;"(457, 465)";bn:03369007n
format;0.8369565217391305;0.10515021459227468;2.2708745699999993E-5;"(510, 515)";bn:16963588n
evaluated;0.8285714285714286;0.06223175965665236;8.552644484415582E-6;"(706, 714)";bn:00087763v
destination;0.7767942257932725;0.19742489270386265;1.92253336508794E-4;"(824, 834)";bn:00001307n
destination;0.7767942257932725;0.19742489270386265;1.92253336508794E-4;"(861, 871)";bn:00001307n
involved;0.8691512513601741;0.15236051502145923;5.384374212356213E-5;"(973, 980)";bn:00089893v
trigger;0.9988835132117603;0.26180257510729615;1.3569634165224486E-4;"(1141, 1147)";bn:00082306v
hierarchical;1.0;0.13304721030042918;3.552507305053802E-5;"(1181, 1192)";bn:00104156a
fsms;1.0;0.10515021459227468;2.2708745699999993E-5;"(1194, 1197)";bn:03431506n
statecharts;1.0;0.2446351931330472;1.7674903517743965E-4;"(1200, 1210)";bn:01128895n
"complex system";1.0;0.1459227467811159;7.563402649469385E-5;"(1237, 1250)";bn:03086504n
flat;0.8133468834688347;0.10515021459227468;2.023142798727272E-5;"(1272, 1275)";bn:00103060a
number;0.7195794021691209;0.39914163090128757;5.501162047384785E-4;"(1324, 1329)";bn:00058285n
hierarchical;1.0;0.13304721030042918;3.552507305053802E-5;"(1376, 1387)";bn:00104156a
yellow;0.9266620973269363;0.11158798283261803;2.2784581956512054E-5;"(1505, 1510)";bn:00100582a
pulled;0.8865573770491804;0.11158798283261803;2.2784581956512054E-5;"(1519, 1524)";bn:00085426v
change;0.7856715776178863;0.7424892703862661;0.003941732678476585;"(1584, 1589)";bn:00053823n
independent;0.7838432313537292;0.22532188841201717;9.909270850909088E-5;"(1597, 1607)";bn:00104928a
braking;0.955617198335645;0.11373390557939914;2.9028433742671605E-5;"(1609, 1615)";bn:00083876v
orthogonality;0.9878416294294918;0.20815450643776823;8.009993937818179E-5;"(1639, 1651)";bn:00059586n
mode;0.7809876426752194;0.5343347639484979;8.371564356366232E-4;"(1704, 1707)";bn:00033729n
display;0.7548493602971523;0.12660944206008584;3.0823225146790344E-5;"(1734, 1740)";bn:00027671n
mode;0.7809876426752194;0.5343347639484979;8.371564356366232E-4;"(1742, 1745)";bn:00033729n
hierarchical;1.0;0.13304721030042918;3.552507305053802E-5;"(1815, 1826)";bn:00104156a
fsms;1.0;0.10515021459227468;2.2708745699999993E-5;"(1828, 1831)";bn:03431506n
statecharts;1.0;0.2446351931330472;1.7674903517743965E-4;"(1834, 1844)";bn:01128895n
hierarchical;1.0;0.13304721030042918;3.552507305053802E-5;"(1948, 1959)";bn:00104156a
fsms;1.0;0.10515021459227468;2.2708745699999993E-5;"(1961, 1964)";bn:03431506n
statecharts;1.0;0.2446351931330472;1.7674903517743965E-4;"(1967, 1977)";bn:01128895n
superstate;1.0;0.10515021459227468;2.2708745699999993E-5;"(2009, 2018)";bn:03656095n
"c d";1.0;0.37553648068669526;4.82192197655844E-4;"(2101, 2103)";bn:00016915n
hierarchical;1.0;0.13304721030042918;3.552507305053802E-5;"(2149, 2160)";bn:00104156a
fsms;1.0;0.10515021459227468;2.2708745699999993E-5;"(2162, 2165)";bn:03431506n
statecharts;1.0;0.2446351931330472;1.7674903517743965E-4;"(2168, 2178)";bn:01128895n
bf;1.0;0.12446351931330472;3.12782426858627E-5;"(2259, 2260)";bn:03139740n
cf;0.9349835967790039;0.11802575107296137;2.641629601836734E-5;"(2268, 2269)";bn:00017435n
subsystem;0.9988262910798122;0.3948497854077253;8.604887238901667E-4;"(2294, 2302)";bn:15125301n
defined;0.7282904205981129;0.14163090128755365;3.837314579510203E-5;"(2315, 2321)";bn:00086465v
number;0.7195794021691209;0.39914163090128757;5.501162047384785E-4;"(2325, 2330)";bn:00058285n
parallel;0.9836257309941521;0.12446351931330472;2.8345907434063072E-5;"(2345, 2352)";bn:00108247a
