X ; C1 ; C12 ; C13 ; C14 ; C16 ; C18 ; C2 ; C4 ; C7 ; C8 ; C9
passage par référence bn:14985956n ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0.0216216 ; 0.0246914 ; 0 ; 0 ; 0
avoir lieu bn:00085337v ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.01
séparer bn:00082871v ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
constante bn:00100331a ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.01
valeur par défaut bn:03854990n ; 0 ; 0.0421053 ; 0 ; 0 ; 0.0487805 ; 0 ; 0 ; 0.0481928 ; 0 ; 0 ; 0.038835
possibilité bn:00045632n ; 0 ; 0.0808081 ; 0 ; 0.0860215 ; 0 ; 0.107383 ; 0 ; 0.091954 ; 0 ; 0 ; 0.0747664
c++ bn:03586438n ; 0 ; 0.0215054 ; 0 ; 0 ; 0.025 ; 0 ; 0 ; 0.0246914 ; 0 ; 0 ; 0
classes bn:03608262n ; 0 ; 0 ; 0 ; 0.0116279 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.018018 ; 0
encapsulation bn:01505556n ; 0 ; 0.0215054 ; 0 ; 0 ; 0.025 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.019802
entité bn:00031027n ; 0 ; 0.0215054 ; 0 ; 0 ; 0.025 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.019802
entité abstraite bn:00000492n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
abstraite bn:00096212a ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.01
caractéristique bn:00099532a ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.01
téléphone bn:00062020n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fonctionnement bn:00059128n ; 0 ; 0.0215054 ; 0.0344828 ; 0 ; 0.025 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
héritage bn:00043822n ; 0 ; 0.0421053 ; 0 ; 0 ; 0.0487805 ; 0 ; 0 ; 0 ; 0 ; 0.0683761 ; 0.038835
supplémentaires bn:00111488a ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0.0148148 ; 0 ; 0 ; 0 ; 0 ; 0
polymorphisme bn:01974384n ; 0 ; 0.0215054 ; 0 ; 0 ; 0.025 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.019802
constructeur bn:03834827n ; 0 ; 0.0421053 ; 0 ; 0 ; 0.0487805 ; 0 ; 0 ; 0 ; 0 ; 0.0683761 ; 0.038835
parfois bn:00117070r ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
destructeur bn:01558988n ; 0 ; 0.0108696 ; 0 ; 0 ; 0.0126582 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
garbage collector bn:00037292n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mot bn:00081546n ; 0 ; 0.0757576 ; 0.117188 ; 0.0806452 ; 0 ; 0 ; 0.0816327 ; 0.0862069 ; 0 ; 0 ; 0
politique bn:00063351n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
façon bn:00033729n ; 0 ; 0.0808081 ; 0 ; 0.0860215 ; 0 ; 0.107383 ; 0 ; 0.091954 ; 0 ; 0 ; 0.0747664
pouvoir bn:00063940n ; 0 ; 0.0108696 ; 0 ; 0.0116279 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
intervenir bn:00082748v ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
malheureusement bn:00114196r ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
développer bn:00082278v ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
éditer bn:00087485v ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ldap bn:01096348n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
soin bn:00029048n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fichier de configuration bn:03229365n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
généralement bn:00114778r ; 0 ; 0.0215054 ; 0 ; 0 ; 0.025 ; 0 ; 0.0216216 ; 0 ; 0 ; 0 ; 0
reprise bn:00067474n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
encadrer bn:00090616v ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
host bn:01846442n ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0353982 ; 0.019802
compiler bn:00021344n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
détruire bn:00084202v ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
sauvegarde bn:00007838n ; 0 ; 0.0108696 ; 0 ; 0 ; 0.0126582 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
retrouver bn:00088204v ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
variable globale bn:02011863n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.025641 ; 0 ; 0
port tcp bn:02405887n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
standard bn:00111129a ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
log bn:00051830n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tcp/ip bn:00768762n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
alerte rouge bn:00066644n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
relecture bn:00064730n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
libérer bn:00090300v ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.01
nom de domaine bn:00028143n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
time bn:03389905n ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0.0291971 ; 0 ; 0 ; 0.05 ; 0 ; 0
interopérabilité bn:00047181n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
interfaçage bn:04713937n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
langage sql bn:02266432n ; 0 ; 0.0421053 ; 0 ; 0 ; 0.0487805 ; 0 ; 0 ; 0 ; 0 ; 0.0683761 ; 0.038835
voûte bn:00079643n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
commerce bn:00077860n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
commerce électronique bn:00029344n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0.0148148 ; 0 ; 0 ; 0 ; 0 ; 0
électronique bn:00030270n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
adabas d bn:03753860n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
informix bn:03306725n ; 0 ; 0.0215054 ; 0 ; 0 ; 0.025 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.019802
msql bn:00466439n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
odbc bn:14228731n ; 0 ; 0.0108696 ; 0 ; 0 ; 0.0126582 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
postgresql bn:01709156n ; 0 ; 0.0421053 ; 0 ; 0 ; 0.0487805 ; 0.0567376 ; 0 ; 0 ; 0 ; 0 ; 0.038835
sybase bn:01257629n ; 0 ; 0.0421053 ; 0 ; 0 ; 0.0487805 ; 0.0567376 ; 0 ; 0 ; 0 ; 0 ; 0.038835
berkeley db bn:03239968n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.01
delete bn:00941697n ; 0 ; 0.0765306 ; 0.119048 ; 0.0698925 ; 0 ; 0.0872483 ; 0 ; 0 ; 0 ; 0.104 ; 0
insert bn:03795444n ; 0 ; 0.0757576 ; 0.117188 ; 0.0864865 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.12 ; 0.0700935
varchar bn:01838409n ; 0 ; 0.0108696 ; 0 ; 0 ; 0.0126582 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gates bn:00010401n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
consultation bn:00022092n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
temps bn:00077270n ; 0 ; 0.136585 ; 0 ; 0.110553 ; 0 ; 0 ; 0.131707 ; 0.12973 ; 0.175926 ; 0 ; 0.10177
organisation bn:00059480n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
stockage de données bn:00021483n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
linus torvalds bn:01002238n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
séquence bn:00070574n ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0353982 ; 0.019802
authentification bn:03253409n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0125 ; 0 ; 0 ; 0
sr bn:03261447n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
info bn:03662501n ; 0 ; 0.0108696 ; 0 ; 0.0116279 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
echo bn:03626250n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
printf bn:03243783n ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0.0216216 ; 0 ; 0 ; 0 ; 0.019802
join bn:03425746n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
jointure bn:00048368n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
condensateur bn:00015415n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
web bn:00080772n ; 0 ; 0 ; 0 ; 0.00584795 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
analyser bn:15790106n ; 0 ; 0.0108696 ; 0 ; 0 ; 0.0126582 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
strcmp bn:13958358n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0.010929 ; 0 ; 0 ; 0 ; 0
regex bn:01922794n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
posix bn:01643654n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fin de ligne bn:00051314n ; 0 ; 0.0421053 ; 0 ; 0.0449438 ; 0.0487805 ; 0 ; 0 ; 0 ; 0 ; 0.0683761 ; 0
successives bn:00100306a ; 0 ; 0.0108696 ; 0 ; 0 ; 0.0126582 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rx bn:04024425n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
dynamique bn:00101917a ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fonction mathématiques bn:00036821n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
xml bn:02771436n ; 0 ; 0.0215054 ; 0 ; 0.0229885 ; 0.025 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
langage de programmation bn:00064652n ; 0 ; 0.0421053 ; 0.0666667 ; 0 ; 0 ; 0 ; 0.042328 ; 0.0481928 ; 0 ; 0 ; 0
issue bn:00085360v ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
lire bn:00066357n ; 0 ; 0.0421053 ; 0 ; 0 ; 0 ; 0.0567376 ; 0 ; 0.0481928 ; 0 ; 0 ; 0.038835
fread bn:13825823n ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0.0216216 ; 0.0246914 ; 0 ; 0 ; 0
message bn:00521573n ; 0 ; 0.0421053 ; 0 ; 0 ; 0.0487805 ; 0.0567376 ; 0 ; 0 ; 0 ; 0.0683761 ; 0
copy bn:14086525n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0125 ; 0 ; 0 ; 0
rename bn:00342646n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0125 ; 0 ; 0 ; 0
argument bn:00005603n ; 0 ; 0.0215054 ; 0 ; 0 ; 0.025 ; 0.0291971 ; 0 ; 0 ; 0 ; 0 ; 0
utiliser bn:00082705v ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tableau associatif bn:03848413n ; 0 ; 0.042328 ; 0 ; 0 ; 0.0426829 ; 0.0496454 ; 0 ; 0 ; 0.0833333 ; 0 ; 0
base64 bn:01435984n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
statistiques bn:00074061n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
librairie gd bn:03462925n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
forme géométrique bn:00062770n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rectangle bn:00066608n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
polygone bn:00063423n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
largeur bn:00012893n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
boutons bn:03843242n ; 0 ; 0.0215054 ; 0 ; 0.0229885 ; 0 ; 0 ; 0 ; 0.0246914 ; 0 ; 0 ; 0
mathématiques bn:00053823n ; 0 ; 0.0215054 ; 0 ; 0.0229885 ; 0.025 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
type de fonction bn:03403506n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
long bn:00116154r ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
nombre pi bn:00062194n ; 0 ; 0.0215054 ; 0 ; 0.0229885 ; 0 ; 0 ; 0.0216216 ; 0 ; 0 ; 0 ; 0
min bn:00055094n ; 0 ; 0.0215054 ; 0 ; 0.0229885 ; 0 ; 0 ; 0.0216216 ; 0 ; 0 ; 0 ; 0
sqrt bn:16869243n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
exponentielles bn:00032356n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
acos bn:15498538n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
trigonométrie bn:00078277n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
changement de bases bn:00314885n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
expat bn:03734680n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
traiter bn:00092034v ; 0 ; 0.0215054 ; 0 ; 0 ; 0.025 ; 0 ; 0.0216216 ; 0 ; 0 ; 0 ; 0
encodage bn:00030696n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0.0148148 ; 0 ; 0 ; 0 ; 0 ; 0
traitement bn:00064545n ; 0 ; 0.0108696 ; 0 ; 0 ; 0.0126582 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
remplacer bn:00092816v ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
calculer bn:00084373v ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
répéter bn:00089731v ; 0 ; 0.0215054 ; 0 ; 0 ; 0.025 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.019802
richesse bn:00080746n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0.0148148 ; 0 ; 0 ; 0 ; 0 ; 0
fichier par bn:03318531n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
exécutable bn:00102521a ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0125 ; 0 ; 0 ; 0
aspect bn:03635987n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
charte graphique bn:15437249n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
feuille de styles bn:00802225n ; 0 ; 0.0215054 ; 0 ; 0.0229885 ; 0 ; 0 ; 0 ; 0.0246914 ; 0 ; 0 ; 0
navigation bn:00057073n ; 0 ; 0.0421053 ; 0 ; 0.0449438 ; 0 ; 0 ; 0.042328 ; 0.0481928 ; 0 ; 0 ; 0
internet bn:00024712n ; 0 ; 0.0421053 ; 0 ; 0.0449438 ; 0 ; 0.0567376 ; 0 ; 0 ; 0 ; 0 ; 0.038835
rapidité bn:00073258n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
développement bn:01834425n ; 0 ; 0.0108696 ; 0 ; 0 ; 0.0126582 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
common gateway interface bn:03588331n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
communication bn:00021221n ; 0 ; 0.0215054 ; 0.0344828 ; 0.0229885 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
capables bn:00099215a ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0125 ; 0 ; 0 ; 0
gif bn:00444440n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
langage de description bn:05019440n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
description bn:04723965n ; 0 ; 0.0215054 ; 0 ; 0.0229885 ; 0.025 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
protocole de transfert de fichier bn:00034430n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
transfert de fichier bn:03563534n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0.010929 ; 0 ; 0 ; 0 ; 0
daemon bn:03222189n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
access bn:02744817n ; 0 ; 0.0215054 ; 0 ; 0.0229885 ; 0.025 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
portable network graphics bn:01772322n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
network bn:02131525n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
format libre bn:01985717n ; 0 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ascii bn:00003473n ; 0 ; 0 ; 0.0175439 ; 0 ; 0 ; 0 ; 0 ; 0.0125 ; 0 ; 0 ; 0
pdf bn:01745594n ; 0 ; 0 ; 0.0666667 ; 0 ; 0.0487805 ; 0.0567376 ; 0 ; 0.0481928 ; 0 ; 0 ; 0
type de programme bn:00144629n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
système d bn:04836299n ; 0 ; 0 ; 0.0175439 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.01
tache bn:00028345n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
matériel bn:00021480n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ssh bn:02244459n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
firefox bn:01387235n ; 0 ; 0 ; 0.0175439 ; 0 ; 0 ; 0.0148148 ; 0 ; 0 ; 0 ; 0 ; 0
matlab bn:01312834n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
web application bn:02246184n ; 0 ; 0 ; 0.0344828 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0353982 ; 0.019802
mac bn:00052516n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mac os bn:01415427n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
windows bn:00081305n ; 0 ; 0 ; 0.0175439 ; 0 ; 0.0126582 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
commun bn:00021051n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
internet explorer bn:17346309n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
outlook express bn:01003371n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
thunderbird bn:01597870n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
msn bn:01095820n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gaim bn:01141048n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
skype bn:03166959n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
css bn:00056944n ; 0 ; 0 ; 0.0344828 ; 0.0229885 ; 0.025 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cascading style sheet bn:01642119n ; 0 ; 0 ; 0.0344828 ; 0.0229885 ; 0 ; 0 ; 0 ; 0.0246914 ; 0 ; 0 ; 0
système de gestion bn:01510781n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cd bn:00016915n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
flash bn:01369336n ; 0 ; 0 ; 0.0175439 ; 0 ; 0.0126582 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
science bn:00069670n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
univers bn:00022991n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
accueil bn:00044514n ; 0 ; 0 ; 0.0175439 ; 0 ; 0 ; 0.0148148 ; 0 ; 0 ; 0 ; 0 ; 0
insertion bn:02234787n ; 0 ; 0 ; 0.0344828 ; 0 ; 0 ; 0.0291971 ; 0 ; 0.0246914 ; 0 ; 0 ; 0
photo bn:00062084n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
animation bn:00004263n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
img bn:02450504n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
touch bn:03178622n ; 0 ; 0 ; 0.0175439 ; 0 ; 0 ; 0 ; 0 ; 0.0125 ; 0 ; 0 ; 0
arial bn:01485779n ; 0 ; 0 ; 0.0344828 ; 0.0229885 ; 0 ; 0 ; 0 ; 0.0246914 ; 0 ; 0 ; 0
gimp bn:00433129n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
creation bn:03599511n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
droit bn:00048655n ; 0 ; 0 ; 0.0666667 ; 0.0449438 ; 0 ; 0.0567376 ; 0 ; 0.0481928 ; 0 ; 0 ; 0
calque bn:00095056v ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
flou bn:03173349n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
flou gaussien bn:01085310n ; 0 ; 0 ; 0.00884956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
