Concept ID;Level;Type Obj/Att;Nb Obj;Nb Att;Objects/Attributes;
0;4;Objects;0;9;
0;4;Attributes;0;9;C1;C12;C13;C14;C16;C2;C4;C7;C8;
1;2;Objects;1;4;client bn:00019764n;
1;2;Attributes;1;4;C1;C12;C14;C4;
2;2;Objects;1;2;chaîne bn:00074685n;
2;2;Attributes;1;2;C14;C8;
3;3;Objects;1;4;script bn:01431715n;
3;3;Attributes;1;4;C13;C14;C16;C2;
4;2;Objects;1;2;type bn:00016413n;
4;2;Attributes;1;2;C14;C7;
5;2;Objects;2;2;php bn:01753580n;script bn:01431715n;
5;2;Attributes;2;2;C13;C14;
6;1;Objects;2;1;script bn:01431715n;serveur bn:00044916n;
6;1;Attributes;2;1;C16;
7;1;Objects;6;1;fichier bn:00021475n;client bn:00019764n;php bn:01753580n;chaîne bn:00074685n;script bn:01431715n;type bn:00016413n;
7;1;Attributes;6;1;C14;
8;0;Objects;7;0;fichier bn:00021475n;client bn:00019764n;php bn:01753580n;chaîne bn:00074685n;script bn:01431715n;serveur bn:00044916n;type bn:00016413n;
8;0;Attributes;7;0;
