Objects;Weight
page web bn:00080778n;0.0692124
page web statiques bn:03576307n;0.00477327
navigateur bn:00013447n;0.00477327
serveur web bn:02705179n;0.384248
fichier bn:00021475n;0.0739857
disque dur bn:00073359n;0.00954654
client serveur bn:03496583n;0.0692124
base de donnée bn:00025333n;0.0381862
donnée bn:00025314n;0.00954654
ensemble bn:00114766r;0.00954654
php bn:01753580n;0.0381862
javascript bn:00055423n;0.389021
perl bn:01723165n;0.0381862
python bn:01713224n;0.00477327
java bn:00048043n;0.176611
code bn:00020354n;0.121718
code source bn:00072947n;0.0381862
fichier texte bn:00028018n;0.0381862
texte bn:00076732n;0.0763723
mise en forme bn:01681906n;0.0763723
affichage bn:00010421n;0.541766
fois bn:00032768n;0.200477
chemin bn:03131414n;0.00954654
lien hypertextes bn:00045513n;0.212411
url bn:00079080n;0.243437
textuels bn:00111786a;0.00477327
page web dynamique bn:00937946n;0.00954654
post bn:01500184n;0.0190931
champ de saisie bn:03113401n;0.229117
size bn:03645138n;0.00954654
vide bn:00087578v;0.00477327
liste déroulante bn:00028831n;0.00954654
sélectionner bn:00084931v;0.00477327
déclencher bn:00082306v;0.00477327
réinitialisation bn:00067306n;0.00954654
langage bn:00049910n;0.136038
langage impératif bn:01246770n;0.00477327
impératif bn:00104644a;0.00477327
affectation bn:02806034n;0.0668258
booléen bn:00294693n;0.391408
réalité bn:00066414n;0.00477327
concatène bn:00085508v;0.00477327
addition bn:00001296n;0.0381862
soustraction bn:00055233n;0.0381862
multiplié bn:00090977v;0.00477327
modulo bn:00553864n;0.0381862
égalité bn:00031284n;0.0190931
logiques bn:00051845n;0.312649
syntaxe bn:00062118n;0.0763723
associer bn:00082868v;0.0381862
personne bn:00046516n;0.0381862
prenom bn:15996005n;0.0692124
structure de contrôle bn:00047734n;0.212411
définition bn:00025928n;0.243437
initialiser bn:00089742v;0.0190931
dépendre bn:00086606v;0.0190931
méthode post bn:00045088n;0.00477327
fermeture bn:16858148n;0.229117
mysql bn:01225760n;0.00954654
phase bn:00061898n;0.00477327
être utile bn:00085368v;0.00954654
boucle while bn:03237310n;0.0763723
euro bn:00031888n;0.00954654
etc bn:00114282r;0.00954654
site bn:00047172n;0.0381862
détruire bn:00084204v;0.071599
second bn:00105773a;0.00954654
ordinateur bn:00021464n;0.00954654
licence bn:00050986n;0.00477327
licence gnu bn:01157379n;0.00477327
