Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;11;6;11;navigateur bn:00013447n,fichier bn:00021475n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C14,C16,C18,C2,C4,C7,C8,C9,;
1;10;7;10;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C14,C16,C18,C2,C4,C7,C8,;
2;10;7;10;navigateur bn:00013447n,fichier bn:00021475n,donnée bn:00025314n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C16,C18,C2,C4,C7,C8,C9,;
3;10;7;10;navigateur bn:00013447n,fichier bn:00021475n,php bn:01753580n,code bn:00020354n,texte bn:00076732n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C14,C16,C18,C2,C4,C7,C9,;
4;10;7;10;navigateur bn:00013447n,fichier bn:00021475n,php bn:01753580n,code bn:00020354n,nombre bn:00058285n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C14,C18,C2,C4,C7,C8,C9,;
5;10;7;10;navigateur bn:00013447n,fichier bn:00021475n,php bn:01753580n,code bn:00020354n,text bn:14981519n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C14,C16,C18,C2,C4,C8,C9,;
6;10;7;10;navigateur bn:00013447n,fichier bn:00021475n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,méthode post bn:00045088n,site bn:00047172n,;C1,C12,C14,C16,C18,C2,C4,C7,C8,C9,;
7;10;7;10;navigateur bn:00013447n,fichier bn:00021475n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,site bn:00047172n,switch bn:01071927n,;C12,C13,C14,C16,C18,C2,C4,C7,C8,C9,;
8;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,donnée bn:00025314n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C16,C18,C2,C4,C7,C8,;
9;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,php bn:01753580n,code bn:00020354n,texte bn:00076732n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C14,C16,C18,C2,C4,C7,;
10;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,php bn:01753580n,code bn:00020354n,nombre bn:00058285n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C14,C18,C2,C4,C7,C8,;
11;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,php bn:01753580n,code bn:00020354n,text bn:14981519n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C14,C16,C18,C2,C4,C8,;
12;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,booléen bn:00294693n,site bn:00047172n,;C1,C12,C13,C14,C16,C2,C4,C7,C8,;
13;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,méthode post bn:00045088n,site bn:00047172n,;C1,C12,C14,C16,C18,C2,C4,C7,C8,;
14;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,site bn:00047172n,switch bn:01071927n,;C12,C13,C14,C16,C18,C2,C4,C7,C8,;
15;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,base de donnée bn:00025333n,donnée bn:00025314n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C16,C18,C4,C7,C8,C9,;
16;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,donnée bn:00025314n,php bn:01753580n,code bn:00020354n,texte bn:00076732n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C16,C18,C2,C4,C7,C9,;
17;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,donnée bn:00025314n,php bn:01753580n,code bn:00020354n,nombre bn:00058285n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C18,C2,C4,C7,C8,C9,;
18;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,donnée bn:00025314n,php bn:01753580n,code bn:00020354n,text bn:14981519n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C16,C18,C2,C4,C8,C9,;
19;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,donnée bn:00025314n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,méthode post bn:00045088n,site bn:00047172n,;C1,C12,C16,C18,C2,C4,C7,C8,C9,;
20;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,donnée bn:00025314n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,site bn:00047172n,switch bn:01071927n,;C12,C13,C16,C18,C2,C4,C7,C8,C9,;
21;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,php bn:01753580n,code bn:00020354n,texte bn:00076732n,url bn:00079080n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C14,C16,C18,C4,C7,C9,;
22;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,php bn:01753580n,code bn:00020354n,texte bn:00076732n,nombre bn:00058285n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C14,C18,C2,C4,C7,C9,;
23;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,php bn:01753580n,code bn:00020354n,post bn:01500184n,nombre bn:00058285n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C14,C2,C4,C7,C8,C9,;
24;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,php bn:01753580n,code bn:00020354n,nombre bn:00058285n,text bn:14981519n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C14,C18,C2,C4,C8,C9,;
25;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,php bn:01753580n,code bn:00020354n,nombre bn:00058285n,langage bn:00049910n,méthode post bn:00045088n,site bn:00047172n,;C1,C12,C14,C18,C2,C4,C7,C8,C9,;
26;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,php bn:01753580n,code bn:00020354n,nombre bn:00058285n,langage bn:00049910n,site bn:00047172n,switch bn:01071927n,;C12,C13,C14,C18,C2,C4,C7,C8,C9,;
27;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,php bn:01753580n,code bn:00020354n,text bn:14981519n,langage bn:00049910n,méthode post bn:00045088n,site bn:00047172n,;C1,C12,C14,C16,C18,C2,C4,C8,C9,;
28;8;8;8;navigateur bn:00013447n,fichier bn:00021475n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,logiques bn:00051845n,méthode post bn:00045088n,site bn:00047172n,;C1,C12,C14,C16,C2,C7,C8,C9,;
29;9;8;9;navigateur bn:00013447n,fichier bn:00021475n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,méthode post bn:00045088n,site bn:00047172n,switch bn:01071927n,;C12,C14,C16,C18,C2,C4,C7,C8,C9,;
30;8;9;8;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,base de donnée bn:00025333n,donnée bn:00025314n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C16,C18,C4,C7,C8,;
31;8;9;8;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,donnée bn:00025314n,php bn:01753580n,code bn:00020354n,texte bn:00076732n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C16,C18,C2,C4,C7,;
32;8;9;8;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,donnée bn:00025314n,php bn:01753580n,code bn:00020354n,nombre bn:00058285n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C18,C2,C4,C7,C8,;
33;8;9;8;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,donnée bn:00025314n,php bn:01753580n,code bn:00020354n,text bn:14981519n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C16,C18,C2,C4,C8,;
34;8;9;8;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,donnée bn:00025314n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,booléen bn:00294693n,site bn:00047172n,;C1,C12,C13,C16,C2,C4,C7,C8,;
35;8;9;8;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,donnée bn:00025314n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,méthode post bn:00045088n,site bn:00047172n,;C1,C12,C16,C18,C2,C4,C7,C8,;
36;8;9;8;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,donnée bn:00025314n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,site bn:00047172n,switch bn:01071927n,;C12,C13,C16,C18,C2,C4,C7,C8,;
37;8;9;8;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,php bn:01753580n,code bn:00020354n,texte bn:00076732n,url bn:00079080n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C14,C16,C18,C4,C7,;
38;8;9;8;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,php bn:01753580n,code bn:00020354n,texte bn:00076732n,nombre bn:00058285n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C14,C18,C2,C4,C7,;
39;8;9;8;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,php bn:01753580n,code bn:00020354n,texte bn:00076732n,langage bn:00049910n,booléen bn:00294693n,site bn:00047172n,;C1,C12,C13,C14,C16,C2,C4,C7,;
40;8;9;8;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,php bn:01753580n,code bn:00020354n,nombre bn:00058285n,text bn:14981519n,langage bn:00049910n,site bn:00047172n,;C1,C12,C13,C14,C18,C2,C4,C8,;
41;8;9;8;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,php bn:01753580n,code bn:00020354n,nombre bn:00058285n,langage bn:00049910n,méthode post bn:00045088n,site bn:00047172n,;C1,C12,C14,C18,C2,C4,C7,C8,;
42;8;9;8;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,php bn:01753580n,code bn:00020354n,nombre bn:00058285n,langage bn:00049910n,site bn:00047172n,switch bn:01071927n,;C12,C13,C14,C18,C2,C4,C7,C8,;
43;8;9;8;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,php bn:01753580n,code bn:00020354n,text bn:14981519n,langage bn:00049910n,booléen bn:00294693n,site bn:00047172n,;C1,C12,C13,C14,C16,C2,C4,C8,;
44;8;9;8;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,php bn:01753580n,code bn:00020354n,text bn:14981519n,langage bn:00049910n,méthode post bn:00045088n,site bn:00047172n,;C1,C12,C14,C16,C18,C2,C4,C8,;
45;8;9;8;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,booléen bn:00294693n,méthode post bn:00045088n,site bn:00047172n,;C1,C12,C14,C16,C2,C4,C7,C8,;
46;8;9;8;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,booléen bn:00294693n,site bn:00047172n,switch bn:01071927n,;C12,C13,C14,C16,C2,C4,C7,C8,;
47;8;9;8;navigateur bn:00013447n,fichier bn:00021475n,client bn:00019764n,php bn:01753580n,code bn:00020354n,langage bn:00049910n,méthode post bn:00045088n,site bn:00047172n,switch bn:01071927n,;C12,C14,C16,C18,C2,C4,C7,C8,;
