Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;7;0;11;;C1,C12,C13,C14,C16,C18,C2,C4,C7,C8,C9,;
1;5;1;8;navigateur bn:00013447n,;C12,C13,C14,C16,C2,C7,C8,C9,;
2;4;1;4;client bn:00019764n,;C1,C12,C14,C4,;
3;5;1;5;donnée bn:00025314n,;C12,C16,C2,C4,C7,;
4;3;1;3;concerner bn:00083240v,;C18,C4,C7,;
5;6;1;6;commentaire bn:00020978n,;C1,C12,C16,C4,C8,C9,;
6;5;1;5;case à cocher bn:03157691n,;C1,C14,C18,C4,C9,;
7;4;1;5;nombre bn:00058285n,;C12,C14,C4,C7,C8,;
8;5;1;6;text bn:14981519n,;C1,C12,C16,C18,C2,C4,;
9;5;1;5;utilisateur bn:00079373n,;C12,C14,C18,C4,C9,;
10;4;1;4;case bn:04777941n,;C1,C12,C2,C9,;
11;5;1;6;méthode post bn:00045088n,;C16,C18,C2,C7,C8,C9,;
12;4;1;4;mysql bn:01225760n,;C12,C13,C14,C4,;
13;5;1;6;programmation bn:00021493n,;C1,C13,C18,C2,C4,C9,;
14;5;1;5;cle bn:04756252n,;C12,C16,C2,C4,C9,;
15;5;1;5;foreach bn:03463379n,;C12,C18,C2,C4,C9,;
16;3;2;3;navigateur bn:00013447n,fichier bn:00021475n,;C14,C16,C9,;
17;4;2;4;navigateur bn:00013447n,donnée bn:00025314n,;C12,C16,C2,C7,;
18;4;2;5;navigateur bn:00013447n,post bn:01500184n,;C12,C13,C14,C2,C9,;
19;4;2;4;navigateur bn:00013447n,nombre bn:00058285n,;C12,C14,C7,C8,;
20;4;2;5;navigateur bn:00013447n,méthode post bn:00045088n,;C16,C2,C7,C8,C9,;
21;3;2;4;navigateur bn:00013447n,script bn:01431715n,;C13,C14,C16,C2,;
22;4;2;4;navigateur bn:00013447n,cle bn:04756252n,;C12,C16,C2,C9,;
23;3;2;3;client bn:00019764n,case à cocher bn:03157691n,;C1,C14,C4,;
24;4;2;4;base de donnée bn:00025333n,donnée bn:00025314n,;C12,C16,C4,C7,;
25;4;2;4;code bn:00020354n,programmation bn:00021493n,;C13,C18,C4,C9,;
26;2;2;2;concerner bn:00083240v,méthode post bn:00045088n,;C18,C7,;
27;4;2;4;commentaire bn:00020978n,text bn:14981519n,;C1,C12,C16,C4,;
28;4;2;4;commentaire bn:00020978n,langage bn:00049910n,;C1,C16,C8,C9,;
29;3;2;3;commentaire bn:00020978n,case bn:04777941n,;C1,C12,C9,;
30;5;2;5;commentaire bn:00020978n,serveur bn:00044916n,;C12,C16,C4,C8,C9,;
31;3;2;3;gras bn:00011848n,programmation bn:00021493n,;C1,C13,C4,;
32;4;2;4;case à cocher bn:03157691n,utilisateur bn:00079373n,;C14,C18,C4,C9,;
33;3;2;3;case à cocher bn:03157691n,jour bn:00000086n,;C1,C14,C18,;
34;4;2;4;case à cocher bn:03157691n,programmation bn:00021493n,;C1,C18,C4,C9,;
35;3;2;3;text bn:14981519n,méthode post bn:00045088n,;C16,C18,C2,;
36;4;2;4;text bn:14981519n,programmation bn:00021493n,;C1,C18,C2,C4,;
37;4;2;4;text bn:14981519n,site bn:00047172n,;C1,C12,C16,C2,;
38;4;2;4;text bn:14981519n,foreach bn:03463379n,;C12,C18,C2,C4,;
39;4;2;4;utilisateur bn:00079373n,foreach bn:03463379n,;C12,C18,C4,C9,;
40;3;2;3;case bn:04777941n,programmation bn:00021493n,;C1,C2,C9,;
41;4;2;4;programmation bn:00021493n,foreach bn:03463379n,;C18,C2,C4,C9,;
42;4;2;4;cle bn:04756252n,foreach bn:03463379n,;C12,C2,C4,C9,;
43;3;3;3;navigateur bn:00013447n,donnée bn:00025314n,méthode post bn:00045088n,;C16,C2,C7,;
44;3;3;3;navigateur bn:00013447n,php bn:01753580n,script bn:01431715n,;C13,C14,C16,;
45;4;3;4;navigateur bn:00013447n,commentaire bn:00020978n,serveur bn:00044916n,;C12,C16,C8,C9,;
46;3;3;3;navigateur bn:00013447n,post bn:01500184n,utilisateur bn:00079373n,;C12,C14,C9,;
47;3;3;3;navigateur bn:00013447n,post bn:01500184n,mysql bn:01225760n,;C12,C13,C14,;
48;3;3;3;navigateur bn:00013447n,post bn:01500184n,programmation bn:00021493n,;C13,C2,C9,;
49;3;3;3;navigateur bn:00013447n,post bn:01500184n,script bn:01431715n,;C13,C14,C2,;
50;3;3;3;navigateur bn:00013447n,post bn:01500184n,class bn:03598962n,;C12,C13,C9,;
51;2;3;2;navigateur bn:00013447n,nombre bn:00058285n,méthode post bn:00045088n,;C7,C8,;
52;2;3;2;navigateur bn:00013447n,nombre bn:00058285n,type bn:00016413n,;C14,C7,;
53;3;3;3;navigateur bn:00013447n,nombre bn:00058285n,visiteur bn:03106425n,;C12,C14,C8,;
54;3;3;3;navigateur bn:00013447n,méthode post bn:00045088n,cle bn:04756252n,;C16,C2,C9,;
55;3;3;3;client bn:00019764n,commentaire bn:00020978n,text bn:14981519n,;C1,C12,C4,;
56;2;3;2;client bn:00019764n,case à cocher bn:03157691n,jour bn:00000086n,;C1,C14,;
57;3;3;3;base de donnée bn:00025333n,donnée bn:00025314n,nombre bn:00058285n,;C12,C4,C7,;
58;4;3;4;donnée bn:00025314n,text bn:14981519n,cle bn:04756252n,;C12,C16,C2,C4,;
59;3;3;3;commentaire bn:00020978n,case à cocher bn:03157691n,programmation bn:00021493n,;C1,C4,C9,;
60;3;3;3;commentaire bn:00020978n,text bn:14981519n,site bn:00047172n,;C1,C12,C16,;
61;4;3;4;commentaire bn:00020978n,serveur bn:00044916n,cle bn:04756252n,;C12,C16,C4,C9,;
62;3;3;3;case à cocher bn:03157691n,text bn:14981519n,programmation bn:00021493n,;C1,C18,C4,;
63;3;3;3;text bn:14981519n,utilisateur bn:00079373n,foreach bn:03463379n,;C12,C18,C4,;
64;3;3;3;text bn:14981519n,case bn:04777941n,site bn:00047172n,;C1,C12,C2,;
65;3;3;3;text bn:14981519n,programmation bn:00021493n,foreach bn:03463379n,;C18,C2,C4,;
66;3;3;3;utilisateur bn:00079373n,machine bn:00054050n,côté client bn:03163702n,;C12,C14,C18,;
67;3;3;3;méthode post bn:00045088n,programmation bn:00021493n,foreach bn:03463379n,;C18,C2,C9,;
68;3;3;3;programmation bn:00021493n,cle bn:04756252n,foreach bn:03463379n,;C2,C4,C9,;
69;2;4;2;navigateur bn:00013447n,fichier bn:00021475n,php bn:01753580n,script bn:01431715n,;C14,C16,;
70;3;4;3;navigateur bn:00013447n,base de donnée bn:00025333n,donnée bn:00025314n,texte bn:00076732n,;C12,C16,C7,;
71;2;4;2;navigateur bn:00013447n,post bn:01500184n,mysql bn:01225760n,class bn:03598962n,;C12,C13,;
72;2;4;2;navigateur bn:00013447n,post bn:01500184n,programmation bn:00021493n,script bn:01431715n,;C13,C2,;
73;2;4;2;navigateur bn:00013447n,nombre bn:00058285n,chaîne bn:00074685n,visiteur bn:03106425n,;C14,C8,;
74;3;4;3;client bn:00019764n,nombre bn:00058285n,utilisateur bn:00079373n,mysql bn:01225760n,;C12,C14,C4,;
75;2;4;2;base de donnée bn:00025333n,donnée bn:00025314n,concerner bn:00083240v,nombre bn:00058285n,;C4,C7,;
76;3;4;3;donnée bn:00025314n,text bn:14981519n,cle bn:04756252n,foreach bn:03463379n,;C12,C2,C4,;
77;2;4;2;code bn:00020354n,gras bn:00011848n,mysql bn:01225760n,programmation bn:00021493n,;C13,C4,;
78;3;4;3;commentaire bn:00020978n,délimiter bn:00086464v,nombre bn:00058285n,serveur bn:00044916n,;C12,C4,C8,;
79;2;4;2;commentaire bn:00020978n,text bn:14981519n,langage bn:00049910n,site bn:00047172n,;C1,C16,;
80;2;4;2;case à cocher bn:03157691n,text bn:14981519n,jour bn:00000086n,programmation bn:00021493n,;C1,C18,;
81;2;4;2;text bn:14981519n,case bn:04777941n,programmation bn:00021493n,site bn:00047172n,;C1,C2,;
82;2;5;2;navigateur bn:00013447n,base de donnée bn:00025333n,donnée bn:00025314n,texte bn:00076732n,nombre bn:00058285n,;C12,C7,;
83;2;5;2;navigateur bn:00013447n,base de donnée bn:00025333n,donnée bn:00025314n,texte bn:00076732n,méthode post bn:00045088n,;C16,C7,;
84;3;5;3;navigateur bn:00013447n,donnée bn:00025314n,text bn:14981519n,site bn:00047172n,cle bn:04756252n,;C12,C16,C2,;
85;2;5;2;navigateur bn:00013447n,code bn:00020354n,post bn:01500184n,programmation bn:00021493n,class bn:03598962n,;C13,C9,;
86;3;5;3;navigateur bn:00013447n,commentaire bn:00020978n,langage bn:00049910n,méthode post bn:00045088n,serveur bn:00044916n,;C16,C8,C9,;
87;3;5;3;navigateur bn:00013447n,post bn:01500184n,case bn:04777941n,cle bn:04756252n,foreach bn:03463379n,;C12,C2,C9,;
88;2;5;2;client bn:00019764n,commentaire bn:00020978n,text bn:14981519n,case bn:04777941n,site bn:00047172n,;C1,C12,;
