X ; C1 ; C12 ; C13 ; C14 ; C16 ; C18 ; C2 ; C4 ; C7 ; C8 ; C9
langage impératif bn:01246770n ; 0.0131579 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
impératif bn:00104644a ; 0.0131579 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
booléen bn:00294693n ; 0.237179 ; 0.285714 ; 0.228571 ; 0.312849 ; 0.244048 ; 0 ; 0.282051 ; 0.257862 ; 0.19863 ; 0.179487 ; 0
réalité bn:00066414n ; 0.0131579 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
concatène bn:00085508v ; 0.0131579 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
addition bn:00001296n ; 0.0963855 ; 0.0645161 ; 0.129032 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0629921
soustraction bn:00055233n ; 0.0963855 ; 0.0645161 ; 0.129032 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0629921
multiplié bn:00090977v ; 0.0131579 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
modulo bn:00553864n ; 0.0963855 ; 0.0645161 ; 0 ; 0 ; 0.0808081 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0629921
égalité bn:00031284n ; 0.0506329 ; 0 ; 0 ; 0 ; 0.0421053 ; 0 ; 0 ; 0.0465116 ; 0 ; 0 ; 0
logiques bn:00051845n ; 0.241379 ; 0.284884 ; 0 ; 0.261364 ; 0.272727 ; 0 ; 0.263514 ; 0 ; 0.227273 ; 0.257353 ; 0.272727
prenom bn:15996005n ; 0.144444 ; 0 ; 0 ; 0 ; 0 ; 0.136364 ; 0 ; 0 ; 0.180556 ; 0.160494 ; 0.122137
définition bn:00025928n ; 0.229008 ; 0.224242 ; 0 ; 0.253086 ; 0.273381 ; 0.253968 ; 0 ; 0.263158 ; 0 ; 0 ; 0.273292
initialiser bn:00089742v ; 0.0506329 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0465116 ; 0 ; 0.0655738 ; 0 ; 0
dépendre bn:00086606v ; 0.0506329 ; 0.0333333 ; 0 ; 0 ; 0.0421053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
phase bn:00061898n ; 0.0131579 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
être utile bn:00085368v ; 0.025974 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
boucle while bn:03237310n ; 0.142857 ; 0.10687 ; 0 ; 0 ; 0 ; 0.147727 ; 0 ; 0 ; 0 ; 0.17284 ; 0.121212
euro bn:00031888n ; 0.025974 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
etc bn:00114282r ; 0.025974 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0165289
détruire bn:00084204v ; 0.142857 ; 0.10687 ; 0 ; 0 ; 0 ; 0.147727 ; 0 ; 0 ; 0.194444 ; 0 ; 0.121212
second bn:00105773a ; 0.025974 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0165289
ordinateur bn:00021464n ; 0.025974 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0165289
licence bn:00050986n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
licence gnu bn:01157379n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gnu bn:00324017n ; 0 ; 0.0169492 ; 0.0357143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gnu free documentation licence bn:01157394n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
anglais bn:00030862n ; 0 ; 0.0645161 ; 0 ; 0.064 ; 0 ; 0 ; 0 ; 0.0888889 ; 0 ; 0 ; 0.0629921
free software bn:00182120n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0338983 ; 0 ; 0
free software foundation bn:01158352n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
quatrième de couverture bn:00032652n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
copie bn:00087583v ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fax bn:00032653n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
e-mail bn:00029345n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
installation bn:03478637n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
configuration bn:03088982n ; 0 ; 0.0333333 ; 0 ; 0 ; 0.0421053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0325203
rappel bn:03490040n ; 0 ; 0.0650407 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0777778 ; 0.107692 ; 0 ; 0.0551181
document web bn:03606607n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
composer bn:14766022n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0238095 ; 0 ; 0 ; 0
délimiteur bn:03371342n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0.027027 ; 0 ; 0 ; 0 ; 0 ; 0
coordonnées bn:00022459n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0165289
applets bn:00005083n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
activex bn:03829972n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
plugins bn:00001275n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
httpd bn:16913184n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0238095 ; 0 ; 0 ; 0
mod_perl bn:01549964n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
servlets bn:03188848n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0.027027 ; 0 ; 0 ; 0 ; 0 ; 0
bonjour bn:00043620n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
hériter bn:00043823n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0165289
bibliothèques bn:00050969n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0294118 ; 0
logiciel open source bn:01157392n ; 0 ; 0.0650407 ; 0.112903 ; 0 ; 0.0707071 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0551181
licence php bn:03293781n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rasmus lerdorf bn:03232211n ; 0 ; 0.0169492 ; 0 ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
publique bn:00109211a ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0165289
livre d’or bn:03888259n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
compteur bn:00023158n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0.027027 ; 0 ; 0 ; 0 ; 0 ; 0
zeev suraski bn:00571154n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
netcraft bn:03608511n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
zend bn:03133191n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
société privée bn:00036346n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
calcul mathématique bn:00014689n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mathématique bn:00106488a ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
licence open source bn:01530143n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
télécharger bn:14037830n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tar.gz bn:16068787n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
help bn:13915186n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
serveur apache bn:01932513n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
httpd.conf bn:03668763n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
debian bn:03704159n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
comportement bn:00009657n ; 0 ; 0.0645161 ; 0 ; 0 ; 0.0808081 ; 0 ; 0 ; 0.0888889 ; 0 ; 0 ; 0.0629921
complexe bn:00100148a ; 0 ; 0.0169492 ; 0 ; 0.0168067 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gestion bn:00053116n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
relatifs bn:00109123a ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
nombre entiers bn:00047009n ; 0 ; 0.116279 ; 0 ; 0 ; 0 ; 0.149425 ; 0.122449 ; 0 ; 0.164384 ; 0 ; 0.105263
nombre à virgule flottante bn:00035278n ; 0 ; 0.0333333 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0465116 ; 0 ; 0 ; 0.0325203
variable de type bn:02158332n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0165289
base 10 bn:00025700n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0165289
base 8 bn:01534404n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
double bn:00101728a ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
backslash bn:00988551n ; 0 ; 0.0169492 ; 0 ; 0.0168067 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
valeur numérique bn:00000451n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0165289
numérique bn:00107649a ; 0 ; 0.0333333 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0655738 ; 0 ; 0.0325203
cmp bn:00119381n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
portée bn:03460088n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
globales bn:00103624a ; 0 ; 0.0645161 ; 0 ; 0.064 ; 0 ; 0.1 ; 0 ; 0 ; 0 ; 0 ; 0.0629921
affiche bn:15173511n ; 0 ; 0.0333333 ; 0 ; 0 ; 0 ; 0.0526316 ; 0 ; 0 ; 0 ; 0 ; 0.0325203
bloc bn:03098513n ; 0 ; 0.0169492 ; 0 ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
statiques bn:00111112a ; 0 ; 0.0564516 ; 0 ; 0 ; 0 ; 0.0875 ; 0 ; 0.0777778 ; 0 ; 0 ; 0.0634921
récursives bn:00109560a ; 0 ; 0.0333333 ; 0 ; 0 ; 0.0421053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0325203
ambiguïté bn:00003266n ; 0 ; 0.0169492 ; 0 ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
disponibles bn:00097848a ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
query_string bn:03583474n ; 0 ; 0.0169492 ; 0 ; 0.0168067 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
integer bn:00691555n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0294118 ; 0
string bn:00050078n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
contraire bn:00100398a ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0165289
numéro de ligne bn:03406633n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
système d’exploitation bn:00059123n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0165289
linux bn:00051427n ; 0 ; 0.0333333 ; 0.0689655 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0325203
vrai bn:00078452n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
multiplication bn:00056300n ; 0 ; 0.115385 ; 0.185714 ; 0 ; 0.132075 ; 0 ; 0 ; 0.14433 ; 0 ; 0 ; 0.0962963
division bn:00027919n ; 0 ; 0.0333333 ; 0 ; 0 ; 0.0421053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0325203
concaténation bn:03489514n ; 0 ; 0.190141 ; 0 ; 0.156463 ; 0.2 ; 0.22549 ; 0.19469 ; 0 ; 0 ; 0 ; 0.202797
bit bn:00010731n ; 0 ; 0.0169492 ; 0 ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
opérateur logiques bn:00051853n ; 0 ; 0.0333333 ; 0 ; 0 ; 0.0421053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0325203
égal bn:00102336a ; 0 ; 0.0645161 ; 0 ; 0.064 ; 0 ; 0 ; 0 ; 0.0888889 ; 0 ; 0 ; 0.0629921
après bn:00114165r ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
langage c bn:00014377n ; 0 ; 0.0333333 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0465116 ; 0 ; 0 ; 0.0325203
appel de fonction bn:00036827n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
instruction vide bn:03112071n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
structure bn:00094491v ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
lisibilité bn:04849472n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
femme bn:00001530n ; 0 ; 0.0333333 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0571429 ; 0.0325203
ressembler à bn:00092876v ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
premier bn:00103006a ; 0 ; 0.0169492 ; 0.0357143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
boucle for bn:03237322n ; 0 ; 0.0645161 ; 0 ; 0 ; 0 ; 0.1 ; 0 ; 0 ; 0 ; 0.108108 ; 0.0629921
pouvoir bn:00084450v ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0238095 ; 0 ; 0 ; 0
vouloir bn:00095629v ; 0 ; 0.0333333 ; 0 ; 0 ; 0 ; 0.0526316 ; 0.0465116 ; 0 ; 0 ; 0 ; 0
switch bn:01071927n ; 0 ; 0.38914 ; 0.195122 ; 0.356828 ; 0.330189 ; 0.276699 ; 0.28169 ; 0.28169 ; 0.175355 ; 0.235577 ; 0.377778
reproduire bn:00092851v ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
substitution bn:03342494n ; 0 ; 0.0169492 ; 0 ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
valeur de retour bn:03828774n ; 0 ; 0.114504 ; 0 ; 0 ; 0.130841 ; 0.159091 ; 0.142857 ; 0 ; 0 ; 0 ; 0.120301
correct bn:00100490a ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0.0238095 ; 0 ; 0 ; 0 ; 0
carre bn:00036107n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
identique bn:00104508a ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
coeur bn:00017124n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
passage par référence bn:14985956n ; 0 ; 0.0333333 ; 0 ; 0 ; 0 ; 0 ; 0.0465116 ; 0.0465116 ; 0 ; 0 ; 0
avoir lieu bn:00085337v ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0165289
séparer bn:00082871v ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
constante bn:00100331a ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0165289
possibilité bn:00045632n ; 0 ; 0.106061 ; 0 ; 0.113636 ; 0 ; 0.159091 ; 0 ; 0.142857 ; 0 ; 0 ; 0.120301
c++ bn:03586438n ; 0 ; 0.0333333 ; 0 ; 0 ; 0.0421053 ; 0 ; 0 ; 0.0465116 ; 0 ; 0 ; 0
encapsulation bn:01505556n ; 0 ; 0.0333333 ; 0 ; 0 ; 0.0421053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0325203
entité bn:00031027n ; 0 ; 0.0333333 ; 0 ; 0 ; 0.0421053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0325203
entité abstraite bn:00000492n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
abstraite bn:00096212a ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0165289
caractéristique bn:00099532a ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0165289
téléphone bn:00062020n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fonctionnement bn:00059128n ; 0 ; 0.0333333 ; 0.0689655 ; 0 ; 0.0421053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
héritage bn:00043822n ; 0 ; 0.0645161 ; 0 ; 0 ; 0.0808081 ; 0 ; 0 ; 0 ; 0 ; 0.108108 ; 0.0629921
supplémentaires bn:00111488a ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0.027027 ; 0 ; 0 ; 0 ; 0 ; 0
polymorphisme bn:01974384n ; 0 ; 0.0333333 ; 0 ; 0 ; 0.0421053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0325203
constructeur bn:03834827n ; 0 ; 0.0645161 ; 0 ; 0 ; 0.0808081 ; 0 ; 0 ; 0 ; 0 ; 0.108108 ; 0.0629921
parfois bn:00117070r ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
destructeur bn:01558988n ; 0 ; 0.0169492 ; 0 ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
garbage collector bn:00037292n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
politique bn:00063351n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
façon bn:00033729n ; 0 ; 0.106061 ; 0 ; 0.113636 ; 0 ; 0.159091 ; 0 ; 0.142857 ; 0 ; 0 ; 0.120301
pouvoir bn:00063940n ; 0 ; 0.0169492 ; 0 ; 0.0168067 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
intervenir bn:00082748v ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
malheureusement bn:00114196r ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
développer bn:00082278v ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
éditer bn:00087485v ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ldap bn:01096348n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
soin bn:00029048n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fichier de configuration bn:03229365n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
généralement bn:00114778r ; 0 ; 0.0333333 ; 0 ; 0 ; 0.0421053 ; 0 ; 0.0465116 ; 0 ; 0 ; 0 ; 0
reprise bn:00067474n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
encadrer bn:00090616v ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
host bn:01846442n ; 0 ; 0.0333333 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0571429 ; 0.0325203
compiler bn:00021344n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
détruire bn:00084202v ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
sauvegarde bn:00007838n ; 0 ; 0.0169492 ; 0 ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
retrouver bn:00088204v ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
variable globale bn:02011863n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0338983 ; 0 ; 0
port tcp bn:02405887n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
standard bn:00111129a ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
log bn:00051830n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
